,ws_p,ws_k,complex_spread_ratio,repetition,run,pearson,euclidean,mape
326,0.1,2,0.1,1,18,-0.30786336012099635,225.14500682189234,0.3079656288485842
327,0.1,2,0.1,1,19,-0.36090351053064706,233.3447441007671,0.33638533753864025
328,0.1,2,0.1,1,20,-0.31087712744178236,206.849489532471,0.302165740233254
329,0.1,2,0.1,1,21,-0.252262560453231,193.24470955226263,0.2628327223836229
330,0.1,2,0.1,1,22,-0.30966881467061697,212.40528856276288,0.28646077270157183
331,0.1,2,0.1,1,23,-0.31178776994072516,217.28097641306076,0.2980132258872052
332,0.1,2,0.1,1,24,-0.3535308955292769,225.79685350439277,0.31115686546160143
333,0.1,2,0.1,1,25,-0.2397249713014978,188.68079881308918,0.25465479733970486
334,0.1,2,0.1,1,26,-0.2924749304662833,200.45680335543156,0.292930962856561
335,0.1,2,0.1,1,27,-0.24410745866000857,212.3395641632031,0.2866336670076019
336,0.1,2,0.1,1,28,-0.27891384172772565,207.88735404896462,0.2875474574542261
337,0.1,2,0.1,1,29,-0.2959602130469856,217.0343400486862,0.3008186663371405
338,0.1,2,0.1,2,0,0.4421825422734123,188.49678467526817,0.3037295255118364
339,0.1,2,0.1,2,1,0.3662576733916378,219.95287173462285,0.34265465431863723
340,0.1,2,0.1,2,2,0.2866526201186754,208.31325829356956,0.3261517013659569
341,0.1,2,0.1,2,3,0.1656510646837829,214.25111123571597,0.33555830183847263
342,0.1,2,0.1,2,4,0.24820335213113257,204.70049534537216,0.3219967977114057
343,0.1,2,0.1,2,5,0.2220658872676429,209.64707742882936,0.3212612676177866
344,0.1,2,0.1,2,6,0.2592550016395833,207.4202964278379,0.32808576379067905
345,0.1,2,0.1,2,7,0.29775198075719433,217.3612298453891,0.34494410660685176
346,0.1,2,0.1,2,8,0.2881009315577996,204.209005043769,0.32022821068740986
347,0.1,2,0.1,2,9,-0.07362399263603593,162.4307321793832,0.22587719835286832
348,0.1,2,0.1,2,10,0.41949598423765094,220.32080126068377,0.3404314379465941
349,0.1,2,0.1,2,11,0.23441500266232987,213.25279600040128,0.331736765344718
350,0.1,2,0.1,2,12,0.3295015104586792,222.9923404898716,0.34989079265808765
351,0.1,2,0.1,2,13,0.37302040269742437,210.04831351559895,0.3184050381190266
352,0.1,2,0.1,2,14,0.23970239922080996,219.19019479470126,0.32890982829304
353,0.1,2,0.1,2,15,-0.30801067225008305,204.85351122418163,0.3012943897729689
354,0.1,2,0.1,2,16,0.28471069941424676,220.69648191063857,0.3433232024036595
355,0.1,2,0.1,2,17,0.2840027016116491,216.4613446305747,0.3411316050184669
356,0.1,2,0.1,2,18,0.2386793806352194,225.85202735894833,0.3467615532488129
357,0.1,2,0.1,2,19,0.29308631888048176,220.71429307658317,0.3413946639883232
358,0.1,2,0.1,2,20,0.2939910525670261,214.42138995249528,0.3391032353471775
359,0.1,2,0.1,2,21,0.25848615803876346,209.06599235923693,0.3292213748517314
360,0.1,2,0.1,2,22,0.290776562319995,206.15342350145747,0.32287407363285775
361,0.1,2,0.1,2,23,0.3985619755693272,207.95164840811762,0.31919480804344236
362,0.1,2,0.1,2,24,0.28935863552593827,213.36082753575621,0.3265523327142641
363,0.1,2,0.1,2,25,0.36077644661111724,198.4734711148033,0.31234088537466914
364,0.1,2,0.1,2,26,0.3196249913109373,198.05744399930867,0.31543779024210605
365,0.1,2,0.1,2,27,0.3828355859807906,216.75116408675163,0.3325836314976689
366,0.1,2,0.1,2,28,0.21861000248292242,231.2097299345993,0.35695264403531496
367,0.1,2,0.1,2,29,-0.40659279940312487,273.3046121679608,0.40381296759168855
368,0.1,2,0.1,3,0,-0.15819714748550529,263.588115369812,0.36998139653436385
369,0.1,2,0.1,3,1,-0.23533412437005877,273.5284854635213,0.3858477113809589
370,0.1,2,0.1,3,2,-0.46358958498434105,214.1474002718476,0.31557862402017384
371,0.1,2,0.1,3,3,-0.6390808648503276,285.65557312046104,0.39673594839046206
372,0.1,2,0.1,3,4,-0.2156275806009186,258.61471557121126,0.36536562840456677
373,0.1,2,0.1,3,5,-0.12324308341714119,260.0607109695681,0.3836381508115622
374,0.1,2,0.1,3,6,-0.23817629147266714,276.2334364514994,0.3857314282576158
375,0.1,2,0.1,3,7,-0.20343397356057533,263.7426326188258,0.3761643331210321
376,0.1,2,0.1,3,8,-0.22474350976610494,211.17790878573499,0.3178176952352371
377,0.1,2,0.1,3,9,-0.22111452004674456,261.9391214821206,0.36749595081990877
378,0.1,2,0.1,3,10,-0.1836084580132633,245.8499516150813,0.34187441220295717
379,0.1,2,0.1,3,11,-0.19501235114838425,267.6263488981822,0.3840781090017782
380,0.1,2,0.1,3,12,0.028699500854380205,241.94140820866065,0.33021727927083094
381,0.1,2,0.1,3,13,-0.09630677318608595,249.8880165373995,0.3597509799350021
382,0.1,2,0.1,3,14,-0.11984420756264218,262.1025242597919,0.3854021045205971
383,0.1,2,0.1,3,15,-0.26398468437592454,264.13017210042216,0.3681452315669309
384,0.1,2,0.1,3,16,-0.021855102160783985,263.1588238817609,0.3848354059397803
385,0.1,2,0.1,3,17,-0.207659723257729,254.47466987387884,0.3662443678984873
386,0.1,2,0.1,3,18,-0.4072230050409587,233.87581750717982,0.3552287780573172
387,0.1,2,0.1,3,19,-0.3351145772693492,230.22568423325842,0.33598984706883434
388,0.1,2,0.1,3,20,-0.2842481726165,271.1818590005962,0.3715677506267441
389,0.1,2,0.1,3,21,-0.15622599888566177,277.7495098520949,0.3947924927962454
390,0.1,2,0.1,3,22,-0.07019169768276844,273.03875557941564,0.39030892000463885
391,0.1,2,0.1,3,23,0.03932499137813067,267.3086302748669,0.3952164979026203
392,0.1,2,0.1,3,24,-0.2267125656453873,272.4186128949021,0.38844900948620315
393,0.1,2,0.1,3,25,-0.2159662378466999,281.07703504820716,0.39050995382041714
394,0.1,2,0.1,3,26,-0.14441984667720406,260.1689653441667,0.3683593503019485
395,0.1,2,0.1,3,27,-0.1520133785632217,265.18761475129617,0.37187032608236087
396,0.1,2,0.1,3,28,-0.21415431358803994,261.9679483075377,0.3699062877530059
397,0.1,2,0.1,3,29,-0.17500987303948953,245.2816253831352,0.34962398656965415
398,0.1,2,0.1,4,0,-0.3272111026096594,281.6565611988564,0.4259321383126556
399,0.1,2,0.1,4,1,-0.3313010218454622,298.7031877855564,0.4491773802846484
400,0.1,2,0.1,4,2,0.28610127081109393,187.04228405741415,0.29810801217341804
401,0.1,2,0.1,4,3,-0.2676887021186995,256.3334131070758,0.3866976630935921
402,0.1,2,0.1,4,4,-0.32615009281408064,224.9639065619931,0.3364966239493233
403,0.1,2,0.1,4,5,-0.26246103665430914,249.36329311054317,0.375016938373794
404,0.1,2,0.1,4,6,-0.2600875890314181,247.96055938161024,0.359262722435627
405,0.1,2,0.1,4,7,-0.2791776764955591,262.74419023507807,0.4007989932896045
406,0.1,2,0.1,4,8,-0.3121533367165282,277.3804775419672,0.41822478815720504
407,0.1,2,0.1,4,9,-0.24958090868600205,247.72579029985698,0.37363866854824357
408,0.1,2,0.1,4,10,-0.2454624780263548,235.6224697695377,0.3477066327666873
409,0.1,2,0.1,4,11,-0.24975928251382348,244.03730011794002,0.3651381054920378
410,0.1,2,0.1,4,12,-0.17130596199491746,254.67773488272783,0.35052107704607954
411,0.1,2,0.1,4,13,-0.13717605076538275,257.59449498431525,0.38508364022671376
412,0.1,2,0.1,4,14,-0.2676343186541648,249.99360789861785,0.3708439197042736
413,0.1,2,0.1,4,15,-0.3045399222952697,278.90484231185866,0.4181789051626503
414,0.1,2,0.1,4,16,-0.24558491669568583,257.8515428980582,0.370724700965751
415,0.1,2,0.1,4,17,-0.25885037164501384,244.52779185796615,0.3619945698686344
416,0.1,2,0.1,4,18,-0.2720414316491238,269.1298506087696,0.3962418520795777
417,0.1,2,0.1,4,19,-0.25214615511160005,245.3610981902748,0.36194384546429254
418,0.1,2,0.1,4,20,-0.2798710785693414,259.54226100176317,0.3976196499770294
419,0.1,2,0.1,4,21,-0.37115769946699,293.05988104421175,0.4375246126493117
420,0.1,2,0.1,4,22,-0.2035987200552194,233.33974456201486,0.34855510196482326
421,0.1,2,0.1,4,23,-0.30440448838605,279.41125739549676,0.4217312588046313
422,0.1,2,0.1,4,24,-0.09481820857849971,193.73414080643522,0.277419433506217
423,0.1,2,0.1,4,25,-0.3103745979239612,274.440314578602,0.41487022336237445
424,0.1,2,0.1,4,26,-0.29813658652305897,261.66724764638127,0.3936184154587612
425,0.1,2,0.1,4,27,-0.2249874149858918,238.44970587512026,0.3667010425514205
426,0.1,2,0.1,4,28,-0.2229197098073312,222.05231033958907,0.32442818379115673
427,0.1,2,0.1,4,29,-0.2809412286767993,260.3170360205996,0.39438175092499667
428,0.1,2,0.1,5,0,-0.5348943249918895,283.5629301345752,0.4303329087722878
429,0.1,2,0.1,5,1,-0.5987108762588327,307.6505798277247,0.4612281983656537
430,0.1,2,0.1,5,2,-0.6255678144832232,297.5662908280636,0.4446567231471142
431,0.1,2,0.1,5,3,-0.5832956874373989,298.59942195492687,0.4454214236451295
432,0.1,2,0.1,5,4,-0.5781511846835884,297.6893428871167,0.4471802128431936
433,0.1,2,0.1,5,5,0.24861742458351413,172.15537993307126,0.2501947744967304
434,0.1,2,0.1,5,6,-0.45569180131841985,295.9969751179262,0.45048606446130607
435,0.1,2,0.1,5,7,-0.5294131962802657,259.61023295208,0.37948086481486837
436,0.1,2,0.1,5,8,-0.610350314558788,314.702632431504,0.47889901944079766
437,0.1,2,0.1,5,9,-0.5673118326243295,297.8390191342661,0.45376726121909466
438,0.1,2,0.1,5,10,-0.5532881820804182,302.0340639654918,0.4592140805150236
439,0.1,2,0.1,5,11,-0.6137824065984484,310.1230586924093,0.46815711889697315
440,0.1,2,0.1,5,12,-0.601603571544674,294.78297067818033,0.4455438606530373
441,0.1,2,0.1,5,13,-0.6213842150534663,319.5393181343629,0.47961640843418674
442,0.1,2,0.1,5,14,-0.5392468299810201,279.1843000027287,0.42208671162876477
443,0.1,2,0.1,5,15,-0.5946767108918708,317.4406426633347,0.4793578872839741
444,0.1,2,0.1,5,16,-0.6136437463112837,308.6356509020977,0.46669469765261296
445,0.1,2,0.1,5,17,-0.6168577402947271,312.14622052521145,0.47483896406531584
446,0.1,2,0.1,5,18,-0.6303388987285315,302.66076952774216,0.4465318448240776
447,0.1,2,0.1,5,19,-0.5954350745333444,284.88866608585755,0.42585774715863023
448,0.1,2,0.1,5,20,-0.5835250334494559,302.42915072866367,0.4562003639218289
449,0.1,2,0.1,5,21,-0.5825644541288072,320.49368705365396,0.4796940605134101
450,0.1,2,0.1,5,22,-0.33966004881362294,208.31114411910394,0.2970576920840573
451,0.1,2,0.1,5,23,-0.40222453402428143,286.9418257496291,0.42811769483272905
452,0.1,2,0.1,5,24,-0.13914339513190363,221.4146711108319,0.31487436946409875
453,0.1,2,0.1,5,25,-0.0072206200469057125,152.91421612925697,0.2096892540152545
454,0.1,2,0.1,5,26,-0.6033970539723342,309.51739135199716,0.4678678104101919
455,0.1,2,0.1,5,27,-0.49942343315789284,290.64805804543147,0.4393877924315917
456,0.1,2,0.1,5,28,-0.5246005143344824,292.3850049346087,0.4431664329360179
457,0.1,2,0.1,5,29,-0.6284440059495044,308.86302213754317,0.46566457264605327
458,0.1,2,0.1,6,0,-0.13540402513780783,222.98590535724938,0.3279598435339827
459,0.1,2,0.1,6,1,-0.17965715534581705,231.49662240353769,0.33540503891225315
460,0.1,2,0.1,6,2,-0.1375538817119533,254.53816301140498,0.37626101848865784
461,0.1,2,0.1,6,3,-0.4549391432220687,260.4363555396475,0.376412071087277
462,0.1,2,0.1,6,4,-0.17622512725297376,212.62099905549084,0.30546762178163117
463,0.1,2,0.1,6,5,-0.10174084531485368,227.55963665910727,0.33234869150282337
464,0.1,2,0.1,6,6,-0.12105999075180707,230.29134340867947,0.33422233357990166
465,0.1,2,0.1,6,7,-0.05909671452727241,193.5955699211978,0.29869301380322605
466,0.1,2,0.1,6,8,-0.18274127541551666,238.9084451542585,0.3521920587939252
467,0.1,2,0.1,6,9,-0.17301574708221934,230.98355573692834,0.3438408747489645
468,0.1,2,0.1,6,10,-0.1690922645839111,235.55726007020317,0.34860843713642753
469,0.1,2,0.1,6,11,-0.38695655457061884,250.69373260597058,0.37978634711423437
470,0.1,2,0.1,6,12,-0.12155931755169191,231.71377561498664,0.338838681790707
471,0.1,2,0.1,6,13,-0.12973253570596935,223.21386713495644,0.31804153849829037
472,0.1,2,0.1,6,14,-0.175101281447533,231.20416459744663,0.33774159100318474
473,0.1,2,0.1,6,15,-0.0232223878025641,203.2457019707282,0.2920617951537895
474,0.1,2,0.1,6,16,-0.14151263845973996,230.46066674702163,0.3421769039770342
475,0.1,2,0.1,6,17,-0.1274565772261963,211.71121292290832,0.3187957039965266
476,0.1,2,0.1,6,18,0.36564350549828717,209.49835408111412,0.33705391980897087
477,0.1,2,0.1,6,19,-0.1635523330919871,231.36772638266416,0.3445748579549348
478,0.1,2,0.1,6,20,-0.1436491189753656,217.10301629741312,0.32185829489621415
479,0.1,2,0.1,6,21,-0.13720670812898603,222.9381951494589,0.3378892986990185
480,0.1,2,0.1,6,22,-0.10189062956853638,238.3961585277242,0.3539415025252879
481,0.1,2,0.1,6,23,-0.2577192381779964,221.63669145031915,0.3155450143152208
482,0.1,2,0.1,6,24,-0.05050421638103911,227.7464580574882,0.3330882670930297
483,0.1,2,0.1,6,25,-0.2339273029728095,232.03425531616196,0.33991283677504414
484,0.1,2,0.1,6,26,-0.22177313293723797,238.21417984812578,0.3477948612846799
485,0.1,2,0.1,6,27,-0.06704260658940485,215.7033951738711,0.31627691068511044
486,0.1,2,0.1,6,28,-0.1117895077525231,232.37638801976016,0.31571191070461047
487,0.1,2,0.1,6,29,-0.16164643499838519,230.61999082501043,0.3389004017502568
488,0.1,2,0.1,7,0,-0.4204498350401735,257.7114615499683,0.37776552899700894
489,0.1,2,0.1,7,1,-0.31843357063212907,225.68030279207304,0.3275289471407284
490,0.1,2,0.1,7,2,-0.6031262692436797,309.51480784330005,0.4442971486736306
491,0.1,2,0.1,7,3,-0.23709516663614952,186.4845294474936,0.28041962222190203
492,0.1,2,0.1,7,4,-0.5383264873117941,287.57652101405967,0.41445521950448105
493,0.1,2,0.1,7,5,-0.5064147928697643,286.24045399841765,0.4180401975198709
494,0.1,2,0.1,7,6,-0.566644102971091,293.63059378399896,0.42207733930770996
495,0.1,2,0.1,7,7,-0.5099421446087528,295.985287690921,0.41946092586598915
496,0.1,2,0.1,7,8,-0.44848033364915896,305.48172974477825,0.4340290433482135
497,0.1,2,0.1,7,9,-0.43070548797079494,262.5359820300283,0.37248809060990123
498,0.1,2,0.1,7,10,-0.4609156858995429,262.9074878734461,0.37436970514911233
499,0.1,2,0.1,7,11,-0.582413932691907,289.4231289031031,0.41885867588605546
500,0.1,2,0.1,7,12,-0.31858140299416604,222.88082030125068,0.31516639119584194
501,0.1,2,0.1,7,13,-0.5690583169005091,285.3071870781817,0.414033703458085
502,0.1,2,0.1,7,14,-0.4139020726645581,262.5189506636045,0.38050383697800694
503,0.1,2,0.1,7,15,-0.2334245035496726,199.66112516820274,0.2842957076263287
504,0.1,2,0.1,7,16,-0.4220086897592889,275.82904526934686,0.40206006194913085
505,0.1,2,0.1,7,17,-0.5408007253780133,290.70621459088204,0.4144843366721164
506,0.1,2,0.1,7,18,-0.4175222899757976,245.3064558256677,0.35524707574278375
507,0.1,2,0.1,7,19,-0.5705044220435819,320.53549978885206,0.4577317189877555
508,0.1,2,0.1,7,20,-0.4216998919091042,278.7250314813298,0.4032797390425173
509,0.1,2,0.1,7,21,-0.37339355095519533,246.48337535345036,0.36441445475930895
510,0.1,2,0.1,7,22,0.024276864737340313,161.71621478589836,0.22752295000542855
511,0.1,2,0.1,7,23,-0.5322084840145118,264.45685962804674,0.3824599362307839
512,0.1,2,0.1,7,24,0.17177302146503007,220.21946463617337,0.3192164828462147
513,0.1,2,0.1,7,25,-0.5604398046572391,298.3178496871705,0.4300577826206544
514,0.1,2,0.1,7,26,-0.47354522890655093,288.4494786446305,0.41790874132657835
515,0.1,2,0.1,7,27,-0.5017091412681685,273.6721957638171,0.39411123565105827
516,0.1,2,0.1,7,28,-0.39851454823641097,276.2002555592398,0.39600616800727545
517,0.1,2,0.1,7,29,-0.45823126730881,279.2375038642924,0.3988000844536021
518,0.1,2,0.1,8,0,-0.3060851426076739,254.33890005881696,0.3575179422972219
519,0.1,2,0.1,8,1,-0.2991898931766665,251.6038213280017,0.3518637558921773
520,0.1,2,0.1,8,2,-0.3366464402203415,242.96819298948878,0.33871972945006007
521,0.1,2,0.1,8,3,-0.3893639707547492,276.3392842931755,0.39319465447281504
522,0.1,2,0.1,8,4,-0.1926425290876352,221.81751094375338,0.31760532789958124
523,0.1,2,0.1,8,5,0.47384536538210736,180.76437314949536,0.28484176391854055
524,0.1,2,0.1,8,6,-0.6538033953681796,342.8406128239937,0.48662082968042264
525,0.1,2,0.1,8,7,-0.19386989640047003,225.0011632133101,0.3138943465366624
526,0.1,2,0.1,8,8,-0.5312466009735854,322.2226897779549,0.4636167910082299
527,0.1,2,0.1,8,9,0.14807817460323486,179.30759496540236,0.2505349795583833
528,0.1,2,0.1,8,10,-0.35681931679030665,256.2492722844215,0.36727000051875797
529,0.1,2,0.1,8,11,0.07043510700894,169.3919474802323,0.24640880016211741
530,0.1,2,0.1,8,12,-0.361133772599792,249.1928654577342,0.3510739177893056
531,0.1,2,0.1,8,13,-0.4263158012096239,249.76734515588126,0.3489427093737765
532,0.1,2,0.1,8,14,0.36674443352435643,198.03757063448666,0.2838971563646167
533,0.1,2,0.1,8,15,-0.1769425849448404,229.75372166812363,0.32052674209451704
534,0.1,2,0.1,8,16,-0.2160816081370129,244.48392086974044,0.3427575883226661
535,0.1,2,0.1,8,17,-0.19025271643811778,232.87932923174176,0.32662149009222907
536,0.1,2,0.1,8,18,-0.1752395572309264,137.61760351031813,0.19611344620709473
537,0.1,2,0.1,8,19,-0.08552058153630578,236.52303154581605,0.3334297856495408
538,0.1,2,0.1,8,20,-0.23960858767753634,242.03232508287888,0.3367558731726092
539,0.1,2,0.1,8,21,-0.24361021376877234,238.95833968975276,0.3357567096224736
540,0.1,2,0.1,8,22,-0.14216354744522805,182.39108317032878,0.2653654074326014
541,0.1,2,0.1,8,23,-0.260755222827525,249.1581193929435,0.35149987960007967
542,0.1,2,0.1,8,24,-0.357003731737316,253.88627236193312,0.3542212537735079
543,0.1,2,0.1,8,25,-0.19143954036379152,215.1113769184478,0.3059607274918758
544,0.1,2,0.1,8,26,-0.22752184732582062,242.8537372127001,0.3454399530119729
545,0.1,2,0.1,8,27,-0.31202861513987734,254.06288009620826,0.35775814402221595
546,0.1,2,0.1,8,28,-0.3157188306953989,239.63770439626254,0.3420896556576225
547,0.1,2,0.1,8,29,-0.24727227998915266,223.1926089243947,0.3022226532199506
548,0.1,2,0.1,9,0,-0.0948878800464361,211.2412433696688,0.2973855035098358
549,0.1,2,0.1,9,1,-0.2962396438541367,301.722060251795,0.4175643107830245
550,0.1,2,0.1,9,2,-0.41298566587148516,252.62612244045033,0.3711822881182087
551,0.1,2,0.1,9,3,-0.4159759385446076,291.9863996239569,0.43361769591537297
552,0.1,2,0.1,9,4,-0.44462097760575836,280.4928810054186,0.3900927449360461
553,0.1,2,0.1,9,5,-0.33326523441835204,265.1464418110507,0.39768659795340144
554,0.1,2,0.1,9,6,-0.3013899807021499,242.4668236351764,0.3547383572439175
555,0.1,2,0.1,9,7,-0.23676706157852467,222.60541418176197,0.31824753491550256
556,0.1,2,0.1,9,8,0.020027955713555312,146.6197165975866,0.20277895430485124
557,0.1,2,0.1,9,9,-0.3236558627045657,280.5198931191632,0.38988404493885476
558,0.1,2,0.1,9,10,-0.36926203316628176,229.22185855438855,0.3166170235398463
559,0.1,2,0.1,9,11,-0.4451544699072462,262.71531040200193,0.3672844105764022
560,0.1,2,0.1,9,12,-0.3977492089575152,271.57736966073304,0.3775993691044583
561,0.1,2,0.1,9,13,-0.2639576148021443,239.21394241144404,0.32966537629957343
562,0.1,2,0.25,0,0,-0.0819324088474472,179.8414422632342,0.23878914693639475
563,0.1,2,0.25,0,1,0.03601282056924477,157.92142495159928,0.2127979472118572
564,0.1,2,0.25,0,2,-0.007660182494173394,166.74736915894997,0.22176009760926954
565,0.1,2,0.25,0,3,0.058597722192241464,166.49725800055222,0.22273184666772006
566,0.1,2,0.25,0,4,-0.013434664374009817,176.69639428649668,0.2344356981046228
567,0.1,2,0.25,0,5,-0.16942499431182947,182.67402839795182,0.2471434370812765
568,0.1,2,0.25,0,6,0.07306754365212711,158.723222550627,0.2097058326813378
569,0.1,2,0.25,0,7,0.06276254837421211,158.7178710240928,0.21259109164604517
570,0.1,2,0.25,0,8,0.009139929794045062,174.79642634256837,0.2305577122402159
571,0.1,2,0.25,0,9,0.058164888657786205,150.95862642210213,0.20450351807531245
572,0.1,2,0.25,0,10,0.0023888303658323173,172.39904296967643,0.23118934174375558
573,0.1,2,0.25,0,11,0.07331233276569384,152.96999090184073,0.20279338122702176
574,0.1,2,0.25,0,12,0.02357978964850151,166.27365004984182,0.2193248673142081
575,0.1,2,0.25,0,13,-0.0006943589328203456,176.60008198600067,0.2374434036125034
576,0.1,2,0.25,0,14,-0.09890063807131466,174.5413121378982,0.23302599359395168
577,0.1,2,0.25,0,15,-0.05915638039175497,183.53876111769992,0.2540255413672408
578,0.1,2,0.25,0,16,-0.010327278771874004,140.3376692550852,0.18767822891127442
579,0.1,2,0.25,0,17,0.08531882500528222,166.57801252778538,0.22156630605240205
580,0.1,2,0.25,0,18,0.014908330613000806,166.55928474775865,0.22185212321926154
581,0.1,2,0.25,0,19,0.014207155930019394,174.75634799752694,0.23227086212432305
