,ba_m,simple_spread_chance,repetition,run,pearson,euclidean,mape
6185,15,0.25,3,13,-0.07252348524504813,421.9204443491633,0.6333230501222138
6186,15,0.25,3,14,-0.024417069831382893,425.5493250292099,0.6364559287667358
6187,15,0.25,3,15,0.03456326720920856,432.10607976684634,0.6494634861339313
6188,15,0.25,3,16,-0.04368420573791477,428.954753497618,0.6423646209155331
6189,15,0.25,3,17,-0.07089943261604105,431.0425425730179,0.6488133638321926
6190,15,0.25,3,18,-0.007548021826158377,425.6921427935866,0.6393686480333716
6191,15,0.25,3,19,-0.05953661550297771,431.47631876956694,0.646188179048057
6192,15,0.25,3,20,-0.02093140012193476,428.03731429933515,0.6436962170571637
6193,15,0.25,3,21,0.009567969179986218,423.66495219755205,0.6280399653551928
6194,15,0.25,3,22,-0.04442073733609301,426.15261619644076,0.6375950693818148
6195,15,0.25,3,23,-0.022834098468744863,427.00751131858897,0.6395842700473481
6196,15,0.25,3,24,-0.017301358658015655,431.13397303918356,0.6488419268699048
6197,15,0.25,3,25,-0.01443591773029936,428.1120369977143,0.6442879339696489
6198,15,0.25,3,26,-0.01674520422158348,423.221664404881,0.630112553969385
6199,15,0.25,3,27,-0.06461391721516842,428.44324203943887,0.6401189353152743
6200,15,0.25,3,28,-0.022612329301593386,427.9343548160635,0.6389069679394724
6201,15,0.25,3,29,-0.10536166758663333,436.2985320807664,0.6580624365783304
6202,15,0.25,4,0,0.03519030208640692,424.78477777017366,0.6394047288059176
6203,15,0.25,4,1,-0.0016714773159022314,433.6276396838959,0.647986187425217
6204,15,0.25,4,2,0.008698907932057904,417.01039268487534,0.62021531878926
6205,15,0.25,4,3,0.029601696962463384,427.46536560189696,0.6436242442328944
6206,15,0.25,4,4,-0.00269739676285048,423.47722830237734,0.6283210302122223
6207,15,0.25,4,5,0.006324221691964151,430.2470249165871,0.6443494357416502
6208,15,0.25,4,6,-0.0008330539327852804,428.20974505219675,0.6405978497834425
6209,15,0.25,4,7,0.015543887036302056,426.27811933577294,0.6370984573935484
6210,15,0.25,4,8,0.048079070741852116,430.35055921297777,0.6445168145370674
6211,15,0.25,4,9,0.011004362486511822,419.4304758188812,0.6265039981505729
6212,15,0.25,4,10,-0.026569844579961584,432.8811202229162,0.6507911425405148
6213,15,0.25,4,11,0.005017208170911536,430.7013424260202,0.644668027040193
6214,15,0.25,4,12,-0.005988477484626771,432.99778148867176,0.6501829684801952
6215,15,0.25,4,13,-0.05253725634945331,432.1740128917333,0.6500490535766349
6216,15,0.25,4,14,0.02350270177918853,421.22488581223115,0.6287634011474647
6217,15,0.25,4,15,-0.0027736106079762277,429.21981294659577,0.6392820708825486
6218,15,0.25,4,16,-0.03689313449729878,428.61134021826484,0.6380489832185129
6219,15,0.25,4,17,0.008537556834867115,425.5753244580435,0.6376375373769254
6220,15,0.25,4,18,0.01954255750872324,432.26338041286317,0.6467767700750654
6221,15,0.25,4,19,-0.01635976767887381,427.86960278508417,0.6421624819423819
6222,15,0.25,4,20,0.04776921459512984,431.7045568904275,0.6488475070723205
6223,15,0.25,4,21,-0.000648571162613,427.5427799597362,0.6398064635556765
6224,15,0.25,4,22,-0.007506353139961367,433.11486216434156,0.6529317368968498
6225,15,0.25,4,23,-0.015359680151986082,436.36227609266865,0.6570199892481358
6226,15,0.25,4,24,0.011442352957264533,424.38006160720676,0.6383148216697988
6227,15,0.25,4,25,-0.047052698300466746,423.475366137139,0.632471289255757
6228,15,0.25,4,26,0.0026660041669735435,429.35692169600185,0.6416243380726573
6229,15,0.25,4,27,-0.048875837548495914,431.3943125062153,0.6376740762013767
6230,15,0.25,4,28,0.027857588912161325,425.8181096469457,0.6365618556314244
6231,15,0.25,4,29,-0.038310468676288026,427.47184343066664,0.6424509877776897
6232,15,0.25,5,0,-0.02251286467193095,431.06442155694117,0.6442865299784077
6233,15,0.25,5,1,-0.018876105753236644,419.1482337273733,0.6181268513153957
6234,15,0.25,5,2,-0.05037404684125387,424.1437363654602,0.634539250727737
6235,15,0.25,5,3,-0.058794877930103094,428.8249534847605,0.6394963002974688
6236,15,0.25,5,4,-0.022322370610370578,420.5923771155046,0.629235443913141
6237,15,0.25,5,5,-0.03942931302220414,421.17681364692834,0.6357008966641777
6238,15,0.25,5,6,0.024223223768558955,422.32331152344267,0.6322478141349278
6239,15,0.25,5,7,-0.05188282406586824,425.76480726863423,0.6338519192886376
6240,15,0.25,5,8,-0.035975187391969365,418.3428436422953,0.6241089718911461
6241,15,0.25,5,9,0.010120223527134578,425.6797762443601,0.6384055870321967
6242,15,0.25,5,10,-0.04251361147613771,432.2868069433442,0.6471046909494033
6243,15,0.25,5,11,-0.022236347830455513,426.23873383370506,0.6377580683258621
6244,15,0.25,5,12,0.01189130938855242,417.3472899150816,0.6243488570875185
6245,15,0.25,5,13,-0.021144808732088186,421.4200061037056,0.6323076091569867
6246,15,0.25,5,14,-0.011559347748401332,432.10752529850987,0.6469957814061155
6247,15,0.25,5,15,-0.035118084285590254,428.9478499188436,0.6455725526658754
6248,15,0.25,5,16,-0.014088504498814818,431.09997434272213,0.6443780857700757
6249,15,0.25,5,17,-0.0445743716543065,425.60483349674297,0.6348010773502104
6250,15,0.25,5,18,-0.04050914473701355,424.15789495061904,0.6350690723198237
6251,15,0.25,5,19,-0.035258718593194384,425.5000722731959,0.6406506630762511
6252,15,0.25,5,20,-0.026940129108559075,431.3828921950908,0.6531590188427666
6253,15,0.25,5,21,-0.05796548535290624,424.6753901899351,0.6296485961865271
6254,15,0.25,5,22,-0.0010374589792229022,431.10418479341183,0.6466539192108702
6255,15,0.25,5,23,-0.03943318115335589,420.31088165645224,0.6253297445919918
6256,15,0.25,5,24,-0.03638191799271989,431.56248266734593,0.6444241704749758
6257,15,0.25,5,25,-0.057835829183191155,421.4471937777357,0.6314325191052398
6258,15,0.25,5,26,-0.02137517374872937,433.94815695703164,0.6487887962207259
6259,15,0.25,5,27,-0.06733397216405752,428.57771705174576,0.644554933159519
6260,15,0.25,5,28,-0.06841728340978741,437.53413987809586,0.6584801098470056
6261,15,0.25,5,29,-0.04773096738694008,429.5895581769344,0.6434971324042288
6262,15,0.25,6,0,-0.05590769852980639,429.34653653467785,0.6444131366672845
6263,15,0.25,6,1,-0.02718103416928343,431.14854055812594,0.6462164235043829
6264,15,0.25,6,2,-0.042824701548091315,427.82426325308114,0.6407587697163265
6265,15,0.25,6,3,-0.0037427403804698584,425.6384204624378,0.6368050683424783
6266,15,0.25,6,4,0.0004565120964702708,427.34284520037573,0.6397082276936104
6267,15,0.25,6,5,0.017341356344485772,429.89325266882844,0.6464421450088429
6268,15,0.25,6,6,-0.012730341044786745,427.83474451085067,0.6425416575017878
6269,15,0.25,6,7,0.0026827629599744437,425.22335382249383,0.6316125091414142
6270,15,0.25,6,8,-0.04891657303938266,430.7906759765612,0.6430852183275518
6271,15,0.25,6,9,-0.014832720953223797,432.3486118441045,0.6477581580958459
6272,15,0.25,6,10,-0.019768591707385017,430.5480675004037,0.6430541084559863
6273,15,0.25,6,11,-0.021428122098543712,427.26132079446376,0.6420896947315755
6274,15,0.25,6,12,-0.04640254891399467,427.8265517033216,0.6376560323806925
6275,15,0.25,6,13,0.0012288036566001452,422.2925993797248,0.634587733858725
6276,15,0.25,6,14,-0.029562254401963268,428.6295051729621,0.6441191404198829
6277,15,0.25,6,15,-0.0566402123754394,424.80098065485214,0.6389770217779916
6278,15,0.25,6,16,-0.02636488695930773,432.5911912489958,0.6500806882329263
6279,15,0.25,6,17,-0.06908708503905724,432.8135345443597,0.6497620343989884
6280,15,0.25,6,18,-0.03836096541038877,426.7780265001468,0.6440484270849826
6281,15,0.25,6,19,-0.007273374010789635,423.2517219894842,0.6325370906291764
6282,15,0.25,6,20,-0.005702139933888948,424.071946261842,0.6333351450749013
6283,15,0.25,6,21,-0.0543558500254356,431.9637305355982,0.6454479222149552
6284,15,0.25,6,22,-0.03885769157196762,423.17994224786594,0.6364162590790543
6285,15,0.25,6,23,-0.012670578051185296,430.6338550339601,0.6470323713154024
6286,15,0.25,6,24,-0.07882338337725985,427.22580282741905,0.6455427754368374
6287,15,0.25,6,25,-0.071762799307393,433.0835798845865,0.6511314339952228
6288,15,0.25,6,26,-0.05591842437658209,430.9112316254289,0.6486113305710535
6289,15,0.25,6,27,-0.052695892438595494,426.06945653086876,0.6344734870922316
6290,15,0.25,6,28,-0.0561555873987054,426.46792173196314,0.6386648262572608
6291,15,0.25,7,0,-0.03689231275176705,429.93069809748204,0.6403338387536471
6292,15,0.25,7,1,-0.08350817275075756,436.1200228171244,0.6587006675016921
6293,15,0.25,7,2,-0.05321871960602886,435.06399874948966,0.6578393606719771
6294,15,0.25,7,3,-0.052926429811682774,425.3760554308378,0.6388488644873968
6295,15,0.25,7,4,-0.07146336584085436,432.4723341130659,0.6532399126230826
6296,15,0.25,7,5,-0.06302779370451007,426.10720652087133,0.632193792005281
6297,15,0.25,7,6,-0.06213413048456761,427.6941624592857,0.635762135669876
6298,15,0.25,7,7,-0.041376318688818366,432.6945771519484,0.650657973216883
6299,15,0.25,7,8,-0.062418511182597114,433.32251345144715,0.6522089056100091
6300,15,0.25,7,9,-0.09801850399002031,431.5188368577686,0.6487388116200629
6301,15,0.25,7,10,-0.09150849672425654,432.6906468728594,0.6535037875239952
6302,15,0.25,7,11,-0.077420437213164,429.1247585703032,0.6416070701179334
6303,15,0.25,7,12,-0.12262118944057727,429.795112341048,0.647719827143644
6304,15,0.25,7,13,-0.014318404939362568,429.04249872468466,0.6453316012519289
6305,15,0.25,7,14,-0.06048420033400211,430.4642935143395,0.6513297021104273
6306,15,0.25,7,15,-0.0490119063159537,424.07704346437777,0.6355524464258077
6307,15,0.25,7,16,0.005810515418395738,422.84453956768886,0.6307726024806845
6308,15,0.25,7,17,-0.045843736530812994,425.1162516756278,0.63933162703401
6309,15,0.25,7,18,0.03480668936977554,427.19204180570495,0.635737654455952
6310,15,0.25,7,19,-0.040095416992113254,427.48543901315884,0.6406023795844922
6311,15,0.25,7,20,-0.03297412620423908,419.73216487161864,0.6313538966244573
6312,15,0.25,7,21,-0.03159511189245041,431.53467379893004,0.6500885280026072
6313,15,0.25,7,22,-0.06263601605387116,432.13001762500045,0.6493811453950901
6314,15,0.25,7,23,-0.054925530658292254,426.745868734125,0.6414494896377194
6315,15,0.25,7,24,-0.12318667245890398,428.0056155047762,0.639446627739154
6316,15,0.25,7,25,-0.1030047064382717,431.83166330978594,0.6513491161579386
6317,15,0.25,7,26,-0.050761584064300924,429.6717302344657,0.644556733563407
6318,15,0.25,7,27,-0.06059348169911799,433.7513888147558,0.6526486108431785
6319,15,0.25,7,28,-0.06851375607658787,430.0179876093978,0.6452379081875712
6320,15,0.25,7,29,-0.04682932276891222,427.900983891529,0.6406061579979087
6321,15,0.25,8,0,0.012397527020294244,418.34051788905384,0.6229654078622566
6322,15,0.25,8,1,-0.06021903698922395,436.809261238102,0.6554992563944401
6323,15,0.25,8,2,0.020165365263861843,423.54303914920143,0.6326083511347267
6324,15,0.25,8,3,0.012546203630485022,421.93165990629905,0.6319396905528573
6325,15,0.25,8,4,-0.05371351090391755,418.888839624078,0.62750807703867
6326,15,0.25,8,5,0.0008972669556263102,426.2846298796106,0.6374995934106072
6327,15,0.25,8,6,-0.020074888027307013,426.96961072111714,0.635369116903621
6328,15,0.25,8,7,0.0497839024550611,421.80881797172,0.632911369212939
6329,15,0.25,8,8,-0.018231552139841876,431.3555568318489,0.6459296182725772
6330,15,0.25,8,9,0.005197377677563009,427.76993112961367,0.6347963772888564
6331,15,0.25,8,10,-0.018326874545068966,437.6423705119364,0.6564810264798003
6332,15,0.25,8,11,0.009693761834908743,419.3291329210635,0.6251904956100369
6333,15,0.25,8,12,0.017311416733886795,431.98160101892694,0.6459188366117111
6334,15,0.25,8,13,0.005017414994942493,436.1962621102073,0.6493902318207602
6335,15,0.25,8,14,0.006462697963699272,421.97193626169565,0.6300558640951254
6336,15,0.25,8,15,-0.034329212144315814,437.04767938189843,0.6596858720101003
6337,15,0.25,8,16,-0.01887166742537878,430.1833135073575,0.646194396657633
6338,15,0.25,8,17,-0.02782904473606478,434.8412399984066,0.6539283602136655
6339,15,0.25,8,18,-0.01655197066768684,427.0365654004447,0.6399556905436786
6340,15,0.25,8,19,-0.010186761952624345,423.11776017131587,0.631690502873569
6341,15,0.25,8,20,0.0017365050915817484,422.06343557092737,0.6284586709788252
6342,15,0.25,8,21,-0.0585025338118991,432.3404616312026,0.6472152436003692
6343,15,0.25,8,22,-0.0069084207242589915,426.6404638492674,0.6367442563073086
6344,15,0.25,8,23,0.0012096670272136836,417.9685298124816,0.6250913656953628
6345,15,0.25,8,24,-0.005142824356765788,422.73911347363423,0.6319379849288261
6346,15,0.25,8,25,0.011904025418335124,429.3169884567953,0.6420284660979703
6347,15,0.25,8,26,-0.0045729788045142635,434.6559127977185,0.6539193107017417
6348,15,0.25,8,27,0.0014082280466922263,433.24787618866225,0.6488422269361671
6349,15,0.25,8,28,0.017213933369688454,425.3609829487288,0.6358942257663758
6350,15,0.25,8,29,-0.012783953247781274,428.9192191656413,0.642116659810175
6351,15,0.25,9,0,-0.015537323735536191,423.8300585031969,0.629909426141537
6352,15,0.25,9,1,-0.046473108656470426,423.6336308732962,0.6366363213140452
6353,15,0.25,9,2,-0.05156491887400425,424.0077650238905,0.6296409923043013
6354,15,0.25,9,3,0.06847114331598586,422.0536447844715,0.6334439414838116
6355,15,0.25,9,4,-0.022044066190751038,428.69794064412054,0.6430297731295924
6356,15,0.25,9,5,-0.030503381016410144,423.5217548117561,0.6339084631523858
6357,15,0.25,9,6,0.01641923762182004,427.10878316398475,0.6431189291370454
6358,15,0.25,9,7,-0.031126397136195638,433.29865880899297,0.6488985678776604
6359,15,0.25,9,8,0.01770535564784193,424.1418812142652,0.6346573697598831
6360,15,0.25,9,9,-0.017118565923211506,433.8665239563993,0.6506442884881973
6361,15,0.25,9,10,-0.019416022265574893,429.771226149798,0.6423060355425004
6362,15,0.25,9,11,-0.046853075178206006,429.9672297474717,0.6465109266442188
6363,15,0.25,9,12,0.005462348170029083,430.31667126786164,0.6470382678946404
6364,15,0.25,9,13,-0.039813810458666464,427.8410283234978,0.6401870224789294
6365,15,0.25,9,14,-0.016731493255539288,431.19497376992655,0.6473170993381457
6366,15,0.25,9,15,-0.01149435517948052,426.2095505926204,0.6377485101660968
6367,15,0.25,9,16,0.0009958338208483943,419.3500361024118,0.6242822718162716
6368,15,0.25,9,17,-0.026964202094204748,427.43820592600787,0.6435775444618196
6369,15,0.25,9,18,0.0014598675472138334,432.9753436018448,0.6517817609673756
6370,15,0.25,9,19,-0.05892020319695654,433.72536285009323,0.6508671159067165
6371,15,0.25,9,20,-0.015089594965988802,436.1356334624865,0.6517526942233128
6372,15,0.25,9,21,-0.01608498355273353,430.55750505752957,0.6459997384804097
6373,15,0.25,9,22,0.011531033573826628,429.8911917118957,0.6478955070786748
6374,15,0.25,9,23,0.009714728996228947,429.35045282492047,0.6458092441900749
6375,15,0.25,9,24,-0.01586809645012933,432.7501458035941,0.6460744271476974
6376,15,0.25,9,25,-0.01622104763653649,423.20736879273653,0.6329374174353167
6377,15,0.25,9,26,-0.01962720982767388,432.68860817206155,0.6484648069815879
6378,15,0.25,9,27,0.027836906477628893,424.04894475817724,0.6351334066992478
6379,15,0.25,9,28,-6.942028578699824e-05,421.93253300877404,0.6328612784939488
6380,15,0.25,9,29,0.0029407586537428102,425.36571636603315,0.6355120385852814
6381,15,0.5,0,0,0.013820476063458235,456.35590350808116,0.6630062407570362
6382,15,0.5,0,1,0.0006412858121535974,458.4698708484398,0.6669252075433844
6383,15,0.5,0,2,0.002516106945508798,455.2818235415314,0.663476480726297
6384,15,0.5,0,3,0.0388837350430541,453.21058221497464,0.6596011940552886
6385,15,0.5,0,4,0.008646138808959857,456.7215132033585,0.6663785841661195
6386,15,0.5,0,5,0.022631678648523734,454.0300778074564,0.661799650119998
6387,15,0.5,0,6,-0.021344464141812538,456.9242434592823,0.6651853623232683
6388,15,0.5,1,0,0.024024827988025705,452.6296347306249,0.661324194607393
6389,15,0.5,1,1,0.013333166945326472,455.72946712748535,0.6672642235520595
6390,15,0.5,1,2,0.001688576065600018,457.7922085088358,0.6710161153922719
6391,15,0.5,1,3,0.020993996075158783,457.69238433230606,0.6709108617613765
6392,15,0.5,1,4,0.015613394992037738,455.0784957208712,0.6635932201439244
6393,15,0.5,1,5,0.018500213581899225,456.52949298526136,0.6643544079415183
6394,15,0.5,1,6,0.01117067338085742,453.925815508633,0.6600505461770738
6395,15,0.5,1,7,-0.04159404516694896,459.4145621619605,0.6734175622770681
6396,15,0.5,1,8,0.0004330678235159452,457.2186263586639,0.6703570895632058
6397,15,0.5,1,9,0.033962823107591876,455.62870472644096,0.6677392002484628
6398,15,0.5,1,10,0.03457931908498829,452.21680474350404,0.6604874404898614
6399,15,0.5,1,11,0.00621961597915877,455.1457402566204,0.6656236792429574
6400,15,0.5,1,12,-0.0031336816011195263,455.1178826720643,0.6640911814066777
6401,15,0.5,1,13,0.00031659257041171535,453.36618237495276,0.6615553048162167
6402,15,0.5,1,14,0.014397750646085325,457.66130060471386,0.6680835673587868
6403,15,0.5,1,15,-0.001695277528865724,457.1109050510864,0.6718355912263303
6404,15,0.5,1,16,0.016419121667039915,459.4371844398934,0.6734232977274214
6405,15,0.5,1,17,-0.0002977074419325543,454.269712791413,0.666437800322761
6406,15,0.5,1,18,-0.009393146395965302,455.5213522033775,0.6634990322328198
6407,15,0.5,1,19,0.008234237069324737,455.7175188205733,0.6679482178963821
6408,15,0.5,1,20,0.014038511429350751,457.07597514362936,0.6667126361950629
6409,15,0.5,1,21,-0.010186741037113993,455.48006230956963,0.6667881618269306
6410,15,0.5,1,22,0.003009892505285413,455.7660596104895,0.6659523672627227
6411,15,0.5,1,23,0.013676761148229266,454.7854525620049,0.6665778513933912
6412,15,0.5,1,24,0.008039703928253853,456.19142720352096,0.6636398719876161
6413,15,0.5,1,25,0.0009515964530691484,457.40593077181603,0.6685412758062554
6414,15,0.5,1,26,0.03867225051747095,456.65841756988146,0.6623622204616827
6415,15,0.5,1,27,0.002798311564307765,455.7996660849645,0.6663036216913127
6416,15,0.5,1,28,0.0075956054089831165,454.85777708404976,0.6655203484134545
6417,15,0.5,1,29,0.01976796494921233,455.2602074820442,0.6677547111572526
6418,15,0.5,2,0,0.009114895182460794,454.0945148092613,0.6610522593562426
6419,15,0.5,2,1,0.02634528783393068,453.4701642668271,0.6622260988323138
6420,15,0.5,2,2,0.0011947085371357598,455.0566590091599,0.6629637583599877
6421,15,0.5,2,3,-0.006475422975829578,461.201955351917,0.6733888287945429
6422,15,0.5,2,4,0.015936100843962187,456.0594848212433,0.6637708472309679
6423,15,0.5,2,5,0.009000629029794963,452.622457985216,0.658933506671069
6424,15,0.5,2,6,0.016026546354038582,455.2746980332231,0.6651232112812141
6425,15,0.5,2,7,0.011919427339171756,458.6047322987163,0.6685535858114777
6426,15,0.5,2,8,0.013434010930287824,453.574583770678,0.6615896355766765
6427,15,0.5,2,9,-0.003465794615818756,455.27806659821044,0.6659839166149376
6428,15,0.5,2,10,0.009029045235149455,458.01716267076785,0.6701603965806372
6429,15,0.5,2,11,0.0016215136620817139,454.72498380879847,0.665274269018667
6430,15,0.5,2,12,-0.0022139829592856173,456.71517753105195,0.6661343694492756
6431,15,0.5,2,13,-0.007147453285907722,456.47063496128084,0.6659127748619985
6432,15,0.5,2,14,0.017457990624863477,456.162691503094,0.663356728446055
6433,15,0.5,2,15,0.02908574552421227,453.38697777611515,0.6620854293549877
6434,15,0.5,2,16,0.008571439022732068,455.41658020812,0.6645348853412568
6435,15,0.5,2,17,-0.013293729504135371,454.89068250830775,0.662849344438817
6436,15,0.5,2,18,-0.008290906850399904,454.15251213246864,0.6605337869730571
6437,15,0.5,2,19,0.013720917971184814,459.99897769923473,0.6722195502608527
6438,15,0.5,2,20,0.012401619720785345,455.44574749683767,0.6679470953633312
6439,15,0.5,2,21,0.017127430183858053,455.33364478051726,0.6638756596403247
6440,15,0.5,2,22,0.015567313867768185,456.6028988810918,0.6681818611328264
6441,15,0.5,2,23,0.010234265663123512,455.88309874611986,0.6650862322522966
6442,15,0.5,2,24,0.005248424776600809,458.06664086896143,0.6692652518509007
6443,15,0.5,2,25,-0.00797372761658983,457.3696245138439,0.6663244500348345
6444,15,0.5,2,26,0.030535368177434356,454.91914026104155,0.6670355538983589
6445,15,0.5,2,27,0.005793506319997953,454.7101400252588,0.6664816514502084
6446,15,0.5,2,28,0.005237783083481056,459.1336915844568,0.6739135781204371
6447,15,0.5,2,29,-0.006694626443124338,458.0357905902426,0.6718931045382773
6448,15,0.5,3,0,0.02268761892847948,452.22751054719475,0.6578449309495019
6449,15,0.5,3,1,0.005802708231894611,456.5881791095676,0.667852621066578
6450,15,0.5,3,2,-0.00967355407978438,457.0570306529393,0.6703618276249034
6451,15,0.5,3,3,0.008956507472078884,454.40550958949643,0.6623583582297271
6452,15,0.5,3,4,0.0023175884154374347,453.1083474662482,0.6633268093504846
6453,15,0.5,3,5,0.011161101312287305,456.5225500339316,0.6673362618303762
6454,15,0.5,3,6,0.02787942467756113,454.0597377596917,0.661260724720579
6455,15,0.5,3,7,0.010433992742638424,456.76228294307344,0.6639849902426277
6456,15,0.5,3,8,0.016821472589803866,456.66853209517376,0.6683416825473074
6457,15,0.5,3,9,0.015780697272527098,457.06265881290483,0.6675398456722886
6458,15,0.5,3,10,0.010342152256598713,454.3991453650972,0.6637894240965624
6459,15,0.5,3,11,-0.002024254971027655,457.4321933046717,0.6671543237516427
6460,15,0.5,3,12,0.011006478097631106,456.2586300136739,0.6634450046414817
6461,15,0.5,3,13,0.0034959694800323023,458.4459469111314,0.6725492131381094
6462,15,0.5,3,14,0.004719056128666116,457.6740319016126,0.6695309439726236
6463,15,0.5,3,15,0.005529330704478651,454.4412154537943,0.6661991053039578
6464,15,0.5,3,16,0.011683607560358633,456.35775709908717,0.6642835784396303
6465,15,0.5,3,17,0.006467324208820406,458.2955919100794,0.6687559886579084
6466,15,0.5,3,18,0.011155313634454328,457.2188329979246,0.6742599250426089
6467,15,0.5,3,19,0.014278109271248002,452.89701591745256,0.6615643245780571
6468,15,0.5,3,20,0.00034372910659636696,459.5437391171765,0.673455276778273
6469,15,0.5,3,21,-0.0075861082152789555,457.31681462763987,0.6695294414422651
6470,15,0.5,3,22,-0.000522177234392319,454.5846742990406,0.6618481583690339
6471,15,0.5,3,23,0.026933070740605386,452.7677916775715,0.6631215356043839
6472,15,0.5,3,24,-0.016654177289556357,456.91337396544617,0.6682030229536252
6473,15,0.5,3,25,0.006666634594749407,456.3178085819947,0.6688220731903559
6474,15,0.5,3,26,0.008583577930731237,454.9539445505913,0.6663653199939237
6475,15,0.5,3,27,-0.008376223644861347,458.4363412556691,0.6698287073412813
6476,15,0.5,3,28,0.001469505974572162,456.993803863285,0.6662848063558843
6477,15,0.5,3,29,-0.0034098856814353817,457.4994334046578,0.6675852706639823
6478,15,0.5,4,0,0.008781572156979502,458.95660348377913,0.6746689955076309
6479,15,0.5,4,1,0.03673903448359865,449.99650291303277,0.6572075869166502
6480,15,0.5,4,2,0.007761247093835573,457.7231895945326,0.6699162763072429
6481,15,0.5,4,3,0.02172303934870019,457.21224084989245,0.668097763401378
6482,15,0.5,4,4,-0.0012186907338777493,458.4163196297377,0.6729244158240869
6483,15,0.5,4,5,0.020912624871105446,456.9665842359841,0.6677510711746061
6484,15,0.5,4,6,0.016729071012787103,457.0072314425656,0.6706591363206268
6485,15,0.5,4,7,0.00825840145626068,454.1984579833949,0.6668424272952617
6486,15,0.5,4,8,0.016136360963973848,454.901596897416,0.668175661197572
6487,15,0.5,4,9,-0.014530960425860842,455.5650202454793,0.6638767504708888
6488,15,0.5,4,10,0.013960766945845868,457.08729936435174,0.6694750603481
6489,15,0.5,4,11,0.014665652628498055,457.5437690014285,0.6678658192317908
6490,15,0.5,4,12,0.012198086031468295,455.85597180693213,0.6662420920743668
6491,15,0.5,4,13,0.008674023993631654,456.0666659396538,0.6649127863388465
6492,15,0.5,4,14,0.012274955183703104,456.2799792155483,0.6693550371818843
6493,15,0.5,4,15,0.013843643500907289,453.4952134633215,0.6633211038369687
6494,15,0.5,4,16,0.0006300007751662307,461.64345838544045,0.6763887894465593
6495,15,0.5,4,17,0.009268096378329663,457.6398125681476,0.6739104041321801
6496,15,0.5,4,18,0.002744547652313622,455.3355950978237,0.6671807532951579
6497,15,0.5,4,19,-0.0007014196569765327,457.89964723453886,0.6699196527002068
6498,15,0.5,4,20,-0.002036231496278689,458.68463358573763,0.6718254457438689
6499,15,0.5,4,21,0.012080757097097399,459.11118250318805,0.673428270746553
6500,15,0.5,4,22,0.023867970576477538,457.0132650085205,0.6718209272488244
6501,15,0.5,4,23,0.019505035507626885,453.9031895067751,0.664749810429574
6502,15,0.5,4,24,0.011502798533774358,457.3797534742462,0.6682917741979001
6503,15,0.5,4,25,0.01775262092907857,455.07772986743004,0.666033770542824
6504,15,0.5,4,26,0.026085392580399835,454.71341052722715,0.6668024678002439
6505,15,0.5,4,27,-0.009041758721393747,456.147842161231,0.6667959868834812
6506,15,0.5,4,28,0.00686187294841695,460.3462188289971,0.6764350381004287
6507,15,0.5,4,29,0.03772271511801121,456.17813255933567,0.670642682499817
6508,15,0.5,5,0,0.03699165827401702,451.79417787020117,0.6580513940469127
6509,15,0.5,5,1,0.002368488234058904,458.29062881707796,0.672780267611086
6510,15,0.5,5,2,0.0009274233793986989,454.0077566788657,0.6620816669689865
6511,15,0.5,5,3,0.010681793038298484,455.02997778537355,0.6654002663923215
6512,15,0.5,5,4,0.007038249658484101,456.3274643952204,0.6687389004096458
6513,15,0.5,5,5,-0.0025239292956484444,454.63232883826885,0.6644200559528822
6514,15,0.5,5,6,0.0029350005315520434,453.0308574173955,0.6630316412820114
6515,15,0.5,5,7,0.02578014047148905,456.57685509875415,0.6688957697266562
6516,15,0.5,5,8,0.017261410822114426,456.65243908597785,0.6739167126713358
6517,15,0.5,5,9,0.0010784032432342022,459.0730560446918,0.6752558716315269
6518,15,0.5,5,10,0.01950786916445089,454.2151808976175,0.6640876015677541
6519,15,0.5,5,11,0.026073313681933056,454.82676856862463,0.665104833110802
6520,15,0.5,5,12,0.0074103603503696365,458.32246532772524,0.6690572750544587
6521,15,0.5,5,13,0.006873027317426251,453.365060548208,0.6677464979372442
6522,15,0.5,5,14,0.0216159502151682,458.443897046485,0.675135646191777
6523,15,0.5,5,15,0.01839454748029162,449.8634179894926,0.658632680792718
6524,15,0.5,5,16,0.006244844717739608,455.8692170314596,0.6667446160086831
6525,15,0.5,5,17,0.008000964800096474,458.21522042109433,0.6709783725425479
6526,15,0.5,5,18,0.013893135152267316,452.9979803850756,0.6626106161909834
6527,15,0.5,5,19,0.006408905718099832,460.240859250177,0.6760392357961144
6528,15,0.5,5,20,0.031094329837484832,455.4072497945644,0.6664455285503585
6529,15,0.5,5,21,0.023114851995388153,453.0310842322703,0.6615668185930638
6530,15,0.5,5,22,0.0033456776182870193,454.92810491566433,0.6661549932458891
6531,15,0.5,5,23,-0.010317339495130506,458.86104038196464,0.6711966148917515
6532,15,0.5,5,24,0.006008516470998028,457.53059357488695,0.6716392103868167
6533,15,0.5,5,25,0.004936939928690052,455.7857653095818,0.6677395934283491
6534,15,0.5,5,26,0.007631753725751908,453.0243656480625,0.659421483723075
6535,15,0.5,5,27,0.014416255661005656,456.0357135728091,0.6677482030606998
6536,15,0.5,5,28,0.001908084415076644,456.8646790996904,0.6679458388274179
6537,15,0.5,5,29,0.006291004916328266,455.55295794156245,0.6664701124848746
6538,15,0.5,6,0,-0.0004456751365630937,456.33443438258814,0.6679994318851833
