,ws_p,ws_k,cognitive_translate,cognitive_exponent,repetition,pearson,euclidean,mape
1526,0.25,5,2,3,6,0.062214932732394125,407.41406410573836,0.5801444280146493
1527,0.25,5,2,3,7,0.050289420711810175,405.76670859100705,0.5779348712641342
1528,0.25,5,2,3,8,0.0402973748842257,405.6105326271568,0.5746332245253728
1529,0.25,5,2,3,9,0.037651909338858626,406.24739935898737,0.5761236484874157
1530,0.25,5,2,4,0,0.0576643624248647,404.46950735735277,0.5697967542018368
1531,0.25,5,2,4,1,0.06423006521548213,409.6738095245259,0.5873066198200853
1532,0.25,5,2,4,2,0.05425407512622916,412.49451332590235,0.5932829995320167
1533,0.25,5,2,4,3,0.07326467757182632,409.1302445140964,0.5842059956600505
1534,0.25,5,2,4,4,0.05717033827062986,411.42578693744144,0.59029277569184
1535,0.25,5,2,4,5,0.06583828957576243,413.38661458941874,0.5961081792161574
1536,0.25,5,2,4,6,0.05997791635751256,414.18122799945826,0.5979605025292415
1537,0.25,5,2,4,7,0.05561862986025381,407.55831230523364,0.5818524807453603
1538,0.25,5,2,4,8,0.07661664712328632,412.4782866128014,0.5941564800355951
1539,0.25,5,2,4,9,0.04706699077304538,411.0093077751173,0.5886063876298689
1540,0.25,5,2,5,0,0.05121496295238972,412.2066086884054,0.591107994350446
1541,0.25,5,2,5,1,0.06401872887643016,413.4860333998402,0.5937264450710548
1542,0.25,5,2,5,2,0.06342819260052619,414.5722859525808,0.5988351026144915
1543,0.25,5,2,5,3,0.06243635214783955,407.82993488774974,0.5804014585517374
1544,0.25,5,2,5,4,0.07075638213143766,411.3271139148708,0.5887771198245583
1545,0.25,5,2,5,5,0.06099321124281489,412.01466775187964,0.5914676605004513
1546,0.25,5,2,5,6,0.07209961341540085,413.23054009240764,0.5941537735355026
1547,0.25,5,2,5,7,0.07108115723651182,411.96294248188195,0.5921140671329325
1548,0.25,5,2,5,8,0.06835648664461445,413.93025401679887,0.5960416650791348
1549,0.25,5,2,5,9,0.05424952108827737,414.3381860510345,0.5967571110032167
1550,0.25,5,3,1,0,0.058518828454165624,455.8355737661068,0.6681480144570964
1551,0.25,5,3,1,1,0.061826080684034314,454.534154815251,0.665601818332613
1552,0.25,5,3,1,2,0.07397176124024595,454.84859528863154,0.6671583485821065
1553,0.25,5,3,1,3,0.06414509246168311,452.879262663097,0.6631920212069351
1554,0.25,5,3,1,4,0.047753823257607304,454.06512595090334,0.6643609763798493
1555,0.25,5,3,1,5,0.07330681539231429,454.6387735076325,0.6670792223961022
1556,0.25,5,3,1,6,0.04853428267943771,454.07908509242844,0.6645030599062095
1557,0.25,5,3,1,7,0.050895319582558746,455.6040428088131,0.6654176814407537
1558,0.25,5,3,1,8,0.05033615578341044,455.67232582456955,0.6690980916103659
1559,0.25,5,3,1,9,0.046221271131818314,454.62858780674657,0.6650123719680557
1560,0.25,5,3,2,0,0.08153597899844092,465.35924437729335,0.693451334676717
1561,0.25,5,3,2,1,0.08185745902609266,466.0700557813299,0.696342531120585
1562,0.25,5,3,2,2,0.07733200288992574,465.6154744761816,0.6953767470592062
1563,0.25,5,3,2,3,0.07101571400943234,464.4814049123177,0.6931265775558249
1564,0.25,5,3,2,4,0.08461574828518127,466.0476960347266,0.6975991932476228
1565,0.25,5,3,2,5,0.0775177157438839,464.6473179725749,0.6943542166076294
1566,0.25,5,3,2,6,0.08218644119074818,466.03260474922644,0.6981010077323777
1567,0.25,5,3,2,7,0.08334326280307659,466.14796035799117,0.6969082842376251
1568,0.25,5,3,2,8,0.08430565092625932,465.8662352776045,0.6947985388219268
1569,0.25,5,3,2,9,0.07839691196550401,465.70094506786944,0.6970230457524043
1570,0.25,5,3,3,0,0.07445522816577978,473.44980497791266,0.7127636112893357
1571,0.25,5,3,3,1,0.09195670125949845,474.24302664744715,0.7149000573926904
1572,0.25,5,3,3,2,0.08505821246742883,473.0327597032445,0.7106951358159214
1573,0.25,5,3,3,3,0.08559234263122899,474.10762197973105,0.7146722278471008
1574,0.25,5,3,3,4,0.07508134398779942,472.2999713120639,0.7109880961159781
1575,0.25,5,3,3,5,0.10690975559863126,473.5772551599896,0.7150718335213426
1576,0.25,5,3,3,6,0.08296060880051538,472.70016802617306,0.7097993796394687
1577,0.25,5,3,3,7,0.07752987585175926,471.930564231955,0.7092075509698544
1578,0.25,5,3,3,8,0.09618967703134111,476.1408549088837,0.7177878796660542
1579,0.25,5,3,3,9,0.06852718694376021,472.89299025700285,0.7109625589073673
1580,0.25,5,3,4,0,0.0886847518189247,477.89855473917925,0.7195535603279507
1581,0.25,5,3,4,1,0.07828171866376793,478.86589839817634,0.7210875592628687
1582,0.25,5,3,4,2,0.08435389587007737,477.53541036559983,0.7202973913128431
1583,0.25,5,3,4,3,0.09015407111178202,476.29824239399744,0.7189010335868655
1584,0.25,5,3,4,4,0.1010768225865722,478.389584650221,0.7233264102000687
1585,0.25,5,3,4,5,0.08696351164045091,478.1298001256684,0.722111887630375
1586,0.25,5,3,4,6,0.0932728237121228,477.32115361372416,0.7214621101822019
1587,0.25,5,3,4,7,0.08567888894553943,479.1677043675888,0.7218593930180189
1588,0.25,5,3,4,8,0.10005931515841428,477.2334437073355,0.7199489105235145
1589,0.25,5,3,4,9,0.09118500867265204,475.7049461130416,0.7161751102474296
1590,0.25,5,3,5,0,0.08678671151369953,478.006243672955,0.7204070214541725
1591,0.25,5,3,5,1,0.0944321103340955,477.40267232042453,0.7197507400176896
1592,0.25,5,3,5,2,0.09631857948714949,479.1198576156451,0.7222583811597346
1593,0.25,5,3,5,3,0.09693218735539466,479.8125091660745,0.7252034761953864
1594,0.25,5,3,5,4,0.09678417935911014,478.3296116244387,0.7221932586159863
1595,0.25,5,3,5,5,0.07762377057792502,477.17554715971596,0.7178396569131764
1596,0.25,5,3,5,6,0.08967343304854476,478.156828663702,0.7224981302451218
1597,0.25,5,3,5,7,0.08441447440492321,477.6135249530089,0.7202062799417789
1598,0.25,5,3,5,8,0.09390598275652422,477.93985237054017,0.7206538386123174
1599,0.25,5,3,5,9,0.08341504065780593,479.11337202109684,0.7232878218994895
1600,0.25,10,0,1,0,-0.21828905804468343,342.60881638317716,0.5049239608735595
1601,0.25,10,0,1,1,-0.21057691643489526,337.499133188169,0.49636642056591024
1602,0.25,10,0,1,2,-0.2530471559575523,343.52570460983287,0.508453910394799
1603,0.25,10,0,1,3,-0.2427432255093841,339.9911886201981,0.5013367330180309
1604,0.25,10,0,1,4,-0.24261700887653462,344.09077795769537,0.5083896919609202
1605,0.25,10,0,1,5,-0.27409176369735117,339.3960385647138,0.4982892302350232
1606,0.25,10,0,1,6,-0.2714253683017575,337.1763490094538,0.49505996290560805
1607,0.25,10,0,1,7,-0.26502789807208477,343.1309403323806,0.5080218552980521
1608,0.25,10,0,1,8,-0.2566913280779504,339.6701847579282,0.5002312587335432
1609,0.25,10,0,1,9,-0.23430392484016402,342.1176021479152,0.5074360261527401
1610,0.25,10,0,2,0,-0.30081108238151044,215.34780359251405,0.30366212145425125
1611,0.25,10,0,2,1,-0.08381807206090687,231.61966416147004,0.3304114543182244
1612,0.25,10,0,2,2,-0.07458509723288494,246.4744744414735,0.35703629665583136
1613,0.25,10,0,2,3,-0.1966606085893983,229.26450580919268,0.32581051523474397
1614,0.25,10,0,2,4,-0.24231961387171133,229.21711746895062,0.3269181026882197
1615,0.25,10,0,2,5,-0.10481338499399863,231.976250428954,0.3298778132004301
1616,0.25,10,0,2,6,-0.2151015224594901,231.81033955835642,0.3286645332715527
1617,0.25,10,0,2,7,-0.14913138416135618,232.726552270579,0.3301611867536957
1618,0.25,10,0,2,8,-0.3121314731831424,223.82553279070711,0.31666657189592584
1619,0.25,10,0,2,9,-0.21387850655507235,228.1105864517865,0.32460452683735425
1620,0.25,10,0,3,0,0.08307265157485193,184.36195416070782,0.26954740130709504
1621,0.25,10,0,3,1,-0.0860122513322346,165.13698559958945,0.23368971220162882
1622,0.25,10,0,3,2,0.15342822209033274,187.4306859606355,0.2787226437298669
1623,0.25,10,0,3,3,-0.04615849236191515,177.04642126755286,0.25590121353915735
1624,0.25,10,0,3,4,0.13092880004940155,187.45914291485144,0.2772845295746417
1625,0.25,10,0,3,5,0.0776971320060485,195.79843447973084,0.2921783040299881
1626,0.25,10,0,3,6,0.008051672431838922,179.4251530910881,0.2620753816114361
1627,0.25,10,0,3,7,-0.04603131863779953,174.88656356466308,0.25328668628969947
1628,0.25,10,0,3,8,-0.1917596286905209,170.85289360393827,0.2503947226988643
1629,0.25,10,0,3,9,-0.0546334897143504,188.2491251277029,0.2776119949850672
1630,0.25,10,0,4,0,0.11894556845436931,168.1961831473259,0.25175294230429746
1631,0.25,10,0,4,1,0.28422367812669486,177.77529256676235,0.2711562394002254
1632,0.25,10,0,4,2,0.18589043024859517,179.832256620857,0.2669213554523265
1633,0.25,10,0,4,3,0.120751650812699,183.57038680341552,0.2774469573453157
1634,0.25,10,0,4,4,-0.02122430797424768,161.4752966167616,0.2405102031067152
1635,0.25,10,0,4,5,0.050733684385865,171.32701480426317,0.2604722964329857
1636,0.25,10,0,4,6,0.15708544944033928,190.69618826256985,0.2880563077262878
1637,0.25,10,0,4,7,0.09312222929832913,172.21534937221358,0.25579022928555434
1638,0.25,10,0,4,8,0.14937895135128904,182.72280116094748,0.27689583917453003
1639,0.25,10,0,4,9,-0.09991735624222926,155.68371391052884,0.22717846039427933
1640,0.25,10,0,5,0,0.2185040450864657,196.5221314746939,0.3030263035785415
1641,0.25,10,0,5,1,0.19062501363622286,193.18654700082243,0.295664234046848
1642,0.25,10,0,5,2,0.3626247117658766,215.03866023356832,0.3325411025016595
1643,0.25,10,0,5,3,0.39995222580974527,223.3385089060297,0.3531803709099947
1644,0.25,10,0,5,4,0.09870573357989403,176.16609411486942,0.26397922059503176
1645,0.25,10,0,5,5,0.1823154565604258,176.33918817055635,0.2704015838777834
1646,0.25,10,0,5,6,0.3112989227175672,201.6576262591533,0.31354735137560025
1647,0.25,10,0,5,7,0.2887427340379838,190.9371563378636,0.29051235901294614
1648,0.25,10,0,5,8,0.22058058853342366,184.586824686021,0.28079146187370846
1649,0.25,10,0,5,9,0.16670556651197957,182.5368831185036,0.2834632262687515
1650,0.25,10,1,1,0,-0.012827582945322448,396.56557717273455,0.5911446646696069
1651,0.25,10,1,1,1,-0.013595971217495497,396.35550510928834,0.5913187803597219
1652,0.25,10,1,1,2,-0.021920890854797828,396.36011093932916,0.5922484986435473
1653,0.25,10,1,1,3,-0.05328058184356548,394.3120168850389,0.5874718568667835
1654,0.25,10,1,1,4,-0.05904853375978972,393.4176101664666,0.5855325975754749
1655,0.25,10,1,1,5,-0.05642112924532285,396.25624888343077,0.5904225705598128
1656,0.25,10,1,1,6,-0.02473462016901341,394.4218072516812,0.5868864060387281
1657,0.25,10,1,1,7,-0.04058507068907382,395.1854356283652,0.5892862363331083
1658,0.25,10,1,1,8,-0.04805929349983127,392.7136835118135,0.5831258573428991
1659,0.25,10,1,1,9,-0.040244224777212435,396.31928458842964,0.5904046306031615
1660,0.25,10,1,2,0,-0.08793849669878766,344.0687535593982,0.5007813821259735
1661,0.25,10,1,2,1,-0.09766068175713076,339.8334874081515,0.4912232867581907
1662,0.25,10,1,2,2,-0.06937084016002369,341.163012492497,0.49607465559662106
1663,0.25,10,1,2,3,-0.0626389793945639,345.4103745912585,0.5019303578818216
1664,0.25,10,1,2,4,-0.040784183684682396,343.5821271638602,0.5014342486633093
1665,0.25,10,1,2,5,-0.0980521187210412,340.4841469050369,0.4936640075523611
1666,0.25,10,1,2,6,-0.05617293034219217,344.2507902292302,0.5013557372065778
1667,0.25,10,1,2,7,-0.07209838162545823,344.8549442607902,0.5020923019753954
1668,0.25,10,1,2,8,-0.06743874319457226,339.5840230163894,0.49087849864381033
1669,0.25,10,1,2,9,-0.04196430674030752,341.98669219343856,0.4972485656168888
1670,0.25,10,1,3,0,-0.022413924712719562,309.7999892187888,0.43959574895988124
1671,0.25,10,1,3,1,-0.018771664803502206,313.6723506283171,0.445025222004839
1672,0.25,10,1,3,2,-0.017885544762748166,308.4210154914235,0.43303915344516763
1673,0.25,10,1,3,3,-0.03244729646412348,309.6443545213161,0.43495553632101275
1674,0.25,10,1,3,4,-0.027627143016174135,309.7007691370317,0.4375517535597628
1675,0.25,10,1,3,5,-0.008939647340450892,307.8644503463393,0.434987925854787
1676,0.25,10,1,3,6,-0.008173326637946716,310.25274106263663,0.43767807459439423
1677,0.25,10,1,3,7,-0.034483940682657054,311.5154894423299,0.438719766458445
1678,0.25,10,1,3,8,-0.028723349467966546,312.4907789782224,0.4410853218242889
1679,0.25,10,1,3,9,-0.009576126085620232,312.0043544062658,0.4397784055450513
1680,0.25,10,1,4,0,0.050717163186037285,298.0443957500438,0.41095192911737155
1681,0.25,10,1,4,1,-0.011526726545081719,293.3679748283282,0.4024928234453607
1682,0.25,10,1,4,2,0.014377884918357337,297.2384159903342,0.4070381498032227
1683,0.25,10,1,4,3,-0.011664172979511778,295.9286677630734,0.40736584445288043
1684,0.25,10,1,4,4,-0.0041278250829793195,296.78549466553676,0.4080291007513197
1685,0.25,10,1,4,5,0.033523061925799194,296.03108430024486,0.4037648795499411
1686,0.25,10,1,4,6,0.01688205891016763,298.22351089749185,0.4135766770264502
1687,0.25,10,1,4,7,0.015617109221655648,297.4508153085974,0.4094719558968734
1688,0.25,10,1,4,8,-0.0021052672870973768,295.80382094353695,0.4061095297815931
1689,0.25,10,1,4,9,-0.012449443426284325,293.4619496232693,0.4007277924573391
1690,0.25,10,1,5,0,0.032072512021094644,287.38203865251745,0.3864669054995293
1691,0.25,10,1,5,1,0.03186609815663642,288.0026108920519,0.39228523890379624
1692,0.25,10,1,5,2,0.03076890632218916,288.42375883732694,0.38885339662477136
1693,0.25,10,1,5,3,0.04386578533706218,290.9065731514314,0.3946526003695408
1694,0.25,10,1,5,4,0.039488944613980836,293.93271767518064,0.40086596429679705
1695,0.25,10,1,5,5,0.025902438225513826,293.7769193381944,0.40237256180863534
1696,0.25,10,1,5,6,0.04814227538222762,291.90251652172697,0.39845887677777986
1697,0.25,10,1,5,7,0.04062322973490972,289.21557000413173,0.39086366493213354
1698,0.25,10,1,5,8,0.0409155786700819,292.1435684787708,0.39742342848957285
1699,0.25,10,1,5,9,0.034566576405691045,289.06313959317634,0.3930636011337854
1700,0.25,10,2,1,0,0.0451575282449318,435.6457134889694,0.6439222554788283
1701,0.25,10,2,1,1,0.056163224443277454,435.3207189926652,0.6444176358128971
1702,0.25,10,2,1,2,0.03828110194642096,435.75040324883275,0.6436403705137753
1703,0.25,10,2,1,3,0.031313790714076604,437.4668627139279,0.6473598955682783
1704,0.25,10,2,1,4,0.0530159155316785,435.743817693823,0.6444600354520182
1705,0.25,10,2,1,5,0.04352451625176463,436.1394147573157,0.6453339588371848
1706,0.25,10,2,1,6,0.04196787946528344,435.7032300839149,0.6445305135959127
1707,0.25,10,2,1,7,0.03780098155524259,436.5308036546027,0.6460243609866991
1708,0.25,10,2,1,8,0.0485589163791709,436.19092670073286,0.6464420718334201
1709,0.25,10,2,1,9,0.060848902739800946,435.5493536795372,0.6446077899049735
1710,0.25,10,2,2,0,0.0471104445450973,425.644274675433,0.6228898161035193
1711,0.25,10,2,2,1,0.061425863565478224,425.03557216705923,0.6209543866622932
1712,0.25,10,2,2,2,0.06733654290505757,427.42232743690005,0.6256632114989632
1713,0.25,10,2,2,3,0.04264238686414163,425.21252846375734,0.6183230175914677
1714,0.25,10,2,2,4,0.06552297052752175,427.3289233249005,0.6256871526467317
1715,0.25,10,2,2,5,0.049002493354981386,427.10119283917356,0.6244397511159646
1716,0.25,10,2,2,6,0.054307495226234244,425.6307626437874,0.6206429502450271
1717,0.25,10,2,2,7,0.05141019948337681,426.1754741575862,0.6215293173068857
1718,0.25,10,2,2,8,0.0497216395059867,427.7795881093266,0.6253080804718077
1719,0.25,10,2,2,9,0.0546414436233807,425.7803383624623,0.6225262399987509
1720,0.25,10,2,3,0,0.043714567076934635,424.515397599409,0.6141445017281183
1721,0.25,10,2,3,1,0.052140992806880226,423.45890030690157,0.6113514670076082
1722,0.25,10,2,3,2,0.0526103939306668,423.50475124721515,0.6099711125701837
1723,0.25,10,2,3,3,0.04882387884162876,425.0508269413801,0.6122603225390099
1724,0.25,10,2,3,4,0.061018802399846785,423.9841526235769,0.6126424225632556
1725,0.25,10,2,3,5,0.052272743668808935,425.928628301303,0.6165583199926137
1726,0.25,10,2,3,6,0.05967946252239129,424.6011427229996,0.612633241619595
1727,0.25,10,2,3,7,0.03297913955663908,426.08442683998715,0.6183512854000657
1728,0.25,10,2,3,8,0.09232417546201764,424.1165359567358,0.6118287380686466
1729,0.25,10,2,3,9,0.06533399096106678,424.3307719272825,0.6109495874899085
1730,0.25,10,2,4,0,0.06221945598327675,424.9367916457568,0.6127878618881072
1731,0.25,10,2,4,1,0.06517595005214111,425.2515693294142,0.6172300302667433
1732,0.25,10,2,4,2,0.04272339824392438,425.1956313175703,0.6157168364572271
1733,0.25,10,2,4,3,0.06860707544384642,424.90754026104736,0.6144054011046655
1734,0.25,10,2,4,4,0.05408438268666759,425.2783360527341,0.6157659500111633
1735,0.25,10,2,4,5,0.052022504962981636,425.49788998764535,0.6172184735710603
1736,0.25,10,2,4,6,0.04137333209046385,424.73909301062304,0.6140754678162211
1737,0.25,10,2,4,7,0.06287492869151114,425.4165062794547,0.6183773210744095
1738,0.25,10,2,4,8,0.03563829054625657,424.8274517111626,0.613170729256077
1739,0.25,10,2,4,9,0.08165038062404405,424.2428971124621,0.6088890749685797
1740,0.25,10,2,5,0,0.09362844542629854,422.7166510446902,0.6018679466662399
1741,0.25,10,2,5,1,0.03781378308875213,425.05569758236726,0.6142782829221359
1742,0.25,10,2,5,2,0.03886754852141205,426.6831484178137,0.6149782569063583
1743,0.25,10,2,5,3,0.06518100621345453,424.96456411001503,0.6103922773568905
1744,0.25,10,2,5,4,0.05696970797372816,424.0750579272971,0.61006668284663
1745,0.25,10,2,5,5,0.0379111832872498,426.07966277036036,0.6142929274198548
1746,0.25,10,2,5,6,0.042726669290011114,427.56026627985403,0.6194514291381059
1747,0.25,10,2,5,7,0.03876009750289872,426.77670798883315,0.6180825545586476
1748,0.25,10,2,5,8,0.04858172884831849,425.5791215697066,0.6167366542772014
1749,0.25,10,2,5,9,0.05735156019007582,425.9007768319341,0.6160947568295365
1750,0.25,10,3,1,0,0.05889991508908505,460.7072861388322,0.6772745602962199
1751,0.25,10,3,1,1,0.05892975009776019,459.8320365687566,0.6731571709371655
1752,0.25,10,3,1,2,0.05114396355867131,460.1708729958171,0.6747634836593112
1753,0.25,10,3,1,3,0.05257208736054816,459.99067340064045,0.6737662389154325
1754,0.25,10,3,1,4,0.051877804473590194,460.1632052132164,0.6763152246807324
1755,0.25,10,3,1,5,0.05740110355673899,459.5685977255329,0.6730673112205273
1756,0.25,10,3,1,6,0.04760009636515875,459.27938593397374,0.6721465909470256
1757,0.25,10,3,1,7,0.05854968287664105,460.0966515322655,0.6750303739150932
1758,0.25,10,3,1,8,0.050350096402265156,459.73302618904455,0.6743840640344899
1759,0.25,10,3,1,9,0.04747467383373052,460.31435199763246,0.6749232539804751
1760,0.25,10,3,2,0,0.08387202071623355,471.6211061154623,0.7053689338973017
1761,0.25,10,3,2,1,0.09098859466254978,472.21285254297413,0.7076529488073628
1762,0.25,10,3,2,2,0.07744090167632832,471.61742487881224,0.7071134501451187
1763,0.25,10,3,2,3,0.06501673660844119,472.40016559253803,0.7053154619404595
1764,0.25,10,3,2,4,0.07149702055384573,471.2224361658461,0.7048898203104327
1765,0.25,10,3,2,5,0.08214459288759583,471.58574944878416,0.7059681860884357
1766,0.25,10,3,2,6,0.08122082690605785,471.2073610222022,0.7046690599045454
1767,0.25,10,3,2,7,0.07302601442600075,472.04791145134647,0.7061533905775225
1768,0.25,10,3,2,8,0.06984647299989295,471.95056717731,0.7047403553097796
1769,0.25,10,3,2,9,0.06935521533606336,471.86545094513485,0.7044860436499896
1770,0.25,10,3,3,0,0.08193133322496897,479.51220993776036,0.7214450056151372
1771,0.25,10,3,3,1,0.06586134666018593,480.6519750385017,0.7256159717527563
1772,0.25,10,3,3,2,0.09138651849624911,480.34719376401273,0.7249043845720214
1773,0.25,10,3,3,3,0.06642139686828606,480.37908737842207,0.7237027538885101
1774,0.25,10,3,3,4,0.08430529790746212,479.49670175144337,0.7215714553692735
1775,0.25,10,3,3,5,0.07919144871227855,479.14059099250306,0.7195916282926964
1776,0.25,10,3,3,6,0.08371996279910364,479.25875232119665,0.7221360134788837
1777,0.25,10,3,3,7,0.0925654559878239,479.3467581167781,0.7228834833289057
1778,0.25,10,3,3,8,0.08246705839786259,479.2139844790274,0.7206859892968679
1779,0.25,10,3,3,9,0.08417828189841083,480.3089531534958,0.7249898949030883
1780,0.25,10,3,4,0,0.07847515160331646,482.8453444278789,0.7280592908061916
1781,0.25,10,3,4,1,0.07834321803329176,482.7279366201454,0.7282047911703723
1782,0.25,10,3,4,2,0.07155174891605452,482.7369468699223,0.7283459103067069
1783,0.25,10,3,4,3,0.07735876782551925,482.8821404003183,0.72764973277281
1784,0.25,10,3,4,4,0.08138393081264532,482.7053021404934,0.7284598087900207
1785,0.25,10,3,4,5,0.08276729872428797,483.01773965769263,0.7277167591190329
1786,0.25,10,3,4,6,0.07961105257599531,483.2451471194104,0.728619385324917
1787,0.25,10,3,4,7,0.07598894411101532,483.4002072307083,0.7309171716246321
1788,0.25,10,3,4,8,0.08867630426116734,483.8770962110304,0.7309119085366312
1789,0.25,10,3,4,9,0.08025844468764541,483.36053412015946,0.7298286630021199
1790,0.25,10,3,5,0,0.08386118730612292,484.7434991780915,0.7328987420974763
1791,0.25,10,3,5,1,0.08962762806811013,484.30079549023975,0.7317287315540831
1792,0.25,10,3,5,2,0.0779864141008068,484.0245585785886,0.7308832894349289
1793,0.25,10,3,5,3,0.07897040104826693,485.1295058351556,0.7328871488805805
1794,0.25,10,3,5,4,0.08472455422791374,484.48535340802704,0.7316071200163985
1795,0.25,10,3,5,5,0.08083889319871372,485.32916499067187,0.7335717080460906
1796,0.25,10,3,5,6,0.079387631232564,483.9831046912632,0.730009053918724
1797,0.25,10,3,5,7,0.08240921222181735,484.37690817155516,0.7305437512228984
1798,0.25,10,3,5,8,0.07215334862167262,484.80946769504925,0.7332932884797451
1799,0.25,10,3,5,9,0.08069765917134074,485.3143579266611,0.7345451592982091
1800,0.25,15,0,1,0,-0.18993100293359202,350.0461943441346,0.5204167533969614
1801,0.25,15,0,1,1,-0.23004202918927819,345.3429937142659,0.5098924670270663
1802,0.25,15,0,1,2,-0.20137457613923448,352.8925682801316,0.5274029943751194
1803,0.25,15,0,1,3,-0.18003469463123553,349.05110004321665,0.5181125406367941
1804,0.25,15,0,1,4,-0.22591381182714879,350.5542168034787,0.5230752449767141
1805,0.25,15,0,1,5,-0.16773179756996362,344.7983601630387,0.511418127465483
1806,0.25,15,0,1,6,-0.24728497774530647,349.94314040100363,0.5198498408496317
1807,0.25,15,0,1,7,-0.1964228343414338,351.4375942712814,0.5265852326228356
1808,0.25,15,0,1,8,-0.24483952514042065,347.5465857291551,0.5144065348695751
1809,0.25,15,0,1,9,-0.21454938314413688,348.0760109357546,0.5157596043837246
1810,0.25,15,0,2,0,-0.20953989544297066,230.58777883635102,0.3271910517525842
1811,0.25,15,0,2,1,-0.18709775659768957,235.1909896969771,0.3380350002965997
1812,0.25,15,0,2,2,-0.20942710007831225,238.36031179409557,0.3398176967915291
1813,0.25,15,0,2,3,-0.19386511145510435,235.0065481185092,0.33359497520878484
1814,0.25,15,0,2,4,-0.20249509277496977,232.69619035908747,0.33204906966555453
1815,0.25,15,0,2,5,-0.2074657748479596,241.048234143901,0.34518105838628355
1816,0.25,15,0,2,6,-0.207705389927498,243.85846412328692,0.34898879526000365
1817,0.25,15,0,2,7,-0.18665802739460235,246.03583626946536,0.35241988965568743
1818,0.25,15,0,2,8,-0.16619508890279394,237.18615931222084,0.3360759043915296
1819,0.25,15,0,2,9,-0.14519999811566128,245.0805615503424,0.3508568035732947
1820,0.25,15,0,3,0,-0.17236357296696717,165.79149155361088,0.2385837250180652
1821,0.25,15,0,3,1,0.03508948787265903,181.79611170599847,0.26527720744960676
1822,0.25,15,0,3,2,-0.013969188402624936,169.03981208389845,0.24659386833921482
1823,0.25,15,0,3,3,0.11081161342301092,206.3727131626813,0.30714441694194766
1824,0.25,15,0,3,4,-0.10387551804948718,197.70605018440776,0.2935103699458473
1825,0.25,15,0,3,5,0.026769063160592594,196.2235618555646,0.2880014491848378
1826,0.25,15,0,3,6,0.19850601879575805,207.1637926680173,0.3077185514402809
1827,0.25,15,0,3,7,-0.0014575089344538855,198.1631013828213,0.29258996854122427
1828,0.25,15,0,3,8,-0.02694450809078421,198.7865433282367,0.29339523837408404
1829,0.25,15,0,3,9,-0.010232728321398609,186.128011097333,0.27461160016362035
1830,0.25,15,0,4,0,0.2689296902206237,194.69795312572128,0.2986011034439317
1831,0.25,15,0,4,1,0.21203260606951835,204.03308705263987,0.3157294566237476
1832,0.25,15,0,4,2,0.19888729743342903,204.0572190285649,0.31116996515536954
1833,0.25,15,0,4,3,-0.005458309771227854,151.82711017958016,0.22277419075234275
1834,0.25,15,0,4,4,0.07513799296302033,168.74251911561242,0.253243963297439
1835,0.25,15,0,4,5,0.12777000639551292,166.06809258962042,0.24804232703790705
1836,0.25,15,0,4,6,0.10609792716607645,165.8334934282324,0.2509139848361349
1837,0.25,15,0,4,7,0.09663312736149272,168.85766674134385,0.25300630441877897
1838,0.25,15,0,4,8,0.015361824229217488,167.14463122370225,0.24598912045045437
1839,0.25,15,0,4,9,0.1271755551360508,185.971530306137,0.2838789135391084
1840,0.25,15,0,5,0,0.24988394418414991,184.29754024804654,0.28024838656087137
1841,0.25,15,0,5,1,0.07288806774589852,164.39476532082568,0.24522782643846378
1842,0.25,15,0,5,2,0.14700843493262447,209.02139789474896,0.31828190332309875
1843,0.25,15,0,5,3,0.1514902430762801,190.2746215535419,0.29586587308228346
1844,0.25,15,0,5,4,0.3631929827566546,223.85260942723156,0.3557041647379427
1845,0.25,15,0,5,5,0.14370972005229424,176.5874169848156,0.27288687214783386
1846,0.25,15,0,5,6,-0.02571810450493986,175.54782110958578,0.2697498827052094
1847,0.25,15,0,5,7,0.09809518770660268,171.01568801327753,0.25575165208282774
1848,0.25,15,0,5,8,0.16227303335784182,195.5042408001788,0.2984393383713407
1849,0.25,15,0,5,9,0.19092086495132596,168.62517364836935,0.2523149135661307
1850,0.25,15,1,1,0,-0.032869365021013335,400.47694995839106,0.5998693876623384
1851,0.25,15,1,1,1,-0.01426881695428813,399.76027551666465,0.5972486090431426
1852,0.25,15,1,1,2,-0.02538494981089026,397.6115849125001,0.5930341611911989
1853,0.25,15,1,1,3,-0.027616927663010594,399.71485711190826,0.5959243934371131
1854,0.25,15,1,1,4,-0.03612755201694455,398.49167278332106,0.5939555804049178
1855,0.25,15,1,1,5,-0.03205039691418264,399.1595245173309,0.5959093578127898
1856,0.25,15,1,1,6,-0.06392771534655091,399.3741695897552,0.5952593304682815
1857,0.25,15,1,1,7,-0.019867064033809324,401.20041355972404,0.599547312751441
1858,0.25,15,1,1,8,-0.032885274613472175,397.7338363324123,0.5924420736316725
1859,0.25,15,1,1,9,-0.03259103015385801,401.12829433649887,0.598598366834533
1860,0.25,15,1,2,0,-0.11640263377251552,345.7546392679639,0.5048902241061842
1861,0.25,15,1,2,1,-0.10258959825586415,349.1563096222544,0.5098079983612345
1862,0.25,15,1,2,2,-0.07381936391641973,350.0381362748198,0.5117360557323384
1863,0.25,15,1,2,3,-0.07147455658647056,350.7203449482956,0.5147287618080006
