,ba_m,complex_spread_ratio,repetition,measure,pen_name,data,pearson,euclidean,mape
172,3,0.9,8,opinion-timeseries,mod,"[46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46.
 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46.
 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46.
 46. 46. 46. 46. 46. 46. 46. 46. 46. 46.]",,235.5611587252873,0.3697700728500738
173,3,0.9,8,opinion-timeseries,rep,"[53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53.
 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53.
 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53.
 53. 53. 53. 53. 53. 53. 53. 53. 53. 53.]",,97.88742156171034,0.17482478637203527
174,3,0.9,9,opinion-timeseries,dem,"[62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62.
 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62.
 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62. 62.
 62. 62. 62. 62. 62. 62. 62. 62. 62. 62.]",,225.32678291761056,0.2968685425004207
175,3,0.9,9,opinion-timeseries,mod,"[42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42.
 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42.
 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42.
 42. 42. 42. 42. 42. 42. 42. 42. 42. 42.]",,266.3588922863286,0.42457267521093695
176,3,0.9,9,opinion-timeseries,rep,"[45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45.
 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45.
 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45.
 45. 45. 45. 45. 45. 45. 45. 45. 45. 45.]",,155.53889320681176,0.28067550634395966
177,5,0.05,0,opinion-timeseries,dem,"[57.        57.        57.         2.1333334  2.1333334  2.1333334
  2.1333334 96.8       96.8       96.8       89.1       72.03333
 58.866665  58.866665  51.166668  51.166668  51.166668  51.166668
 47.933334  46.7        3.         3.        89.166664   7.9
  3.         3.         3.         3.         3.         3.
  3.         3.         3.         3.         3.        96.833336
 96.833336  99.        99.        99.        99.        96.066666
 96.066666  86.36667   86.36667   98.933334  99.        99.
 99.        79.53333   98.566666  98.566666  89.8       70.13333
 98.76667   98.76667   98.76667   98.76667   98.76667   98.76667
 99.        99.        99.         4.366667 ]",0.4004805215449123,380.27239918648445,0.378870043155775
178,5,0.05,0,opinion-timeseries,mod,"[49.       67.       67.       57.933334 57.933334 49.666668 49.666668
 57.366665 58.       58.       50.3      50.3      50.3      50.3
 50.3      50.3      50.3      49.       49.       49.       46.8
 57.066666 58.       48.3      45.533333 45.       45.       55.933334
 55.933334 57.733334 58.       57.366665 57.433334 58.       48.5
 57.333332 58.       58.       47.8      45.533333 45.       55.733334
 55.733334 57.766666 58.       58.       58.       58.       58.
 58.       58.       58.       58.       58.       58.       58.
 58.       58.       58.       58.       58.       58.       47.8
 45.333332]",-0.048687139334272024,177.883949185996,0.2733423569706952
179,5,0.05,0,opinion-timeseries,rep,"[47.       85.       85.       69.9      69.9      30.866667 30.866667
 69.9      76.833336 77.96667  35.2      34.8      34.4      34.4
 34.4      34.4      34.4      25.166666 25.166666 25.166666 24.433332
 69.03333  77.96667  34.933334 24.066668 24.       24.       69.333336
 69.333336 76.53333  77.9      72.26667  70.433334 76.23333  33.466667
 71.13333  77.26667  77.96667  32.6      25.433332 24.133333 71.6
 71.6      76.96667  78.96667  79.       79.       79.       78.
 78.       79.       79.       78.9      78.26667  79.       78.
 78.       78.       78.       78.       79.       79.       34.566666
 26.533333]",0.22032608610282975,180.1950053819004,0.30989471255623297
180,5,0.05,1,opinion-timeseries,dem,"[69.        69.        69.         3.6666667  3.6666667  3.6666667
  3.6666667 96.26667   96.26667   96.26667   65.1       33.033333
 25.9       25.9       22.933332  22.933332  22.933332  22.933332
 22.133333  22.1        3.         3.        57.166668   4.3333335
  3.         3.         3.         3.         3.         3.
  3.         3.         3.         3.         3.        95.933334
 95.933334  98.933334  98.933334  98.933334  98.933334  95.73333
 95.73333   65.53333   65.53333   98.9       99.        99.
 99.        59.9       99.        99.        59.233334  31.233334
 99.        99.        99.        99.        99.        99.
 99.        99.        99.         3.1333334]",0.3685374645357866,420.64860825599413,0.4496500638352944
181,5,0.05,1,opinion-timeseries,mod,"[43.       56.766666 57.       53.       53.       52.       52.
 53.       53.       53.       52.       52.       52.       52.
 52.       52.       52.       52.       52.       52.       51.
 53.       53.       51.       51.       51.       51.       53.
 53.       53.       53.       53.       53.       53.       51.
 53.       53.       53.       51.       51.       51.       53.
 53.       53.       53.       53.       53.       53.       53.
 53.       53.       53.       53.       53.       53.       53.
 53.       53.       53.       53.       53.       53.       51.
 51.      ]",0.08702459595288363,186.90925055219816,0.2871728603678396
182,5,0.05,1,opinion-timeseries,rep,"[47.       81.       81.       67.63333  67.63333  26.5      26.5
 68.4      69.       69.       26.3      26.3      26.3      26.3
 26.3      26.3      26.3      25.       25.       25.       24.733334
 67.833336 69.       26.4      24.       24.       24.       67.833336
 67.833336 69.       69.       67.833336 67.9      69.       26.3
 68.73333  69.       69.       26.033333 24.266666 24.       68.53333
 68.53333  69.       69.       69.       69.       69.       69.
 69.       69.       69.       69.       69.       69.       69.
 69.       69.       69.       69.       69.       69.       26.166666
 24.3     ]",0.16244038799120536,186.5410794261737,0.2727785495147824
183,5,0.05,2,opinion-timeseries,dem,"[64.        64.        64.         2.5        2.5        2.5
  2.5       85.166664  85.166664  85.166664  62.066666  32.966667
 23.133333  23.133333  18.5       18.5       18.5       18.5
 17.7       17.466667   2.         2.        44.366665   2.0333333
  2.         2.         2.         2.         2.         2.
  2.         2.         2.         2.         2.        82.13333
 82.13333   93.23333   93.23333   93.23333   93.23333   82.333336
 82.333336  51.8       51.8       93.03333   93.86667   94.
 94.        39.4       93.46667   93.46667   50.3       24.433332
 92.6       92.6       92.6       92.6       92.6       92.6
 93.9       94.        94.         3.1666667]",0.36373964827077354,436.8330312347381,0.47192625526048626
184,5,0.05,2,opinion-timeseries,mod,"[36.       45.       45.       32.433334 32.433334 28.       28.
 31.666666 32.       32.       27.333334 27.       27.       27.
 27.       27.       27.       27.       27.       27.       24.
 30.466667 31.       24.       24.       24.       24.       30.366667
 30.366667 31.       31.       30.566668 30.666666 31.       24.
 30.6      31.       31.       24.       24.       24.       30.533333
 30.533333 31.       31.       31.       31.       31.       31.
 31.       31.       31.       31.       31.       31.       31.
 31.       31.       31.       31.       31.       31.       24.
 24.      ]",-0.4099601499283499,366.7982136917009,0.5904599085259641
185,5,0.05,2,opinion-timeseries,rep,"[46.       74.2      75.       44.466667 44.466667 12.9      12.9
 41.9      49.733334 50.       14.466666 14.433333 14.1      14.1
 13.266666 12.866667 12.866667 12.       12.       12.       11.4
 40.633335 47.1      13.4      10.       10.       10.       40.333332
 40.333332 47.633335 48.       42.8      42.566666 47.566666 14.633333
 42.933334 47.633335 47.933334 12.933333 10.266666 10.       41.2
 41.2      46.266666 48.166668 48.1      48.133335 48.033333 42.566666
 39.8      48.       49.       43.4      40.5      46.7      39.866665
 39.866665 39.866665 38.5      38.5      46.433334 48.       13.933333
 10.      ]",-0.021997659147254947,278.1087761042748,0.4947992085506244
186,5,0.05,3,opinion-timeseries,dem,"[66.        66.        66.         2.137931   2.137931   2.137931
  2.137931  93.37931   93.37931   93.37931   89.        78.10345
 60.275864  60.275864  43.724136  43.724136  43.724136  43.724136
 38.448277  35.03448    3.3448277  3.3448277 83.82758    5.6896553
  2.         2.         2.         2.         2.         2.
  2.         2.         2.         2.         2.        93.793106
 93.793106  96.68965   96.68965   96.68965   96.68965   92.655174
 92.655174  84.62069   84.62069   96.965515  97.        97.
 97.        60.03448   96.413795  96.413795  80.82758   59.24138
 96.51724   96.51724   96.51724   96.51724   96.51724   96.51724
 96.793106  97.        97.         2.8965516]",0.3542745666226018,390.102277237471,0.3824846541739898
187,5,0.05,3,opinion-timeseries,mod,"[36.       50.03448  50.96552  45.172413 45.172413 37.37931  37.37931
 45.275864 47.75862  47.931034 39.62069  39.62069  39.62069  39.62069
 39.62069  39.62069  39.62069  37.931034 37.931034 37.931034 34.58621
 44.172413 48.       36.206898 33.       33.       33.       43.24138
 43.24138  47.344826 47.96552  46.689655 46.62069  48.       36.275864
 46.517242 47.96552  48.       36.41379  33.103447 33.       43.86207
 43.86207  47.793102 47.96552  48.       48.       48.       48.
 48.       48.       48.       48.       48.       48.       48.
 48.       48.       48.       48.       48.       48.       36.206898
 33.068966]",0.11238257917745353,259.010431724415,0.4079690040263985
188,5,0.05,3,opinion-timeseries,rep,"[54.       79.44827  81.10345  70.68965  70.68965  32.13793  32.13793
 68.93104  75.586205 77.24138  35.068966 35.03448  34.827587 34.827587
 34.655174 34.58621  34.58621  32.827587 32.827587 32.827587 31.862068
 70.37931  77.31035  34.75862  27.       27.       27.       66.206894
 66.206894 73.44827  76.68965  72.44827  71.93104  76.62069  34.62069
 71.413795 76.44827  77.51724  33.724136 27.655172 27.       67.655174
 67.655174 74.37931  77.44827  78.       78.       77.965515 73.413795
 71.37931  78.       78.       76.72414  74.034485 77.206894 72.62069
 72.62069  72.62069  71.10345  71.10345  77.72414  78.       33.75862
 27.551723]",0.19122027838320807,165.7554412779225,0.2783181105541749
189,5,0.05,4,opinion-timeseries,dem,"[64.        64.        64.         1.1        1.1        1.1
  1.1       93.333336  93.333336  93.333336  70.36667   42.4
 25.266666  25.266666  18.233334  18.233334  18.233334  18.233334
 17.2       16.666666   2.0666666  2.0666666 48.733334   5.233333
  2.         2.         2.         2.         2.         2.
  2.         2.         2.         2.         2.        93.666664
 93.666664  95.9       95.9       95.9       95.9       91.3
 91.3       66.13333   66.13333   95.63333   95.933334  95.96667
 96.        35.        95.8       95.8       54.1       23.133333
 95.13333   95.13333   95.13333   95.13333   95.13333   95.13333
 96.        96.        96.         3.0333333]",0.3622947977932985,433.1812101357495,0.458262027800965
190,5,0.05,4,opinion-timeseries,mod,"[46.       56.6      58.       47.933334 47.933334 42.4      42.4
 48.066666 50.4      51.       42.9      41.633335 41.533333 41.533333
 41.533333 41.533333 41.533333 40.       40.       40.       39.
 47.366665 50.4      39.566666 39.033333 39.033333 39.033333 47.333332
 47.333332 50.533333 51.       49.133335 48.5      50.533333 41.533333
 48.5      50.633335 50.566666 40.866665 40.566666 40.566666 47.366665
 47.366665 49.2      50.966667 51.       51.       51.       48.566666
 48.       51.       51.       48.266666 48.       50.233334 48.133335
 48.133335 48.133335 48.       48.       50.2      51.       41.266666
 41.      ]",-0.06985676848014014,236.039797501952,0.36865900512413763
191,5,0.05,4,opinion-timeseries,rep,"[51.       85.23333  85.666664 68.2      68.2      25.933332 25.933332
 66.03333  71.066666 71.46667  29.533333 28.7      26.833334 26.833334
 25.8      25.733334 25.733334 20.       20.       20.       20.
 64.86667  70.96667  28.1      20.       20.       20.       64.86667
 64.86667  70.666664 71.       66.76667  67.13333  70.7      27.666666
 66.5      70.7      70.86667  29.2      20.4      20.       64.4
 64.4      68.2      71.       71.       71.       71.       63.7
 58.333332 71.       71.       62.433334 57.2      70.86667  62.233334
 62.233334 62.233334 56.933334 56.933334 70.8      71.       27.466667
 20.5     ]",0.08725653618042278,198.0737852587201,0.3060515697234004
192,5,0.05,5,opinion-timeseries,dem,"[ 73.         73.         73.          3.7931035   3.7931035   3.7931035
   3.7931035  97.13793    97.13793    97.13793    96.31035    96.31035
  96.31035    96.31035    94.27586    94.27586    94.27586    94.27586
  81.10345    55.931034    4.          4.         93.793106    7.9310346
   4.          4.          4.          4.          4.          4.
   4.          4.          4.          4.          4.         97.31035
  97.31035   100.        100.        100.        100.         95.72414
  95.72414    94.82758    94.82758   100.        100.        100.
 100.         70.86207    99.93104    99.93104    96.10345    81.37931
  99.965515   99.965515   99.965515   99.965515   99.965515   99.965515
 100.        100.        100.          4.413793 ]",0.2894913327354616,365.84899700954014,0.343125504042164
193,5,0.05,5,opinion-timeseries,mod,"[43.       57.931034 58.       53.689655 53.689655 50.103447 50.103447
 53.448277 54.       54.       50.206898 50.206898 50.206898 50.206898
 49.206898 49.206898 49.206898 49.       49.       49.       48.
 53.62069  54.       48.41379  48.       48.       48.       53.655174
 53.655174 54.       54.       53.551723 53.689655 54.       49.448277
 53.655174 54.       54.       49.310345 49.       49.       53.58621
 53.58621  54.       54.       54.       54.       54.       53.
 53.       54.       54.       53.       53.       54.       53.
 53.       53.       53.       53.       54.       54.       49.206898
 49.      ]",0.04980228332189674,190.83996217450314,0.29409370427724335
194,5,0.05,5,opinion-timeseries,rep,"[46.       79.13793  81.       69.17242  69.17242  30.793104 30.793104
 69.27586  73.48276  73.93104  32.655174 32.655174 32.655174 32.655174
 32.655174 32.655174 32.655174 29.       29.       29.       28.827587
 68.034485 73.75862  33.03448  28.       28.       28.       68.10345
 68.10345  73.655174 74.       70.24138  69.48276  73.37931  33.517242
 70.62069  73.82758  73.72414  31.206896 28.       28.       67.72414
 67.72414  73.37931  73.93104  74.       74.       74.       71.31035
 70.48276  74.       74.       73.62069  72.06896  73.655174 70.82758
 70.82758  70.82758  70.06896  70.06896  73.31035  74.       31.48276
 28.      ]",0.1960133815827125,167.1472220571573,0.26604739297833113
195,5,0.05,6,opinion-timeseries,dem,"[63.        63.        63.         0.         0.         0.
  0.        92.        92.        92.        75.666664  47.833332
 32.        32.        22.7       22.7       22.7       22.7
 20.666666  17.933332   1.0666667  1.0666667 45.833332   1.6
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.        91.9
 91.9       94.9       94.9       94.9       94.9       91.53333
 91.53333   53.766666  53.766666  96.        96.        96.
 96.        39.6       95.166664  95.166664  49.033333  26.066668
 95.3       95.3       95.3       95.3       95.3       95.3
 95.46667   96.        96.         1.4333333]",0.35303424315437665,433.5219611704183,0.45711561463686945
196,5,0.05,6,opinion-timeseries,mod,"[44.       51.266666 52.       43.8      43.8      41.       41.
 43.       43.       43.       41.1      41.       41.       41.
 41.       41.       41.       41.       41.       41.       41.
 43.       43.       41.       41.       41.       41.       43.
 43.       43.       43.       43.       43.       43.       42.
 43.       43.       43.       41.       41.       41.       43.
 43.       42.       43.       43.       43.       43.       42.
 42.       43.       43.       42.       42.       43.       42.
 42.       42.       42.       42.       43.       43.       42.
 42.      ]",-0.4332155642617391,264.7330631512272,0.4161544841015802
197,5,0.05,6,opinion-timeseries,rep,"[52.       77.       77.       64.2      64.2      21.033333 21.033333
 62.8      66.       66.       21.9      21.6      21.4      21.4
 20.566668 20.2      20.2      19.       19.       19.       19.
 63.133335 65.4      21.333334 19.       19.       19.       63.266666
 63.266666 66.       66.       63.7      63.6      66.       22.7
 62.6      66.       65.2      21.266666 19.033333 19.       62.366665
 62.366665 61.233334 65.666664 66.       66.       66.       59.466667
 54.233334 66.       66.       59.766666 55.633335 64.8      57.333332
 57.333332 57.333332 52.966667 52.966667 63.566666 66.       23.066668
 20.4     ]",0.0954965027198496,211.06052293642753,0.3244407056261054
198,5,0.05,7,opinion-timeseries,dem,"[63.        63.        63.         3.0666666  3.0666666  3.0666666
  3.0666666 94.86667   94.86667   94.86667   47.3       22.
 15.2       15.2       13.733334  13.733334  13.733334  13.733334
 13.6       13.566667   4.         4.        38.333332   5.733333
  4.         4.         4.         4.         4.         4.
  4.         4.         4.         4.         4.        94.73333
 94.73333   98.9       98.9       98.9       98.9       93.066666
 93.066666  45.566666  45.566666  98.76667   98.96667   99.
 99.        21.1       98.166664  98.166664  38.066666  16.966667
 97.46667   97.46667   97.46667   97.46667   97.46667   97.46667
 98.933334  99.        99.         4.366667 ]",0.3647151353984957,446.9188793877963,0.48757534839970623
199,5,0.05,7,opinion-timeseries,mod,"[41.       49.       49.       40.533333 40.533333 37.       37.
 39.       39.       39.       35.866665 35.466667 35.       35.
 35.       35.       35.       35.       35.       35.       35.
 39.       39.       35.       35.       35.       35.       39.
 39.       39.       39.       39.       39.       39.       35.
 39.       39.       39.       35.4      35.133335 35.066666 39.
 39.       36.233334 39.       39.       39.       39.       35.866665
 35.       39.       39.       35.733334 35.       39.       35.8
 35.8      35.8      35.       35.       39.       39.       35.333332
 35.      ]",-0.4960786990615334,304.62003594994826,0.48310517062875324
200,5,0.05,7,opinion-timeseries,rep,"[50.       81.       81.       62.1      62.1      21.833334 21.833334
 62.566666 66.53333  66.933334 21.4      20.8      20.366667 20.366667
 20.266666 20.266666 20.266666 17.       17.       17.       17.
 60.966667 66.63333  21.3      17.       17.       17.       61.333332
 61.333332 66.5      66.933334 63.433334 62.733334 66.833336 23.033333
 63.       66.76667  66.76667  21.3      17.466667 17.       60.6
 60.6      55.433334 67.8      68.       68.       68.       53.6
 49.233334 68.       68.       53.9      49.4      67.5      53.
 53.       53.       49.366665 49.366665 67.76667  68.       24.166666
 18.533333]",0.07112513810319832,219.32901717814917,0.33811045935601813
201,5,0.05,8,opinion-timeseries,dem,"[52.        52.        52.         4.1666665  4.1666665  4.1666665
  4.1666665 93.73333   93.73333   93.73333   70.03333   45.133335
 34.1       34.1       30.833334  30.833334  30.833334  30.833334
 30.4       30.333334   3.0666666  3.0666666 65.4        6.5333333
  4.133333   3.2        3.0333333  3.0333333  3.0333333  3.0333333
  3.0333333  3.0333333  3.0333333  3.0333333  3.0333333 94.566666
 94.566666  96.76667   96.76667   96.76667   96.76667   94.166664
 94.166664  70.53333   70.53333   96.433334  97.        97.
 97.        56.833332  96.7       96.7       69.6       41.466667
 96.13333   96.13333   96.13333   96.13333   96.13333   96.13333
 97.        97.        97.         5.0666666]",0.4189009032132798,405.7333598140485,0.42885754366457907
202,5,0.05,8,opinion-timeseries,mod,"[42.       54.       54.       43.766666 43.766666 38.1      38.1
 44.066666 45.       45.       38.333332 37.8      37.8      37.8
 37.8      37.8      37.8      37.       37.       37.       35.
 43.566666 45.       35.266666 35.       35.       35.       43.5
 43.5      45.       45.       43.866665 44.       45.       36.233334
 43.666668 45.       45.       36.4      36.       36.       43.5
 43.5      44.566666 45.       45.       45.       45.       44.
 44.       45.       45.       44.       44.       45.       44.
 44.       44.       44.       44.       45.       45.       36.4
 36.      ]",-0.1325732420051362,270.57481976490067,0.4263320888064612
203,5,0.05,8,opinion-timeseries,rep,"[52.       87.8      88.       79.23333  79.23333  35.233334 35.233334
 79.6      82.666664 82.933334 37.       36.866665 36.7      36.7
 36.7      36.7      36.7      27.5      27.5      27.5      27.
 77.26667  82.73333  36.833332 27.033333 26.       26.       76.933334
 76.933334 81.5      82.76667  80.53333  78.933334 82.13333  36.2
 80.63333  82.76667  82.63333  36.633335 28.166666 26.366667 78.4
 78.4      81.933334 82.7      83.       83.       83.       80.73333
 80.       83.       83.       81.96667  80.       82.566666 80.8
 80.8      80.8      80.       80.       82.53333  83.       36.033333
 28.2     ]",0.19111124809365113,186.7484007534373,0.34711895451653096
204,5,0.05,9,opinion-timeseries,dem,"[65.        65.        65.         4.1        4.1        4.1
  4.1       92.86667   92.86667   92.86667   65.23333   36.4
 26.5       26.5       23.133333  23.133333  23.133333  23.133333
 22.133333  21.6        4.         4.        57.066666   5.4666667
  4.3        4.3        4.3        4.3        4.3        4.3
  4.3        4.3        4.3        4.3        4.3       92.46667
 92.46667   98.        98.        98.        98.        90.9
 90.9       58.533333  58.533333  98.        98.        98.
 98.        50.1       97.833336  97.833336  63.533333  37.766666
 97.5       97.5       97.5       97.5       97.5       97.5
 98.        98.        98.         5.766667 ]",0.38249842878125667,415.87571398244575,0.4418391104264179
205,5,0.05,9,opinion-timeseries,mod,"[42.       50.7      51.       45.966667 45.966667 40.2      40.2
 46.       46.       46.       39.433334 39.433334 39.433334 39.433334
 39.433334 39.433334 39.433334 39.       39.       39.       36.8
 45.933334 46.       36.733334 36.       36.       36.       45.5
 45.5      46.       46.       46.       46.       46.       37.733334
 45.9      46.       46.       37.8      37.       37.       46.
 46.       45.       46.       46.       46.       46.       45.
 45.       46.       46.       45.       45.       46.       45.
 45.       45.       45.       45.       46.       46.       37.6
 37.      ]",-0.07798952336985351,260.2479939154201,0.4083109770049292
206,5,0.05,9,opinion-timeseries,rep,"[59.       89.13333  89.933334 68.066666 68.066666 26.233334 26.233334
 68.3      76.6      77.8      28.166666 26.666666 26.066668 26.066668
 25.566668 25.366667 25.366667 21.       21.       21.       20.3
 66.63333  76.166664 25.133333 18.066668 18.       18.       63.833332
 63.833332 76.03333  77.933334 70.5      69.13333  77.       27.7
 68.86667  76.46667  77.03333  26.466667 20.233334 19.9      63.7
 63.7      72.566666 76.933334 78.       78.       78.       73.53333
 67.066666 77.9      77.9      73.96667  66.8      75.433334 66.73333
 66.73333  66.73333  61.833332 61.833332 75.13333  77.933334 27.166666
 20.1     ]",0.1160987009791077,205.8544567049371,0.3338671035263517
207,5,0.1,0,opinion-timeseries,dem,"[66.        66.        66.         2.1666667  2.1666667  2.1666667
  2.1666667 80.933334  80.933334  80.933334  76.26667   71.46667
 64.96667   64.96667   54.166668  54.166668  54.166668  54.166668
 46.7       40.166668   2.         2.        82.23333    3.9
  2.         2.         2.         2.         2.         2.
  2.         2.         2.         2.         2.        81.46667
 81.46667   95.7       95.7       95.7       95.7       78.13333
 78.13333   73.433334  73.433334  95.933334  96.        96.
 96.        76.13333   94.76667   94.76667   87.03333   81.5
 95.9       95.9       95.9       95.9       95.9       95.9
 95.96667   96.        96.         2.       ]",0.37573691322384845,383.5088457450424,0.3696939168548622
208,5,0.1,0,opinion-timeseries,mod,"[28.       37.9      38.       30.066668 30.066668 25.533333 25.533333
 30.       31.       31.       25.633333 25.633333 25.633333 25.633333
 25.633333 25.633333 25.633333 25.       25.       25.       24.
 30.       31.       24.566668 24.       24.       24.       29.833334
 29.833334 31.       31.       30.033333 30.133333 31.       24.766666
 30.333334 31.       31.       24.566668 24.       24.       29.466667
 29.466667 31.       31.       31.       31.       31.       31.
 31.       31.       31.       31.       31.       31.       31.
 31.       31.       31.       31.       31.       31.       24.7
 24.      ]",-0.08473960595667908,370.8848856394461,0.6047391313754987
