,ws_p,ws_k,simple_spread_chance,repetition,measure,pen_name,data,pearson,euclidean,mape
2565,0.5,15,0.1,4,opinion-timeseries,dem,"[60.        60.        60.        44.166668  40.2       40.2
 40.2       46.066666  46.066666  41.366665  32.9       29.733334
 26.7       26.7       21.566668  21.566668  19.166666  19.166666
 17.1       15.133333  12.633333  12.633333  18.4       14.466666
 11.1        9.1        6.9333334  6.9333334  6.4333334  6.4333334
  6.4333334  6.4333334  6.4333334  6.4333334  5.5       15.666667
 15.666667  24.066668  24.066668  24.066668  24.066668  29.433332
 24.066668  22.033333  22.033333  37.1       49.466667  59.666668
 67.1       59.5       56.733334  46.466667  37.766666  30.566668
 38.433334  38.433334  38.433334  33.6       33.6       33.6
 36.733334  40.033333  40.033333  36.033333 ]",-0.16707681269308444,501.3653146719939,0.6617377824046351
2566,0.5,15,0.1,4,opinion-timeseries,mod,"[44.       50.266666 54.7      37.766666 34.5      32.066666 31.
 32.866665 39.566666 41.5      34.133335 32.366665 31.166666 29.9
 23.966667 21.6      19.433332 18.166666 16.3      14.9      10.733334
 20.233334 32.       26.066668 19.066668 13.566667 10.       19.1
 18.433332 26.733334 33.7      38.033333 42.1      48.166668 43.366665
 48.733334 53.033333 53.1      46.066666 40.566666 35.433334 39.733334
 32.8      38.233334 40.4      47.066666 53.533333 55.6      49.2
 43.733334 50.566666 48.666668 39.166668 30.933332 29.8      26.433332
 25.9      23.8      21.7      21.133333 26.6      30.266666 24.3
 21.733334]",-0.15667024183802303,349.53384809596605,0.5383721265327703
2567,0.5,15,0.1,4,opinion-timeseries,rep,"[44.       55.2      59.466667 41.433334 39.933334 31.9      28.166666
 28.366667 35.633335 39.8      29.7      28.933332 28.033333 25.
 23.6      21.266666 20.566668 16.566668 15.933333 15.433333 13.
 21.233334 29.866667 27.9      19.166666 13.566667  9.433333 19.233334
 18.833334 27.066668 34.633335 35.266666 34.1      41.066666 39.733334
 41.6      47.366665 44.266666 36.066666 28.566668 23.1      32.333332
 26.833334 33.166668 36.5      36.1      36.2      36.7      33.566666
 32.566666 41.166668 48.233334 41.1      35.166668 33.333332 30.166666
 27.       26.066668 23.4      21.033333 23.266666 25.4      20.266666
 19.733334]",-0.24314076487312986,283.0556358628341,0.5206919586685428
2568,0.5,15,0.1,5,opinion-timeseries,dem,"[59.        59.        59.        42.5       39.133335  39.133335
 39.133335  45.233334  45.233334  40.4       32.7       29.166666
 26.4       26.4       21.566668  21.566668  19.3       19.3
 17.366667  15.5       12.4       12.4       18.366667  15.2
 12.         9.866667   8.266666   8.266666   7.233333   7.233333
  7.233333   7.233333   7.233333   7.233333   6.4666667 15.2
 15.2       22.866667  22.866667  22.866667  22.866667  28.266666
 22.666666  20.2       20.2       34.9       47.3       56.6
 64.53333   58.633335  56.433334  46.1       38.1       30.6
 36.4       36.4       36.4       33.266666  33.266666  33.266666
 35.933334  38.166668  38.166668  34.333332 ]",-0.1836147920552558,504.484055523511,0.6682192846468797
2569,0.5,15,0.1,5,opinion-timeseries,mod,"[46.       53.466667 58.666668 40.466667 36.366665 34.266666 32.733334
 34.166668 40.8      41.966667 33.933334 32.733334 31.466667 30.566668
 24.733334 22.133333 19.966667 18.866667 17.3      15.066667 11.1
 20.6      30.033333 24.466667 17.566668 13.233334  9.633333 19.133333
 18.6      26.7      33.566666 38.066666 41.9      47.533333 42.866665
 48.366665 54.2      53.966667 46.966667 42.       36.566666 40.366665
 32.866665 37.233334 38.9      46.366665 51.666668 54.033333 49.366665
 44.366665 50.3      48.333332 36.833332 28.233334 28.066668 25.
 24.1      22.066668 19.466667 19.1      24.266666 29.133333 23.733334
 21.5     ]",-0.2359799863627655,352.14710137078043,0.5399936904593985
2570,0.5,15,0.1,5,opinion-timeseries,rep,"[54.       62.733334 66.76667  44.166668 42.933334 34.       30.333334
 29.433332 36.933334 41.966667 33.166668 32.033333 31.066668 27.466667
 26.2      23.533333 22.833334 18.633333 17.966667 17.433332 14.866667
 24.033333 32.133335 29.833334 20.466667 14.366667  9.366667 17.733334
 17.266666 25.866667 33.233334 34.133335 35.366665 41.7      40.266666
 41.733334 47.333332 44.166668 35.233334 28.933332 23.3      31.9
 26.366667 32.8      36.166668 35.633335 34.433334 33.733334 30.433332
 29.833334 37.366665 46.766666 39.533333 33.066666 32.166668 28.6
 25.933332 25.066668 22.533333 20.4      21.566668 22.9      18.
 17.5     ]",-0.42432532518804117,284.24983753569944,0.5250538369966463
2571,0.5,15,0.1,6,opinion-timeseries,dem,"[69.        69.        69.        50.633335  45.6       45.6
 45.6       51.266666  51.266666  46.433334  37.6       33.7
 30.433332  30.433332  25.066668  25.066668  22.033333  22.033333
 20.333334  18.        14.6       14.6       19.533333  15.466666
 12.7       10.2        8.033334   8.033334   6.9333334  6.9333334
  6.9333334  6.9333334  6.9333334  6.9333334  6.4666667 15.833333
 15.833333  24.733334  24.733334  24.733334  24.733334  31.2
 25.4       23.233334  23.233334  37.5       49.033333  58.6
 66.833336  60.033333  57.266666  46.533333  37.666668  30.8
 38.        38.        38.        34.3       34.3       34.3
 36.7       38.366665  38.366665  34.433334 ]",-0.2954321709054289,491.60761887943573,0.6400973095093312
2572,0.5,15,0.1,6,opinion-timeseries,mod,"[45.       51.866665 57.166668 39.933334 36.2      34.233334 33.066666
 35.3      41.866665 42.6      34.8      33.733334 32.4      31.433332
 25.766666 23.266666 21.233334 19.466667 17.233334 15.633333 11.2
 19.433332 30.7      24.7      18.366667 13.2       9.566667 19.4
 18.766666 27.       34.166668 39.766666 43.433334 48.7      43.766666
 49.366665 55.1      55.066666 47.766666 42.033333 37.166668 41.9
 35.266666 39.7      40.866665 47.366665 52.233334 55.533333 48.533333
 43.133335 49.833332 48.333332 37.433334 30.266666 29.533333 26.5
 25.6      23.       20.666666 20.033333 24.966667 28.633333 23.633333
 20.9     ]",-0.2126402262866356,347.3354787465861,0.5309919254544588
2573,0.5,15,0.1,6,opinion-timeseries,rep,"[56.       64.666664 68.5      44.7      43.766666 35.166668 31.433332
 31.166666 38.066666 42.633335 32.366665 31.333334 30.166666 27.466667
 26.       23.833334 22.933332 18.133333 17.8      17.266666 14.433333
 22.933332 31.866667 29.633333 19.833334 13.833333  9.133333 18.733334
 18.066668 26.8      35.066666 36.633335 36.466667 42.166668 40.733334
 42.566666 49.233334 46.3      36.866665 30.166666 24.2      33.766666
 28.6      34.1      36.466667 35.933334 36.466667 35.933334 33.733334
 32.633335 39.433334 47.9      40.9      34.333332 33.3      30.
 27.3      26.466667 23.5      21.5      23.766666 25.533333 20.666666
 19.866667]",-0.39139918217076153,277.5830292064527,0.5133764902347541
2574,0.5,15,0.1,7,opinion-timeseries,dem,"[59.        59.        59.        43.033333  38.6       38.6
 38.6       45.6       45.6       41.433334  33.833332  30.366667
 27.2       27.2       22.1       22.1       19.7       19.7
 17.566668  15.866667  12.766666  12.766666  18.133333  14.466666
 11.433333   9.133333   7.366667   7.366667   6.5        6.5
  6.5        6.5        6.5        6.5        5.9333334 15.366667
 15.366667  23.433332  23.433332  23.433332  23.433332  29.366667
 23.566668  21.066668  21.066668  36.866665  49.666668  59.166668
 66.933334  58.866665  57.233334  46.466667  38.333332  31.1
 38.        38.        38.        34.233334  34.233334  34.233334
 37.433334  39.433334  39.433334  35.633335 ]",-0.15727339583614033,501.57785748871066,0.6633292738469508
2575,0.5,15,0.1,7,opinion-timeseries,mod,"[46.       53.266666 58.866665 40.633335 36.533333 34.233334 32.733334
 34.2      40.533333 40.5      34.2      33.033333 31.666666 30.4
 25.166666 22.633333 20.433332 19.033333 16.7      15.066667 11.3
 21.033333 30.9      24.9      18.5      14.233334 10.633333 19.533333
 18.8      27.3      34.433334 39.1      42.766666 48.966667 43.6
 49.166668 54.7      55.       48.133335 41.5      36.266666 40.866665
 34.366665 39.633335 41.066666 48.466667 53.1      56.       48.566666
 44.633335 49.833332 49.033333 38.4      29.566668 28.4      25.4
 24.566668 21.866667 19.6      19.2      24.766666 29.566668 24.2
 22.366667]",-0.2129890533367104,348.2547156732339,0.5336281444466291
2576,0.5,15,0.1,7,opinion-timeseries,rep,"[45.       55.466667 59.7      39.633335 38.333332 31.066668 27.933332
 26.933332 34.       39.166668 29.7      28.733334 27.933332 25.
 23.333334 21.1      20.533333 16.7      16.       15.733334 13.3
 23.166666 32.4      30.633333 20.933332 14.2       9.6      18.6
 17.866667 26.033333 34.5      34.766666 36.133335 42.766666 41.566666
 43.2      48.433334 45.3      36.7      29.8      24.166666 33.233334
 27.4      33.166668 35.8      37.433334 35.5      34.433334 31.
 29.833334 37.5      45.166668 38.533333 32.6      31.866667 29.533333
 27.3      26.3      23.2      20.9      22.466667 24.766666 20.366667
 19.7     ]",-0.2543369863459282,283.9554859259873,0.5239646103645685
2577,0.5,15,0.1,8,opinion-timeseries,dem,"[66.       66.       66.       47.766666 42.733334 42.733334 42.733334
 48.266666 48.266666 44.033333 35.9      32.533333 29.233334 29.233334
 23.933332 23.933332 22.1      22.1      19.8      17.733334 13.8
 13.8      19.066668 15.166667 12.7      10.2       8.533334  8.533334
  7.633333  7.633333  7.633333  7.633333  7.633333  7.633333  7.
 16.966667 16.966667 24.766666 24.766666 24.766666 24.766666 29.766666
 24.566668 22.233334 22.233334 37.066666 48.866665 58.333332 65.9
 59.433334 57.5      46.933334 38.466667 31.033333 37.9      37.9
 37.9      34.033333 34.033333 34.033333 37.4      39.766666 39.766666
 35.966667]",-0.2482603351777326,492.8574812640827,0.6450613075666354
2578,0.5,15,0.1,8,opinion-timeseries,mod,"[45.       52.4      57.533333 40.233334 36.266666 34.1      32.866665
 34.133335 40.966667 42.       34.733334 33.366665 32.3      31.166666
 26.       23.166666 20.7      19.3      17.266666 15.833333 10.733334
 19.833334 32.066666 26.433332 19.533333 14.866667 11.766666 21.5
 20.566668 29.       36.2      41.233334 44.766666 50.566666 45.366665
 51.133335 55.2      55.4      48.733334 42.166668 37.266666 41.666668
 35.133335 39.633335 41.933334 48.8      52.5      53.366665 46.9
 41.533333 47.833332 46.666668 37.       29.166666 29.066668 25.8
 25.       22.4      20.466667 19.933332 23.9      28.366667 22.766666
 20.833334]",-0.21195507838294533,345.88989098512684,0.5295339521125251
2579,0.5,15,0.1,8,opinion-timeseries,rep,"[50.       58.833332 63.4      42.566666 41.1      33.366665 29.7
 29.133333 36.366665 41.466667 31.566668 30.766666 29.933332 26.8
 25.633333 23.5      22.533333 18.1      17.233334 16.466667 13.666667
 21.966667 31.533333 29.533333 20.166666 13.8       9.933333 18.6
 17.966667 27.333334 34.433334 33.9      34.566666 41.466667 40.333332
 42.633335 47.8      44.5      35.8      28.566668 23.       32.633335
 26.9      33.233334 35.966667 35.233334 36.466667 36.8      33.066666
 32.1      39.733334 48.266666 40.666668 34.833332 33.1      29.966667
 26.533333 25.766666 23.133333 20.633333 22.9      24.966667 20.4
 19.466667]",-0.33368975897214975,280.8636791721847,0.518223772153867
2580,0.5,15,0.1,9,opinion-timeseries,dem,"[64.        64.        64.        47.433334  42.466667  42.466667
 42.466667  47.8       47.8       42.866665  35.333332  32.266666
 28.6       28.6       22.733334  22.733334  20.566668  20.566668
 18.6       17.3       14.066667  14.066667  20.1       15.966666
 12.866667  10.566667   8.466666   8.466666   7.6666665  7.6666665
  7.6666665  7.6666665  7.6666665  7.6666665  7.233333  16.566668
 16.566668  24.9       24.9       24.9       24.9       29.433332
 23.633333  21.3       21.3       35.933334  47.833332  59.
 65.833336  59.233334  57.866665  47.133335  37.9       30.833334
 37.4       37.4       37.4       33.8       33.8       33.8
 36.166668  38.        38.        34.533333 ]",-0.24025558957656526,495.53539904961696,0.6501443692580108
2581,0.5,15,0.1,9,opinion-timeseries,mod,"[51.       57.2      61.166668 40.833332 36.866665 34.433334 33.266666
 34.8      41.133335 42.833332 35.533333 34.3      32.7      31.7
 26.066668 23.833334 21.566668 20.7      18.8      16.4      12.366667
 22.566668 33.6      27.033333 20.9      14.933333 11.133333 19.766666
 19.033333 27.333334 34.833332 38.833332 42.266666 48.166668 43.1
 48.466667 53.966667 53.1      46.2      40.3      34.8      40.366665
 33.433334 37.6      38.233334 45.7      50.166668 54.9      48.933334
 43.533333 51.766666 51.433334 39.8      31.2      29.966667 27.633333
 26.333334 23.4      21.4      20.933332 25.766666 29.966667 23.933332
 21.666666]",-0.25867295597031825,343.92069363055884,0.5302210017721356
2582,0.5,15,0.1,9,opinion-timeseries,rep,"[53.       62.4      65.833336 44.       42.766666 33.9      30.466667
 29.533333 37.233334 41.866665 32.1      31.033333 29.866667 26.733334
 25.266666 22.433332 21.9      17.9      17.6      17.066668 14.633333
 23.366667 32.933334 30.966667 20.966667 14.766666 10.466666 19.833334
 19.233334 27.7      34.8      35.7      36.833332 43.666668 42.266666
 44.666668 50.266666 47.2      38.733334 31.566668 25.133333 35.566666
 30.3      35.533333 37.766666 37.033333 37.033333 36.8      33.033333
 31.9      40.366665 48.3      40.633335 34.2      32.333332 28.833334
 26.033333 25.066668 22.233334 20.033333 22.133333 23.233334 18.633333
 17.966667]",-0.35135363655371954,277.4013923148642,0.5108722371537102
2583,0.5,15,0.25,0,opinion-timeseries,dem,"[60.         60.         60.         26.1        19.533333   19.533333
 19.533333   39.866665   39.866665   29.933332   17.2        12.933333
  9.966666    9.966666    5.9333334   5.9333334   4.6666665   4.6666665
  3.5333333   2.6         1.4         1.4        19.5        10.9
  5.8         3.3666666   2.0666666   2.0666666   1.3333334   1.3333334
  1.3333334   1.3333334   1.3333334   1.3333334   0.96666664 25.3
 25.3        43.833332   43.833332   43.833332   43.833332   51.033333
 28.9        21.833334   21.833334   55.3        74.8        86.433334
 92.833336   68.833336   57.433334   31.6        17.666666    9.8
 33.333332   33.333332   33.333332   25.333334   25.333334   25.333334
 31.8        36.066666   36.066666   27.8       ]",0.09062661022047676,537.4520880240078,0.706435177199626
2584,0.5,15,0.25,0,opinion-timeseries,mod,"[38.         61.2        71.8        24.066668   17.533333   11.266666
  8.9        26.366667   44.533333   44.733334   17.866667   13.766666
 10.566667    8.7         4.733333    3.7         2.8         1.5666667
  1.1         0.9         0.4        26.333334   48.166668   26.766666
  7.7         2.2666667   0.73333335 24.733334   19.4        40.7
 54.966667   50.6        49.833332   62.333332   46.733334   60.166668
 70.53333    65.         38.966667   23.566668   14.9        46.466667
 22.4        32.366665   37.7        54.666668   59.8        58.066666
 42.566666   31.666666   51.733334   42.333332   19.633333    8.766666
 21.233334   16.233334   12.766666    9.5         7.1         5.4666667
 23.3        31.633333   18.2        13.4       ]",-0.03786920643318625,408.37022894626585,0.62487475472521
2585,0.5,15,0.25,0,opinion-timeseries,rep,"[54.        73.933334  80.36667   23.666666  19.033333  10.466666
  7.9333334 25.1       44.5       47.1       17.533333  14.1
 11.7        8.966666   5.866667   4.0666666  3.2666667  1.7
  1.4333333  1.0666667  0.7       26.766666  47.266666  32.066666
  8.333333   2.4        0.8       26.566668  21.066668  40.9
 56.8       50.833332  46.433334  59.533333  47.466667  57.333332
 68.166664  59.1       32.9       18.933332  10.433333  45.766666
 21.933332  34.166668  38.333332  48.9       50.866665  50.466667
 36.833332  29.7       52.066666  46.933334  22.3       10.666667
 21.733334  16.266666  12.433333  10.233334   8.         5.866667
 20.033333  28.566668  16.033333  13.266666 ]",-0.07708085499679011,330.92060999992725,0.5918347424534594
2586,0.5,15,0.25,1,opinion-timeseries,dem,"[57.         57.         57.         23.9        18.133333   18.133333
 18.133333   38.866665   38.866665   28.866667   16.266666   12.166667
  9.2         9.2         5.233333    5.233333    3.5666666   3.5666666
  2.6333334   1.9666667   0.96666664  0.96666664 18.333334    9.766666
  5.8         3.2666667   1.7         1.7         1.1666666   1.1666666
  1.1666666   1.1666666   1.1666666   1.1666666   1.0333333  26.366667
 26.366667   44.966667   44.966667   44.966667   44.966667   49.866665
 28.066668   21.433332   21.433332   56.233334   75.6        86.26667
 92.433334   69.333336   57.7        32.5        17.8        10.733334
 32.466667   32.466667   32.466667   23.766666   23.766666   23.766666
 31.666666   35.533333   35.533333   28.1       ]",0.11904403253081731,540.6794130770999,0.7129127283093213
