,er_p,simple_spread_chance,repetition,run,pearson,euclidean,mape
3308,0.1,0.75,1,1,-0.00029412779828620156,483.9810938914718,0.711052251189233
3309,0.1,0.75,1,2,0.008490235650511309,481.5577197885368,0.7091975081916441
3310,0.1,0.75,1,3,0.006562388413807972,483.36563370603545,0.7122034467511072
3311,0.1,0.75,1,4,0.0029775466957808402,482.63721668334523,0.7094261810495851
3312,0.1,0.75,1,5,0.003461980920111717,483.6903680967546,0.710078492454064
3313,0.1,0.75,1,6,0.002498819277819031,483.48104745870177,0.711783336473335
3314,0.1,0.75,1,7,0.005876945217084604,483.31077300999317,0.7120693238234272
3315,0.1,0.75,1,8,0.005502389045546378,482.9956749740374,0.7091053980136799
3316,0.1,0.75,1,9,0.006381943461563723,484.3557267630667,0.7115043286227504
3317,0.1,0.75,1,10,0.002675727572888078,484.6472741720051,0.7117548659616961
3318,0.1,0.75,1,11,0.011816119343570247,482.79273061111434,0.7117794248002944
3319,0.1,0.75,1,12,-0.0039812173940442785,484.434045483856,0.7102890640431618
3320,0.1,0.75,1,13,0.01679513002479191,482.16511859592237,0.7091656780434205
3321,0.1,0.75,1,14,0.008978946586059322,482.67394322010324,0.7106517623238057
3322,0.1,0.75,1,15,0.006390888585682393,484.7299872007877,0.7148533066697261
3323,0.1,0.75,1,16,-0.00015646731423988222,483.1410069614635,0.7092386152121781
3324,0.1,0.75,1,17,-0.026840789181803063,484.21334926576645,0.7148063074410326
3325,0.1,0.75,1,18,0.0036845642778512385,484.55919125224426,0.7105980084863388
3326,0.1,0.75,1,19,0.007051063759432943,483.2319503366171,0.7100698457484221
3327,0.1,0.75,1,20,0.011371552981061234,482.77962620134923,0.7096764860734619
3328,0.1,0.75,1,21,0.0026817822449026565,483.1410922959506,0.7107933554033522
3329,0.1,0.75,1,22,0.0013577825402393596,482.67073399049445,0.7080428860628637
3330,0.1,0.75,1,23,0.01042129940572638,481.5511577434815,0.7077434935929044
3331,0.1,0.75,1,24,-0.0007884622545044998,484.4373843610051,0.7129854072048172
3332,0.1,0.75,1,25,0.00661466341213475,483.6770881476145,0.7117912356582496
3333,0.1,0.75,1,26,0.010156931366769645,482.2972549986691,0.7097748584476452
3334,0.1,0.75,1,27,0.006173334299060654,481.67019976551916,0.7049202365837957
3335,0.1,0.75,1,28,0.008561315780357575,482.91803136653226,0.7092186438268778
3336,0.1,0.75,1,29,0.007843146876238943,482.35384921227933,0.7093332863274142
3337,0.1,0.75,2,0,0.0009838710623245386,482.0061096028182,0.7055119667801848
3338,0.1,0.75,2,1,-0.010460210719968577,483.35507446665605,0.7119249128670443
3339,0.1,0.75,2,2,-0.0033688129986323284,483.3301746258268,0.7065692250708856
3340,0.1,0.75,2,3,0.00013679883403382628,482.48356745853226,0.7073915857358015
3341,0.1,0.75,2,4,-0.0020846792096310914,482.95411197573804,0.7056129698914241
3342,0.1,0.75,2,5,-0.003394984020877262,481.3700442665361,0.701557103884709
3343,0.1,0.75,2,6,-0.003327011071739152,482.76591258925396,0.70906619158629
3344,0.1,0.75,2,7,0.0014426552591814065,482.3903602893893,0.7095730221812581
3345,0.1,0.75,2,8,-0.010427886484276455,483.2007706237909,0.7075289445526197
3346,0.1,0.75,2,9,-0.00022640518438947024,482.30550921114633,0.7062189815821754
3347,0.1,0.75,2,10,-0.006475613879023674,484.1952319003769,0.7103199868705793
3348,0.1,0.75,2,11,-0.010033540338227972,483.2950437166035,0.7072955347250725
3349,0.1,0.75,2,12,-0.0028926347317830927,483.2742591225271,0.7076124458901089
3350,0.1,0.75,2,13,-0.007153487539876079,484.2515408116498,0.7099045170918705
3351,0.1,0.75,2,14,-0.002376182199304945,483.0010189486027,0.7064003458080409
3352,0.1,0.75,2,15,-0.0015264193780431881,483.15836084569975,0.7087746087761557
3353,0.1,0.75,2,16,-0.007156673283078302,484.8780340847756,0.7097629793428424
3354,0.1,0.75,2,17,-0.007119423655447543,480.98019513830604,0.705416588488886
3355,0.1,0.75,2,18,-0.0085444082102484,485.1739151460163,0.709948452205129
3356,0.1,0.75,2,19,-0.009894808807761656,484.50348036299096,0.7104174426083225
3357,0.1,0.75,2,20,-0.006622463652190834,483.2138579455197,0.7081470722320363
3358,0.1,0.75,2,21,-0.003683714099552709,481.9082640969407,0.7073076290998929
3359,0.1,0.75,2,22,0.0024712936588237658,481.96155375345955,0.7047648391398758
3360,0.1,0.75,2,23,-0.0009990837917559527,482.0761053152392,0.706385204790862
3361,0.1,0.75,2,24,-0.007494354756493564,483.7659059126542,0.7117304936978842
3362,0.1,0.75,2,25,-0.007054772556133339,482.2210503788793,0.7035507941406719
3363,0.1,0.75,2,26,-0.008658277601529504,482.0114868934375,0.7060621589198547
3364,0.1,0.75,2,27,0.0014417739452074984,482.2595271090833,0.7100977409047755
3365,0.1,0.75,2,28,-0.004389377915317817,483.4410445745393,0.7101244269559365
3366,0.1,0.75,2,29,-0.008832638210453457,483.4788468156183,0.7095625906289783
3367,0.1,0.75,3,0,-0.006598249984110914,480.7261623470825,0.7030919256117091
3368,0.1,0.75,3,1,-0.004708453871220486,482.24086173289726,0.7086266543776404
3369,0.1,0.75,3,2,-0.003938111528161948,482.31943739621823,0.7073120925434168
3370,0.1,0.75,3,3,-0.01181178144961699,482.723422208637,0.7066154178872822
3371,0.1,0.75,3,4,0.0006156911264597007,482.4693348248473,0.7069374593408003
3372,0.1,0.75,3,5,-0.013854534515955558,484.36390189063536,0.7095912460517103
3373,0.1,0.75,3,6,-0.00998903531829839,482.55840129710344,0.7061236003613853
3374,0.1,0.75,3,7,-0.017318120433092343,483.89358839503893,0.7097899541966504
3375,0.1,0.75,3,8,-0.01166115329134317,482.60654567538705,0.7082528372772078
3376,0.1,0.75,3,9,0.00021644948230545302,481.3735590031234,0.7046091699841824
3377,0.1,0.75,3,10,-0.017548933745484257,484.46847548150436,0.7103541972061788
3378,0.1,0.75,3,11,-0.010790433597304005,482.4876402590243,0.7056004709287135
3379,0.1,0.75,3,12,-0.011112381033726767,484.6809188333182,0.7105081443666613
3380,0.1,0.75,3,13,-0.016136726179893132,484.4964557478356,0.7104235964739528
3381,0.1,0.75,3,14,-0.008460554125398577,483.5406206080182,0.7097928395369987
3382,0.1,0.75,3,15,-4.502398316096057e-05,482.4626664934187,0.7074253900810255
3383,0.1,0.75,3,16,-0.005478988676181781,481.7005794103622,0.7060498133400541
3384,0.1,0.75,3,17,-0.0017285177777889061,482.1664284577953,0.7081572603671246
3385,0.1,0.75,3,18,-0.01564655128695795,481.47155894057363,0.7058068035122526
3386,0.1,0.75,3,19,-0.0005240538875522874,481.39139790853557,0.7064636331072335
3387,0.1,0.75,3,20,-0.011314592326794394,483.39750771571613,0.7112112355112687
3388,0.1,0.75,3,21,-0.02067348335967085,483.2974393343637,0.7084601668325522
3389,0.1,0.75,3,22,-0.008186746166117342,482.9320012560019,0.707567826347514
3390,0.1,0.75,3,23,-0.00451838594286721,482.8647960165501,0.7063704053594021
3391,0.1,0.75,3,24,-0.01903125054334129,484.2879163948299,0.7112839036342166
3392,0.1,0.75,3,25,-0.021109993561935703,483.8045786701452,0.707499829574702
3393,0.1,0.75,3,26,-0.011811668702985875,481.11057434738626,0.7056311904379265
3394,0.1,0.75,3,27,-0.007755168681429121,484.32353440826176,0.7122261503122155
3395,0.1,0.75,3,28,-0.007684103263815745,484.40189618666597,0.7077880899347405
3396,0.1,0.75,3,29,-0.008502927386335526,482.2171821321113,0.7074918510824713
3397,0.1,0.75,4,0,-0.011596334601053396,484.67403328002405,0.7112866147299033
3398,0.1,0.75,4,1,-2.679677317208214e-05,483.2225544996331,0.7148800686782734
3399,0.1,0.75,4,2,-0.003047353150316181,481.39230442857405,0.7043476762023356
3400,0.1,0.75,4,3,-0.0100036298602851,483.66244965997043,0.7099537226782443
3401,0.1,0.75,4,4,-0.014909782411159247,484.4798506659893,0.7117802378085321
3402,0.1,0.75,4,5,-0.010974938031581546,482.1748240960337,0.7087926805756156
3403,0.1,0.75,4,6,-0.010168157101098418,484.900602701831,0.7093494132763238
3404,0.1,0.75,4,7,-0.009883326296673586,484.02141813804116,0.7105330451523804
3405,0.1,0.75,4,8,-0.004858507995131378,482.38550553338536,0.7046880318272245
3406,0.1,0.75,4,9,-0.008724981832504914,483.0111707085828,0.7095131480138944
3407,0.1,0.75,4,10,-0.008242584876763062,484.3033932890365,0.7111883350115576
3408,0.1,0.75,4,11,-0.016073766158099755,484.6014885913302,0.7129861684924964
3409,0.1,0.75,4,12,-0.013230507253262103,483.2815374942445,0.7096123338142458
3410,0.1,0.75,4,13,-0.005541245669119334,482.4411382280662,0.7085294106049572
3411,0.1,0.75,4,14,-0.006612901509374399,480.9453855133316,0.7066874953495116
3412,0.1,0.75,4,15,-0.008704186587702695,480.12799415837884,0.7018536608156122
3413,0.1,0.75,4,16,-0.00841354885270123,484.6548752463805,0.7118195718405554
3414,0.1,0.75,4,17,-0.0066505871776563336,482.91959632952825,0.7074488474945725
3415,0.1,0.75,4,18,0.002623608180403657,482.3781087274587,0.707372776380995
3416,0.1,0.75,4,19,-0.0008961423229707129,482.66140868162984,0.7081750042978072
3417,0.1,0.75,4,20,-0.01014525685331063,485.26874154933495,0.7134846051958451
3418,0.1,0.75,4,21,-0.008987852351694392,483.11266282306207,0.7078623345088225
3419,0.1,0.75,4,22,-0.009542957444686676,483.3113281565436,0.7072636027901583
3420,0.1,0.75,4,23,0.0017929560737829457,482.6391266583956,0.7095382157482463
3421,0.1,0.75,4,24,-0.012867834089780266,484.27726749982213,0.70920039590986
3422,0.1,0.75,4,25,-0.007115259774732333,484.4661210246713,0.7105724334901771
3423,0.1,0.75,4,26,-0.02034815565548416,482.71471479351186,0.7067867003705869
3424,0.1,0.75,4,27,-0.0024531434834345472,482.5080373439155,0.708057516098731
3425,0.1,0.75,4,28,-0.003317232594405972,481.11438142211136,0.7040366882218475
3426,0.1,0.75,4,29,-0.0029314937877686583,483.13336739727725,0.7084867469164527
3427,0.1,0.75,5,0,0.0051442267603494796,482.69539627944573,0.7099423944663213
3428,0.1,0.75,5,1,0.014210889682209592,482.0008177844955,0.7110247935065944
3429,0.1,0.75,5,2,0.008083014742538697,482.85490443446434,0.7081822194753827
3430,0.1,0.75,5,3,0.020649053896523318,482.40174384485977,0.7097368190353324
3431,0.1,0.75,5,4,-0.0017681510754499613,484.05765683045655,0.7091066320652027
3432,0.1,0.75,5,5,0.001505017871177225,483.5273800460538,0.7077874359086028
3433,0.1,0.75,5,6,0.010659367060314303,483.2736265529959,0.7121335062244653
3434,0.1,0.75,5,7,0.013869850722497759,482.6222198062935,0.7107517811163319
3435,0.1,0.75,5,8,0.00625732540263355,482.76042904095794,0.710356883428085
3436,0.1,0.75,5,9,0.00725459975211636,482.36273260379426,0.7082472135693673
3437,0.1,0.75,5,10,0.008410913296359892,483.1139703131871,0.7078219964514473
3438,0.1,0.75,5,11,0.0026999145563174434,483.71551905241864,0.7094244531318173
3439,0.1,0.75,5,12,0.0013990973035189573,485.2525359423705,0.7135748140899315
3440,0.1,0.75,5,13,-0.004852195876969959,482.24694793411845,0.7055090645652711
3441,0.1,0.75,5,14,-0.004099742573035653,484.04848550142697,0.7115467160798227
3442,0.1,0.75,5,15,0.0027136781615267522,483.13341516466807,0.7087255184133007
3443,0.1,0.75,5,16,0.018917536699931688,482.49568517270956,0.709673827311564
3444,0.1,0.75,5,17,0.009250770549664626,483.63746071147193,0.7119257406644239
3445,0.1,0.75,5,18,0.004518059294199059,484.0888286239556,0.7122417011763359
3446,0.1,0.75,5,19,0.007072434367121419,483.4549984431479,0.7111590813323776
3447,0.1,0.75,5,20,0.0010103202450453725,484.3751709419228,0.7116771097735528
3448,0.1,0.75,5,21,0.014931251050718604,480.37353718110154,0.7063355531520882
3449,0.1,0.75,5,22,0.016885142341224933,483.0861598269905,0.7092604461573341
3450,0.1,0.75,5,23,-0.012233934182697567,480.20296714157644,0.7055403137540589
3451,0.1,0.75,5,24,0.014734548609570344,483.30384117876497,0.7079952126597481
3452,0.1,0.75,5,25,0.010243812483982899,483.9378876474946,0.710971464468067
3453,0.1,0.75,5,26,0.004960252777965958,483.5047433414288,0.7101589818652689
3454,0.1,0.75,5,27,0.011854632227103867,482.2230816194007,0.7099490512186571
3455,0.1,0.75,5,28,0.01269163348994506,484.1659081149198,0.7140990274431228
3456,0.1,0.75,5,29,-0.00047088315356928756,484.949842471578,0.713991428629582
3457,0.1,0.75,6,0,-0.025863132697142507,484.8342074892702,0.7089214365077875
3458,0.1,0.75,6,1,-0.015134731526301215,483.2878177107662,0.7070279030154035
3459,0.1,0.75,6,2,-0.010336642137767166,482.11461582245994,0.7067835195175406
3460,0.1,0.75,6,3,-0.014247401842759558,485.13395361263923,0.7121937015038925
3461,0.1,0.75,6,4,-0.006602873105963987,482.15499033430234,0.7092097218527238
3462,0.1,0.75,6,5,-0.012526662812204043,483.2222924500129,0.7097048525116004
3463,0.1,0.75,6,6,-0.006002546864082701,483.69749969691355,0.7117084632779576
3464,0.1,0.75,6,7,-0.002848424336132573,483.22566837384556,0.7105087756092984
3465,0.1,0.75,6,8,-0.008094236229679364,484.27919986483585,0.7103983915536675
3466,0.1,0.75,6,9,-0.009612655777214549,484.5474635531623,0.7107959700777092
3467,0.1,0.75,6,10,-0.010328449785238511,483.0653399204339,0.7058026544888856
3468,0.1,0.75,6,11,-0.011990120466471748,482.70973577483,0.7076049565830383
3469,0.1,0.75,6,12,-0.020763082825710197,484.1049530884636,0.7121719560461454
3470,0.1,0.75,6,13,-0.004238718221218729,484.1507907413937,0.708902459628841
3471,0.1,0.75,6,14,-0.011333376110985624,484.0384293240386,0.711164210389791
3472,0.1,0.75,6,15,-0.005027596818341325,483.3809381662424,0.7090469018487889
3473,0.1,0.75,6,16,-0.010960761213127576,482.941407876711,0.7088191250728965
3474,0.1,0.75,6,17,-0.011561164071406024,485.2629063377669,0.7135850052744819
3475,0.1,0.75,6,18,-0.021955069591448315,483.9005503961442,0.7118143947005805
3476,0.1,0.75,6,19,-0.01342760630204821,481.8869327587582,0.7062469283707751
3477,0.1,0.75,6,20,-0.013516456800965101,483.15173670470205,0.7098738640019576
3478,0.1,0.75,6,21,-0.022521221003825403,483.3814224843082,0.7126889732985616
3479,0.1,0.75,6,22,-0.005932898136659083,482.7567727892609,0.7096219616391254
3480,0.1,0.75,6,23,-0.0034770696813429167,482.935159119075,0.7095348613626711
3481,0.1,0.75,6,24,-0.012694299199926784,485.8988874157034,0.7123860153516309
3482,0.1,0.75,6,25,0.0010366083494814428,481.41577746600177,0.7084512120993538
3483,0.1,0.75,6,26,-0.015773282651556014,484.79574206032584,0.710501662381796
3484,0.1,0.75,6,27,-0.014607085545489071,483.7337382017951,0.7107353224435183
3485,0.1,0.75,6,28,-0.00607406416788922,481.90919605253856,0.7067076329280878
3486,0.1,0.75,6,29,-0.012067511370949904,482.01137767330846,0.7062964822390905
3487,0.1,0.75,7,0,-0.016294201815606705,485.6080263654935,0.715207293183434
3488,0.1,0.75,7,1,-0.0017060541077499602,483.87089432301224,0.7112518292978623
3489,0.1,0.75,7,2,-0.0037059203366176796,483.55406909325956,0.7117652045411772
3490,0.1,0.75,7,3,-0.008788783081408536,483.6032799307304,0.7112203650634435
3491,0.1,0.75,7,4,0.000745533765636385,481.75367384714383,0.7066742238951101
3492,0.1,0.75,7,5,-0.0026246876900881144,481.49486935317964,0.7054828401009603
3493,0.1,0.75,7,6,-0.016537839803716436,486.0920792787583,0.7136133705381039
3494,0.1,0.75,7,7,0.0031695148258624414,482.8454374683777,0.7084338482921768
3495,0.1,0.75,7,8,-0.014085025785339733,486.02518505503866,0.7147303725611674
3496,0.1,0.75,7,9,-0.006280589233056096,484.70206605932907,0.7089823220979246
3497,0.1,0.75,7,10,-0.0025791279448015847,482.1516154030287,0.7065879368109824
3498,0.1,0.75,7,11,-0.005988540606292073,482.6200173694912,0.707975789089974
3499,0.1,0.75,7,12,-0.009963117507246955,483.0182589095661,0.7074882984895661
3500,0.1,0.75,7,13,-0.008093628672042727,482.4402513716641,0.7068320475412024
3501,0.1,0.75,7,14,-0.006821032807834836,485.08254872626304,0.7136985005319126
3502,0.1,0.75,7,15,-0.010678086785826288,483.7645409642242,0.7106724289541226
3503,0.1,0.75,7,16,-0.006864714837101636,482.5419386636051,0.7072217774645804
3504,0.1,0.75,7,17,-0.008224088990029696,482.7003166134238,0.7096430854035546
3505,0.1,0.75,7,18,-0.00918683787458728,481.8026559900022,0.7040332673555957
3506,0.1,0.75,7,19,-0.0072599116389548786,484.26441627296543,0.7126234202064013
3507,0.1,0.75,7,20,0.00041507004040378104,483.7545131467664,0.7115241248361303
3508,0.1,0.75,7,21,-0.006299712754621207,484.8995861270694,0.7111925537284071
3509,0.1,0.75,7,22,-0.010374985162190395,483.64510872246245,0.7089814080483935
3510,0.1,0.75,7,23,-0.010140093178742246,484.10596464247766,0.7111148446768873
3511,0.1,0.75,7,24,-0.008592080182070694,483.96362624436097,0.707944054894452
3512,0.1,0.75,7,25,-0.00919964277810445,484.41794720300896,0.7110554179699161
3513,0.1,0.75,7,26,-0.00979591024462279,482.2985151309078,0.7069604727897029
3514,0.1,0.75,7,27,-0.0029562636477156595,481.3962815199888,0.7080538049717999
3515,0.1,0.75,7,28,-0.005441932933798295,483.9638274237147,0.7120599398329063
3516,0.1,0.75,7,29,-0.010379101380471323,483.38358903915446,0.7080906221834601
3517,0.1,0.75,8,0,-0.008695610797255005,483.14685652873237,0.7085874716441127
3518,0.1,0.75,8,1,-0.01686044199076169,483.61826410471707,0.7093537868488887
3519,0.1,0.75,8,2,-0.013972259339873006,482.60006109845153,0.7067435183749474
3520,0.1,0.75,8,3,-0.010725047363277701,482.34083393976175,0.7085098225748375
3521,0.1,0.75,8,4,-0.014103391575542792,483.0027617449163,0.7098846093770427
3522,0.1,0.75,8,5,-0.015927389008341713,482.6031395055491,0.7089950862033629
3523,0.1,0.75,8,6,-0.006590313530189605,482.3941535331169,0.706361456370594
3524,0.1,0.75,8,7,-0.014133888910724571,481.5750339167125,0.7068623819869152
3525,0.1,0.75,8,8,-0.006838255820488345,483.71018619945124,0.7102427477954342
3526,0.1,0.75,8,9,-0.011244776873358587,481.82324678750024,0.7060094068982932
3527,0.1,0.75,8,10,-0.007632980040812355,480.59265450561617,0.7037625914484119
3528,0.1,0.75,8,11,-0.004117550024851618,482.64041067395516,0.7057271218053062
3529,0.1,0.75,8,12,-0.011155493829467086,483.5267227224337,0.7061411773603731
3530,0.1,0.75,8,13,-8.66626614371609e-05,480.2665861977902,0.7019865577034428
3531,0.1,0.75,8,14,-0.017884500357537993,483.594082985911,0.7076362745160368
3532,0.1,0.75,8,15,-0.012321785062011639,482.78923426455873,0.7071552542317588
3533,0.1,0.75,8,16,-0.017108816755568943,483.3928951680653,0.7078927225502906
3534,0.1,0.75,8,17,-0.022224067046648418,484.41641090181366,0.7105331418616884
3535,0.1,0.75,8,18,-0.01838001316056273,483.22799622410093,0.7077432451093332
3536,0.1,0.75,8,19,-0.020982005272339052,485.433406282558,0.7146072981369217
3537,0.1,0.75,8,20,-0.014664307390697948,483.75572203552775,0.7063003782412255
3538,0.1,0.75,8,21,-0.030543341585115128,484.69727190995314,0.7106532316834703
3539,0.1,0.75,8,22,-0.011345046139562012,482.76704011991063,0.7069335686030677
3540,0.1,0.75,8,23,-0.021377239605022847,482.20606167991724,0.7064641452158101
3541,0.1,0.75,8,24,-0.0025019129667810114,483.4427360198938,0.7063629324650255
3542,0.1,0.75,8,25,-0.013577722788665347,481.6368617206304,0.7028481632949294
3543,0.1,0.75,8,26,-0.012556911978630202,481.81318926322956,0.7081875499648792
3544,0.1,0.75,8,27,-0.0066474733084252126,481.3228725060647,0.7056069160207868
3545,0.1,0.75,8,28,-0.015896796027631863,484.8230611095236,0.7111305680156721
3546,0.1,0.75,8,29,-0.014246674712112222,483.6598075368406,0.7097122395048544
3547,0.1,0.75,9,0,-0.004850392682306748,483.1705953556895,0.7115933242187419
3548,0.1,0.75,9,1,-0.0008272483185589319,484.40666549251404,0.7147677229140585
3549,0.1,0.75,9,2,0.0024987183633480847,482.1415931514618,0.7079379843442594
3550,0.1,0.75,9,3,0.0028176394914602304,483.12686268023134,0.7113078628588863
3551,0.1,0.75,9,4,-0.0029905577392487135,483.1811621028622,0.7109905480127129
3552,0.1,0.75,9,5,0.000795256195856788,482.73174482625495,0.7110241694374878
3553,0.1,0.75,9,6,0.00085161001008488,482.48497426385535,0.7100128419638997
3554,0.1,0.75,9,7,0.006491141619341338,485.08565043708995,0.712304157265134
3555,0.1,0.75,9,8,-1.1254717801426988e-06,482.8510886287066,0.7102810497122597
