,ba_m,complex_spread_ratio,group_homophily,repetition,measure,pen_name,data,pearson,euclidean,mape
302,3,0.25,0.5,0,opinion-timeseries,rep,"[42.       56.       56.       46.7      46.7      33.066666 33.066666
 36.066666 46.4      48.       34.233334 34.233334 34.233334 34.233334
 34.233334 34.233334 34.233334 33.       33.       33.       32.633335
 46.1      47.933334 41.933334 31.4      31.       31.       44.8
 44.8      47.633335 48.       46.7      46.533333 48.       40.3
 40.3      46.9      48.       33.766666 31.4      31.       34.
 34.       45.733334 47.9      48.       48.       48.       48.
 48.       48.       48.       48.       48.       48.       48.
 48.       48.       48.       48.       48.       48.       33.933334
 31.966667]",0.11042476066588164,185.75883871880927,0.341652956957368
303,3,0.25,0.5,1,opinion-timeseries,dem,"[65.       65.       65.       38.233334 38.233334 38.233334 38.233334
 61.       61.       61.       60.       60.       60.       60.
 60.       60.       60.       60.       60.       60.       43.766666
 43.766666 63.6      45.066666 44.       44.       44.       44.
 44.       44.       44.       44.       44.       44.       44.
 62.366665 62.366665 66.       66.       66.       66.       61.5
 61.5      61.5      61.5      66.       66.       66.       66.
 66.       66.       66.       66.       66.       66.       66.
 66.       66.       66.       66.       66.       66.       66.
 44.5     ]",0.34797984116950814,265.31649048629913,0.351576733691437
304,3,0.25,0.5,1,opinion-timeseries,mod,"[52.       62.       62.       55.966667 55.966667 54.966667 54.966667
 55.833332 56.       56.       55.       55.       55.       55.
 55.       55.       55.       55.       55.       55.       51.933334
 56.       56.       51.933334 51.       51.       51.       55.766666
 55.766666 56.       56.       56.       56.       56.       52.
 56.       56.       56.       51.666668 51.       51.       55.433334
 55.433334 56.       56.       56.       56.       56.       56.
 56.       56.       56.       56.       56.       56.       56.
 56.       56.       56.       56.       56.       56.       51.7
 51.      ]",-0.20448387699032033,169.3347195586487,0.2579051471006918
305,3,0.25,0.5,1,opinion-timeseries,rep,"[54.       64.76667  65.       49.966667 49.966667 38.666668 38.666668
 42.366665 49.866665 50.       38.733334 38.733334 38.733334 38.733334
 38.733334 37.733334 37.733334 37.       37.       37.       37.
 49.433334 50.       45.       36.6      36.       36.       49.533333
 49.533333 50.       50.       49.433334 49.633335 50.       45.
 48.2      50.       50.       37.433334 36.233334 36.       42.733334
 42.733334 50.       50.       50.       50.       50.       49.
 49.       50.       50.       50.       50.       50.       49.
 49.       49.       49.       49.       50.       50.       38.4
 37.366665]",-0.08137232211363148,160.38220156475518,0.2996686778797353
306,3,0.25,0.5,2,opinion-timeseries,dem,"[67.       67.       67.       37.266666 37.266666 37.266666 37.266666
 63.833332 63.833332 63.833332 63.833332 63.833332 63.833332 63.833332
 63.833332 63.833332 63.833332 63.833332 63.833332 63.833332 45.8
 45.8      66.03333  49.166668 42.6      42.       42.       42.
 42.       42.       42.       42.       42.       42.       42.
 62.966667 62.966667 66.7      66.7      66.7      66.7      63.866665
 63.866665 63.866665 63.866665 68.4      69.76667  69.96667  70.
 70.       70.       70.       70.       70.       70.       70.
 70.       70.       70.       70.       70.       70.       70.
 48.2     ]",0.34656359100555534,254.08168899966074,0.33075704125462974
307,3,0.25,0.5,2,opinion-timeseries,mod,"[47.       51.       51.       47.333332 47.333332 47.333332 47.333332
 48.       48.       48.       48.       48.       48.       48.
 48.       48.       48.       48.       48.       48.       44.933334
 47.366665 48.       44.833332 44.       44.       44.       47.366665
 47.366665 48.       48.       48.       48.       48.       44.9
 47.066666 48.       48.       44.5      44.       44.       47.166668
 47.166668 48.       48.       48.       48.       48.       48.
 48.       48.       48.       48.       48.       48.       48.
 48.       48.       48.       48.       48.       48.       44.533333
 44.      ]",-0.20253942407552963,226.40290686858256,0.3507853648034422
308,3,0.25,0.5,2,opinion-timeseries,rep,"[44.       64.73333  65.       51.633335 51.633335 33.733334 33.733334
 41.233334 51.466667 55.766666 33.866665 33.866665 33.866665 33.866665
 33.866665 33.866665 33.866665 31.       31.       31.       31.
 50.866665 56.033333 50.366665 33.933334 31.466667 31.       50.533333
 50.533333 55.633335 57.633335 51.       50.933334 55.5      48.133335
 50.566666 54.266666 54.5      33.933334 31.5      31.       37.
 37.       50.3      55.733334 57.733334 58.       58.       58.
 58.       58.       58.       58.       58.       58.       58.
 58.       58.       58.       58.       58.       58.       34.033333
 34.033333]",0.2143331102130897,159.36814940363413,0.2776726509695789
309,3,0.25,0.5,3,opinion-timeseries,dem,"[65.       65.       65.       40.866665 40.866665 40.866665 40.866665
 71.9      71.9      71.9      71.9      71.9      71.9      71.9
 71.9      71.9      71.9      71.9      71.9      71.9      57.3
 57.3      74.066666 59.6      57.       57.       57.       57.
 57.       57.       57.       57.       57.       57.       57.
 74.6      74.6      75.       75.       75.       75.       74.933334
 74.933334 74.933334 74.933334 75.       75.       75.       75.
 75.       75.       75.       75.       75.       75.       75.
 75.       75.       75.       75.       75.       75.       75.
 60.066666]",0.5314336491155032,185.0143629009575,0.2389769551594857
310,3,0.25,0.5,3,opinion-timeseries,mod,"[41.       47.4      48.       45.       45.       43.533333 43.533333
 43.566666 45.       45.       43.7      43.7      43.7      43.7
 42.7      42.7      42.7      42.       42.       42.       39.466667
 44.733334 45.       40.166668 39.       39.       39.       44.6
 44.6      45.       45.       45.       45.       45.       41.333332
 44.9      45.       45.       40.933334 40.       40.       44.133335
 44.133335 45.       45.       45.       45.       45.       44.
 44.       45.       45.       44.       44.       45.       44.
 44.       44.       44.       44.       45.       45.       40.966667
 40.      ]",-0.13392510770248073,255.24461312637143,0.4023675824976221
311,3,0.25,0.5,3,opinion-timeseries,rep,"[55.       69.       69.       58.666668 58.666668 42.366665 42.366665
 43.933334 58.9      61.       42.933334 42.933334 42.933334 42.933334
 42.933334 40.8      40.8      39.       39.       39.       39.
 57.666668 60.866665 56.266666 38.533333 38.1      38.033333 57.
 57.       60.6      61.       59.333332 59.1      61.       58.2
 59.5      61.       57.866665 40.933334 38.633335 38.6      42.266666
 42.266666 58.466667 61.       61.       61.       61.       57.033333
 57.033333 60.866665 60.866665 60.866665 60.866665 61.       56.9
 56.9      56.9      54.766666 54.766666 55.766666 55.766666 41.3
 40.3     ]",0.07828419929159137,124.10183375152626,0.21865465586666993
312,3,0.25,0.5,4,opinion-timeseries,dem,"[59.       59.       59.       43.       43.       43.       43.
 64.76667  64.76667  64.76667  64.76667  64.76667  64.76667  64.76667
 64.76667  64.76667  64.76667  64.76667  64.76667  64.76667  50.2
 50.2      64.8      51.833332 50.       50.       50.       50.
 50.       50.       50.       50.       50.       50.       50.
 64.3      64.3      65.       65.       65.       65.       62.666668
 62.666668 62.666668 62.666668 65.       65.       65.       65.
 65.       65.       65.       65.       65.       65.       65.
 65.       65.       65.       65.       65.       65.       65.
 51.433334]",0.39063394683566594,244.37403345908587,0.32647831036868324
313,3,0.25,0.5,4,opinion-timeseries,mod,"[45.       56.866665 58.       53.       53.       52.       52.
 52.       53.       53.       52.       52.       52.       52.
 51.       51.       51.       51.       51.       51.       50.
 52.       52.       50.       50.       50.       50.       52.
 52.       52.       52.       52.       52.       52.       50.
 52.       52.       52.       50.       50.       50.       52.
 52.       52.       52.       52.       52.       52.       52.
 52.       52.       52.       52.       52.       52.       52.
 52.       52.       52.       52.       52.       52.       50.
 50.      ]",-0.21316611232653043,193.80620542232737,0.2971271577188067
314,3,0.25,0.5,4,opinion-timeseries,rep,"[49.       66.       66.       54.966667 54.966667 36.266666 36.266666
 36.633335 54.166668 57.7      37.266666 37.266666 37.266666 37.266666
 37.266666 37.266666 37.266666 34.       34.       34.       34.
 52.9      57.733334 57.466667 36.233334 34.       34.       53.333332
 53.333332 57.766666 58.       54.766666 54.6      57.833332 57.666668
 57.666668 58.       58.       37.166668 34.166668 34.       34.
 34.       53.533333 57.566666 58.       58.       58.       58.
 58.       58.       58.       58.       58.       58.       58.
 58.       58.       58.       58.       58.       58.       38.133335
 37.6     ]",0.1819607634402242,145.37221086690644,0.25402809832047357
315,3,0.25,0.5,5,opinion-timeseries,dem,"[66.       66.       66.       43.5      43.5      43.5      43.5
 70.433334 70.433334 70.433334 70.433334 70.433334 70.433334 70.433334
 70.433334 70.433334 70.433334 70.433334 70.433334 70.433334 55.633335
 55.633335 72.666664 60.633335 56.2      55.       55.       55.
 55.       55.       55.       55.       55.       55.       55.
 72.6      72.6      73.       73.       73.       73.       72.86667
 72.86667  72.86667  72.86667  73.       73.       73.       73.
 73.       73.       73.       73.       73.       73.       73.
 73.       73.       73.       73.       73.       73.       73.
 60.933334]",0.478108068573726,194.79725852638407,0.2533313503998327
316,3,0.25,0.5,5,opinion-timeseries,mod,"[38.       46.466667 47.       36.       36.       36.       36.
 36.       36.       36.       36.       36.       36.       36.
 36.       36.       36.       36.       36.       36.       32.
 36.       36.       32.       32.       32.       32.       36.
 36.       36.       36.       36.       36.       36.       32.
 36.       36.       36.       32.       32.       32.       36.
 36.       36.       36.       36.       36.       36.       36.
 36.       36.       36.       36.       36.       36.       36.
 36.       36.       36.       36.       36.       36.       32.
 32.      ]",-0.4594650757199247,318.1336552544442,0.5087117602908822
317,3,0.25,0.5,5,opinion-timeseries,rep,"[55.       70.       70.       57.333332 57.333332 43.266666 43.266666
 51.133335 57.166668 58.       43.466667 43.466667 43.466667 43.466667
 43.466667 43.266666 43.266666 42.266666 42.266666 42.266666 42.
 56.5      57.933334 55.6      42.5      42.       42.       56.566666
 56.566666 58.       58.       57.533333 57.466667 58.       54.
 58.       58.       58.       43.233334 42.       42.       50.
 50.       56.9      58.       58.       58.       58.       56.366665
 56.366665 58.       58.       58.       58.       58.       56.533333
 56.533333 56.533333 56.       56.       58.       58.       44.566666
 44.433334]",0.04530398207966576,115.1197502862074,0.2101790058438508
318,3,0.25,0.5,6,opinion-timeseries,dem,"[66.       66.       66.       41.766666 41.766666 41.766666 41.766666
 60.833332 60.833332 60.833332 59.333332 58.4      58.4      58.4
 58.4      58.4      58.4      58.4      58.4      58.4      42.466667
 42.466667 60.2      43.966667 39.066666 38.066666 38.       38.
 38.       38.       38.       38.       38.       38.       38.
 58.033333 58.033333 64.066666 64.066666 64.066666 64.066666 61.066666
 61.066666 58.733334 58.733334 64.26667  65.       65.       65.
 62.233334 65.       65.       62.666668 62.       65.       65.
 65.       65.       65.       65.       65.       65.       65.
 42.866665]",0.225705968707537,283.3478714529749,0.37212824570637426
319,3,0.25,0.5,6,opinion-timeseries,mod,"[42.       52.       52.       42.       42.       41.       41.
 41.       42.       42.       41.       41.       41.       41.
 38.033333 37.5      37.5      37.5      37.5      37.5      34.
 37.       37.       34.       34.       34.       34.       37.
 37.       37.       37.       37.       37.       37.       34.
 37.       37.       37.       34.       34.       34.       37.
 37.       37.       37.       37.       37.       37.       36.
 36.       37.       37.       36.       36.       37.       36.
 36.       36.       36.       36.       37.       37.       34.
 34.      ]",-0.7932109729836898,305.97533884510614,0.478151100929503
320,3,0.25,0.5,6,opinion-timeseries,rep,"[48.       68.       68.       61.7      61.7      44.133335 44.133335
 50.3      61.033333 63.       44.433334 44.433334 44.433334 44.433334
 44.433334 43.433334 43.433334 41.       41.       41.       41.
 60.333332 63.       54.966667 41.       41.       41.       60.333332
 60.333332 63.       63.       60.566666 60.433334 63.       51.466667
 56.       61.233334 63.       43.366665 41.       41.       48.633335
 48.633335 61.033333 63.       63.       63.       63.       62.
 62.       63.       63.       63.       63.       63.       62.
 62.       62.       62.       62.       63.       63.       44.533333
 42.333332]",0.18908791782070786,107.1863568852282,0.182888690827464
