,er_p,simple_spread_chance,repetition,measure,pen_name,data,pearson,euclidean,mape
629,0.5,0.25,1,opinion-timeseries,rep,"[57.         76.066666   82.23333    22.5        17.133333   10.2
  7.266667   30.066668   48.1        45.433334   13.6         9.9
  7.4666667   6.1         3.3333333   2.5666666   1.8666667   1.1
  0.9         0.6333333   0.33333334 24.6        46.133335   25.333334
  6.2         1.4         0.26666668 25.366667   19.933332   39.1
 54.266666   48.066666   46.266666   60.666668   45.266666   58.666668
 68.4        63.433334   35.466667   20.1        11.233334   47.866665
 20.266666   29.766666   36.533333   54.266666   57.033333   58.033333
 43.9        32.4        53.133335   41.933334   16.766666    6.9333334
 22.166666   16.866667   12.766666    9.2         6.8333335   5.0333333
 21.233334   30.266666   16.733334   12.566667  ]",-0.07391455594053947,337.37757092405883,0.6004452473442098
630,0.5,0.25,2,opinion-timeseries,dem,"[62.        62.        62.        26.433332  20.7       20.7
 20.7       40.5       40.5       30.2       17.2       12.933333
  9.633333   9.633333   5.4666667  5.4666667  4.366667   4.366667
  3.1333334  2.3333333  1.3        1.3       17.666666  10.233334
  6.         3.5333333  1.9        1.9        1.3333334  1.3333334
  1.3333334  1.3333334  1.3333334  1.3333334  1.        24.6
 24.6       42.833332  42.833332  42.833332  42.833332  48.666668
 26.833334  20.466667  20.466667  55.        75.166664  85.86667
 92.23333   69.7       55.866665  31.666666  18.        10.
 32.766666  32.766666  32.766666  24.466667  24.466667  24.466667
 33.2       37.9       37.9       29.133333 ]",0.06949049660758107,538.8427693429999,0.7068816648172288
631,0.5,0.25,2,opinion-timeseries,mod,"[49.         71.166664   79.73333    22.866667   17.566668    9.833333
  7.4333334  28.933332   46.933334   44.566666   14.2        11.033334
  8.366667    6.3333335   3.4666667   2.5666666   1.9         1.2333333
  0.96666664  0.7         0.23333333 24.566668   45.833332   26.7
  6.4333334   1.3333334   0.33333334 24.2        18.233334   39.533333
 54.866665   48.3        44.466667   58.         41.733334   54.933334
 66.1        60.9        34.933334   20.966667   11.733334   49.733334
 20.133333   29.766666   36.766666   52.566666   55.8        56.5
 41.866665   31.4        52.766666   42.233334   17.7         7.633333
 23.7        18.         13.6        10.066667    7.8         5.633333
 22.866667   31.633333   17.533333   13.533334  ]",-0.10967997140195318,416.03971610599797,0.6418515770953481
632,0.5,0.25,2,opinion-timeseries,rep,"[48.         71.1        78.566666   23.066668   17.6         9.833333
  7.266667   28.066668   46.466667   45.133335   13.133333    9.666667
  7.266667    5.8333335   3.0666666   2.1         1.5666667   0.8333333
  0.6666667   0.6         0.3        25.8        46.3        25.766666
  6.9         1.8         0.36666667 25.3        19.1        39.833332
 54.166668   48.4        44.933334   57.933334   42.966667   57.733334
 68.433334   64.5        35.2        20.1        11.233334   48.166668
 20.1        28.         36.1        53.         56.666668   57.666668
 42.433334   32.166668   53.         41.166668   17.333334    7.2
 23.4        17.933332   13.633333   10.266666    7.6666665   5.5333333
 21.233334   30.5        16.666666   13.066667  ]",-0.03796679465718659,336.3316605519526,0.5965641794845182
633,0.5,0.25,3,opinion-timeseries,dem,"[70.        70.        70.        30.533333  23.033333  23.033333
 23.033333  40.466667  40.466667  29.866667  16.766666  12.766666
  9.4        9.4        5.266667   5.266667   3.7666667  3.7666667
  2.9        2.2333333  1.0333333  1.0333333 19.        10.533334
  6.0666666  3.5333333  2.2333333  2.2333333  1.6666666  1.6666666
  1.6666666  1.6666666  1.6666666  1.6666666  1.3       25.933332
 25.933332  45.266666  45.266666  45.266666  45.266666  50.266666
 27.9       21.166666  21.166666  57.133335  75.73333   86.76667
 92.066666  69.066666  56.466667  33.333332  18.233334   9.6
 33.4       33.4       33.4       25.        25.        25.
 32.633335  37.133335  37.133335  28.566668 ]",0.022590474538191362,535.3671991228831,0.6984326935929919
634,0.5,0.25,3,opinion-timeseries,mod,"[43.         67.46667    76.066666   22.2        16.5         9.566667
  7.4        29.033333   46.8        43.033333   13.766666   10.266666
  7.766667    5.4         3.5333333   2.6         2.1333334   1.0666667
  0.9         0.6666667   0.33333334 25.266666   46.6        26.8
  6.233333    1.4333333   0.33333334 23.1        17.133333   37.9
 53.3        47.166668   46.         59.466667   44.2        57.933334
 68.5        63.366665   35.966667   21.466667   12.9        51.
 21.066668   29.3        36.766666   54.333332   56.666668   57.3
 42.6        32.266666   52.166668   42.533333   17.633333    7.1
 22.6        17.2        13.166667   10.3         7.766667    5.8333335
 20.766666   30.266666   17.         12.733334  ]",-0.07467687967913565,416.3149596074916,0.6407579400585532
635,0.5,0.25,3,opinion-timeseries,rep,"[53.         73.833336   80.         21.266666   16.266666    8.833333
  6.5333333  28.866667   46.866665   44.966667   14.133333   10.733334
  8.1         6.3333335   3.5         2.8666666   2.3         1.3
  0.96666664  0.73333335  0.26666668 23.333334   45.8        25.5
  5.5         1.3         0.43333334 26.266666   19.133333   40.766666
 55.266666   47.633335   45.433334   59.233334   45.033333   58.2
 67.8        63.3        35.433334   19.233334   11.266666   49.266666
 19.6        30.266666   36.266666   53.6        56.466667   55.766666
 41.766666   31.4        51.4        40.5        17.2         6.866667
 22.7        17.266666   13.533334    9.866667    7.4666667   5.366667
 21.2        30.333334   17.133333   12.433333  ]",-0.05332571417173716,337.09328800680817,0.6006116684952045
636,0.5,0.25,4,opinion-timeseries,dem,"[65.        65.        65.        27.        19.766666  19.766666
 19.766666  40.366665  40.366665  30.8       17.4       13.266666
 10.133333  10.133333   5.8333335  5.8333335  4.366667   4.366667
  3.4666667  2.6666667  1.4333333  1.4333333 19.        10.3
  6.1        3.8333333  1.9666667  1.9666667  1.6        1.6
  1.6        1.6        1.6        1.6        1.3333334 26.7
 26.7       45.233334  45.233334  45.233334  45.233334  50.733334
 27.4       20.666666  20.666666  56.333332  75.6       86.3
 92.2       69.833336  58.966667  33.1       17.733334  10.1
 34.9       34.9       34.9       25.033333  25.033333  25.033333
 34.2       39.133335  39.133335  30.533333 ]",0.07258242132344629,534.1606179678319,0.6979569361488158
637,0.5,0.25,4,opinion-timeseries,mod,"[34.         63.8        73.166664   22.133333   16.166666    9.433333
  7.5333333  28.633333   46.633335   44.866665   14.533334   11.266666
  8.466666    6.4333334   3.3666666   2.7666667   2.1         1.2
  0.8333333   0.6666667   0.26666668 25.166666   48.2        27.833334
  5.766667    1.          0.16666667 25.733334   18.766666   38.766666
 54.033333   48.033333   43.4        57.366665   43.2        58.133335
 68.46667    64.13333    35.233334   19.866667   11.766666   48.133335
 19.733334   29.966667   35.5        54.4        54.266666   55.166668
 42.066666   31.166666   51.833332   40.833332   17.166666    7.4
 24.266666   18.         13.4        10.633333    8.033334    5.8
 22.7        31.966667   17.4        12.933333  ]",-0.04632304674204273,415.7830982180228,0.6418679580355258
638,0.5,0.25,4,opinion-timeseries,rep,"[47.         69.53333    76.96667    21.933332   16.6         8.866667
  6.6        29.333334   46.633335   45.366665   15.233334   11.4
  8.5         6.          3.1333334   2.2         1.5666667   0.76666665
  0.6         0.4         0.13333334 24.6        46.433334   25.766666
  6.8333335   1.6333333   0.5        25.433332   19.166666   38.8
 54.133335   47.         44.533333   59.3        44.033333   58.033333
 68.36667    63.3        36.066666   19.3        10.933333   46.6
 19.5        29.433332   33.8        53.366665   56.6        58.6
 43.366665   31.9        52.         41.466667   18.066668    7.4
 25.333334   19.766666   15.         11.166667    8.266666    6.266667
 21.966667   31.3        17.033333   12.566667  ]",-0.02246349034746757,334.6185490982111,0.5933886889149278
639,0.5,0.25,5,opinion-timeseries,dem,"[73.        73.        73.        31.433332  23.866667  23.866667
 23.866667  43.066666  43.066666  31.966667  18.4       13.833333
 10.2       10.2        5.733333   5.733333   4.5666666  4.5666666
  3.7666667  2.8333333  1.2666667  1.2666667 18.833334  10.333333
  5.633333   3.0333333  1.7        1.7        1.2        1.2
  1.2        1.2        1.2        1.2        0.8       26.6
 26.6       44.966667  44.966667  44.966667  44.966667  50.633335
 27.733334  20.566668  20.566668  55.2       74.96667   85.36667
 92.03333   69.53333   57.766666  32.333332  18.433332  10.433333
 32.666668  32.666668  32.666668  24.366667  24.366667  24.366667
 32.333332  36.933334  36.933334  27.6      ]",-0.01244895532072156,535.1008093706569,0.6988702217167162
640,0.5,0.25,5,opinion-timeseries,mod,"[37.         65.4        74.433334   20.733334   15.633333    8.8
  6.4333334  26.533333   45.5        44.166668   13.333333   10.433333
  7.866667    5.8333335   3.1         2.3         1.6666666   0.8666667
  0.6         0.4         0.16666667 25.9        46.3        25.933332
  6.1         1.2333333   0.26666668 25.         18.233334   38.133335
 53.4        48.366665   46.066666   59.533333   45.3        59.166668
 68.8        62.9        35.033333   20.733334   11.166667   47.4
 18.8        28.966667   35.666668   54.033333   57.3        57.033333
 43.333332   32.433334   53.033333   40.6        17.8         7.5333333
 22.933332   18.         13.233334    9.766666    7.0666666   5.4666667
 21.633333   31.933332   19.033333   14.066667  ]",-0.039559978938813724,416.95209641773897,0.6437063410701854
641,0.5,0.25,5,opinion-timeseries,rep,"[46.         68.7        76.7        21.         15.966666    9.166667
  6.866667   29.833334   48.266666   44.966667   13.9        10.366667
  7.8         5.733333    3.2666667   2.5         1.8         1.1333333
  0.8         0.46666667  0.26666668 25.2        46.533333   25.866667
  6.5         1.7666667   0.53333336 25.933332   19.3        39.666668
 53.6        46.933334   46.633335   59.6        44.633335   58.733334
 69.1        63.933334   35.933334   20.766666   12.2        48.166668
 20.666666   30.5        35.9        53.2        57.866665   58.033333
 42.933334   32.7        52.5        39.5        15.766666    6.9
 22.466667   16.6        12.433333    9.133333    6.9333334   5.366667
 21.9        30.566668   17.533333   12.8       ]",-0.02283129871847191,335.98840571530343,0.5934475108929448
642,0.5,0.25,6,opinion-timeseries,dem,"[67.        67.        67.        29.533333  22.166666  22.166666
 22.166666  42.166668  42.166668  31.466667  17.166666  13.333333
  9.533334   9.533334   5.4        5.4        3.8        3.8
  2.7666667  2.0666666  1.3        1.3       18.933332  11.066667
  5.733333   3.2333333  1.3666667  1.3666667  1.0666667  1.0666667
  1.0666667  1.0666667  1.0666667  1.0666667  0.6333333 25.8
 25.8       43.733334  43.733334  43.733334  43.733334  50.133335
 28.266666  21.066668  21.066668  55.733334  74.8       84.6
 91.13333   68.433334  56.966667  31.633333  17.066668   9.933333
 32.        32.        32.        24.3       24.3       24.3
 32.5       37.466667  37.466667  27.833334 ]",0.026553736421655462,537.9876029884103,0.7020480254559869
643,0.5,0.25,6,opinion-timeseries,mod,"[50.         70.666664   78.6        22.266666   17.4         9.633333
  6.733333   28.733334   45.366665   45.666668   15.266666   11.2
  8.7         6.5666666   3.7         2.7         2.2666667   1.3333334
  1.0333333   0.8         0.4        25.433332   47.4        26.566668
  6.1         1.7666667   0.36666667 25.5        19.8        40.666668
 55.633335   49.8        45.233334   59.466667   43.933334   58.4
 68.3        64.1        36.3        20.466667   11.6        49.033333
 20.966667   30.7        37.766666   53.666668   55.433334   55.333332
 41.433334   31.566668   51.933334   40.866665   17.066668    6.8333335
 22.633333   17.533333   13.066667   10.233334    7.6         5.4666667
 20.566668   29.8        16.6        12.666667  ]",-0.10322251178061449,415.450618330369,0.6391445243252352
644,0.5,0.25,6,opinion-timeseries,rep,"[47.         69.63333    77.46667    21.966667   16.733334    9.466666
  7.633333   29.4        47.066666   45.966667   14.633333   10.766666
  8.233334    6.3         3.5333333   2.8         2.1666667   1.3
  0.8333333   0.6666667   0.13333334 24.566668   46.733334   25.9
  5.766667    1.5333333   0.33333334 25.566668   19.266666   39.233334
 55.133335   46.966667   44.866665   58.933334   44.5        58.366665
 68.23333    63.066666   35.666668   19.2        10.866667   47.566666
 19.366667   29.6        35.633335   53.933334   55.533333   58.333332
 43.333332   32.8        53.9        40.466667   16.6         6.9
 22.533333   16.466667   12.233334    9.1         6.9666667   5.233333
 21.266666   30.333334   16.933332   12.633333  ]",-0.03588520106593198,336.58464084190416,0.5951313768945927
645,0.5,0.25,7,opinion-timeseries,dem,"[67.        67.        67.        29.1       22.433332  22.433332
 22.433332  42.333332  42.333332  32.266666  18.433332  13.833333
 10.133333  10.133333   5.9333334  5.9333334  4.         4.
  3.2333333  2.4        1.4333333  1.4333333 19.7       10.766666
  5.866667   3.6        2.0333333  2.0333333  1.6        1.6
  1.6        1.6        1.6        1.6        1.2666667 24.666666
 24.666666  43.633335  43.633335  43.633335  43.633335  49.466667
 27.833334  21.266666  21.266666  57.066666  76.1       86.76667
 93.1       70.26667   58.133335  33.333332  19.066668  11.266666
 34.9       34.9       34.9       25.866667  25.866667  25.866667
 34.1       38.5       38.5       29.033333 ]",0.042777259680473495,533.1551844757597,0.6948689873275731
646,0.5,0.25,7,opinion-timeseries,mod,"[39.         66.         74.76667    21.933332   16.133333    9.066667
  6.5        29.166666   47.333332   44.4        13.433333    9.966666
  7.4666667   5.6         3.3666666   2.5666666   2.1         1.1666666
  0.8333333   0.53333336  0.13333334 25.2        47.166668   25.466667
  5.6666665   1.6666666   0.33333334 23.933332   17.8        38.233334
 54.3        47.4        44.266666   57.166668   42.8        57.833332
 68.63333    63.533333   35.5        20.166666   11.3        48.866665
 19.4        30.6        35.9        52.933334   55.966667   57.7
 42.066666   32.         53.233334   41.8        18.866667    8.2
 23.033333   16.766666   12.733334    9.433333    7.0666666   5.0666666
 22.066668   32.3        18.266666   13.633333  ]",-0.059161547138520246,417.08805439552594,0.6430675955775129
647,0.5,0.25,7,opinion-timeseries,rep,"[50.         71.433334   78.86667    21.933332   16.2         8.4
  6.1666665  27.633333   45.133335   44.666668   13.233334    9.733334
  7.266667    5.266667    3.0333333   2.4         1.8         0.8666667
  0.6         0.4         0.16666667 26.7        48.666668   27.666666
  6.366667    1.7333333   0.46666667 25.666666   19.4        40.366665
 53.766666   46.833332   45.333332   58.633335   44.266666   57.733334
 68.7        64.63333    35.7        20.5        10.933333   48.1
 19.7        30.7        35.266666   54.133335   55.5        55.566666
 42.7        31.766666   52.033333   41.2        18.366667    7.6666665
 22.533333   16.2        12.166667    9.066667    6.9333334   5.
 22.333334   31.333334   17.9        13.566667  ]",-0.037731393922447336,336.91264204777036,0.5987631603050523
