,ws_p,ws_k,simple_spread_chance,repetition,run,pearson,euclidean,mape
22366,0.5,5,0.25,3,6,-0.01898260744681763,416.2651104149063,0.6178688913435013
22367,0.5,5,0.25,3,7,-0.08942159405662775,416.6195765972788,0.6195979687824562
22368,0.5,5,0.25,3,8,-0.06208964322965007,420.18046557425055,0.6269023455663266
22369,0.5,5,0.25,3,9,-0.01718039634897206,413.3581806823841,0.617897220171465
22370,0.5,5,0.25,3,10,-0.0735623021818962,422.28421330632165,0.6318342546427191
22371,0.5,5,0.25,3,11,-0.061174219097307116,416.2591858549643,0.6212140665601867
22372,0.5,5,0.25,3,12,-0.05875449037085467,407.19548082025875,0.5986385899544168
22373,0.5,5,0.25,3,13,-0.11044940542617739,413.0469742469013,0.6101660853284647
22374,0.5,5,0.25,3,14,-0.052041353215894794,418.79402788189964,0.6218872562924477
22375,0.5,5,0.25,3,15,-0.10931303112185024,413.81887907617244,0.6086695109248685
22376,0.5,5,0.25,3,16,-0.018592735962583155,423.9407667900692,0.6288286211509186
22377,0.5,5,0.25,3,17,-0.049907488709839715,418.5082338461487,0.6204435893248604
22378,0.5,5,0.25,3,18,-0.07430375034409926,417.05980205567886,0.623757854172839
22379,0.5,5,0.25,3,19,-0.10870198939750862,410.59790317389616,0.5977644487040905
22380,0.5,5,0.25,3,20,-0.09516654363231701,420.6768663741388,0.6236378954981425
22381,0.5,5,0.25,3,21,-0.017298891013067457,417.92549569999784,0.6202589197830257
22382,0.5,5,0.25,3,22,-0.05537111327509774,417.09456536970146,0.6211130311119665
22383,0.5,5,0.25,3,23,-0.0576864261342801,416.96745676129376,0.6152845707865964
22384,0.5,5,0.25,3,24,-0.07396015103681557,417.3525142192157,0.6197637223406384
22385,0.5,5,0.25,3,25,-0.03271113870988769,407.63614860081583,0.6013819052453714
22386,0.5,5,0.25,3,26,-0.023126450782268788,413.95117274876617,0.615157434144392
22387,0.5,5,0.25,3,27,-0.061724195307145256,410.0553800802183,0.6043858511047674
22388,0.5,5,0.25,3,28,-0.04034461790161604,409.651036483019,0.6052021129444553
22389,0.5,5,0.25,3,29,-0.03541015884215071,422.6283636360611,0.633149471235592
22390,0.5,5,0.25,4,0,-0.04493090836146948,416.76514647913035,0.6229779706138104
22391,0.5,5,0.25,4,1,-0.056301688125789784,415.50557795416825,0.6099142317217874
22392,0.5,5,0.25,4,2,-0.0691590107731518,412.1706897395838,0.6064188187862318
22393,0.5,5,0.25,4,3,-0.09249778030671595,426.18457541114066,0.6323355842948281
22394,0.5,5,0.25,4,4,-0.034209993439063495,413.7087061866441,0.616579896858115
22395,0.5,5,0.25,4,5,-0.04090906800111878,414.0428591559389,0.6083812223771506
22396,0.5,5,0.25,4,6,-0.05402424012640116,416.3623251455203,0.6247373698726917
22397,0.5,5,0.25,4,7,-0.04087552882858286,410.26750804742596,0.6034395924300384
22398,0.5,5,0.25,4,8,-0.050496339537588926,416.2522239598721,0.6195157159211194
22399,0.5,5,0.25,4,9,-0.023790865527810956,407.1639778971922,0.5997374564667034
22400,0.5,5,0.25,4,10,-0.03360932489762668,420.1272006557189,0.6273028713140717
22401,0.5,5,0.25,4,11,-0.05137476495967818,408.5342594098767,0.5980318056823387
22402,0.5,5,0.25,4,12,-0.04119310311686456,410.67632349182503,0.6034764777528742
22403,0.5,5,0.25,4,13,-0.05268234930111059,409.7925446995914,0.6101158105749209
22404,0.5,5,0.25,4,14,-0.033939814944913604,417.2761735546191,0.6205975561682546
22405,0.5,5,0.25,4,15,-0.03204145509160207,422.4248484380046,0.629439244404248
22406,0.5,5,0.25,4,16,-0.02849688886090664,412.27358027087354,0.6091069204897837
22407,0.5,5,0.25,4,17,-0.09457801820117961,418.1020747205907,0.6214190475714333
22408,0.5,5,0.25,4,18,-0.029433755352901186,418.4884038131269,0.6244292381620604
22409,0.5,5,0.25,4,19,-0.012881142397843935,406.3283695339023,0.60561102753087
22410,0.5,5,0.25,4,20,-0.0003778944868838864,408.3245753014871,0.6032414699814493
22411,0.5,5,0.25,4,21,-0.032958139697019974,418.7624338486982,0.6237994874563416
22412,0.5,5,0.25,4,22,0.011578096660738862,413.5585831187286,0.6204356026948902
22413,0.5,5,0.25,4,23,-0.01527946684850382,411.8963164704929,0.6116686337040408
22414,0.5,5,0.25,4,24,0.0015255274472741887,406.39198712982346,0.6018305248284584
22415,0.5,5,0.25,4,25,-0.015236628935527172,409.2678814531069,0.6111258023609548
22416,0.5,5,0.25,4,26,-0.057564977208601355,408.48466113813146,0.6006359659961514
22417,0.5,5,0.25,4,27,-0.06712392656005561,416.9460586265934,0.620169246132052
22418,0.5,5,0.25,4,28,-0.03936515336451784,418.6527633617264,0.6215395697925555
22419,0.5,5,0.25,4,29,-0.0779793163659982,410.5517755036033,0.6028500562931669
22420,0.5,5,0.25,5,0,-0.05228690592706269,416.93872559208586,0.6250734137177337
22421,0.5,5,0.25,5,1,-0.07356265550726965,407.92333082081035,0.6056920976838301
22422,0.5,5,0.25,5,2,-0.07523029506639325,415.8595407267819,0.6204478517932634
22423,0.5,5,0.25,5,3,-0.09180001616495216,414.80102157350603,0.6149394955873498
22424,0.5,5,0.25,5,4,-0.024470875865578088,418.395500880506,0.6234694960134325
22425,0.5,5,0.25,5,5,-0.054456374400401804,411.5480599547302,0.608337618816167
22426,0.5,5,0.25,5,6,-0.07677320808696554,420.28038563630486,0.6214479538052269
22427,0.5,5,0.25,5,7,-0.08040238344541485,418.7312849036062,0.6194536326647845
22428,0.5,5,0.25,5,8,-0.01763868003954522,413.10862931016044,0.6123242865992049
22429,0.5,5,0.25,5,9,-0.10120560314776494,420.7834417903268,0.6231536867473199
22430,0.5,5,0.25,5,10,-0.02081092773654673,414.0017318271279,0.6178473984976501
22431,0.5,5,0.25,5,11,-0.06074961096177379,409.8665641280275,0.6103335507400951
22432,0.5,5,0.25,5,12,-0.07712536108987246,412.99704067315815,0.6139090891853433
22433,0.5,5,0.25,5,13,-0.02634127329479967,418.62311910061163,0.6245165188316776
22434,0.5,5,0.25,5,14,-0.026520134174742388,422.77372224250007,0.6290485185651545
22435,0.5,5,0.25,5,15,-0.059616571239875814,414.80791090342876,0.6138217460259215
22436,0.5,5,0.25,5,16,-0.08140058818883501,411.20898728962334,0.6134926718937731
22437,0.5,5,0.25,5,17,-0.07929808572079278,419.25091034888015,0.6249862655332948
22438,0.5,5,0.25,5,18,-0.08476631762748987,420.8119709922771,0.6288435574697253
22439,0.5,5,0.25,5,19,-0.11172849542762353,415.76079302413683,0.6217797934118182
22440,0.5,5,0.25,5,20,-0.08352051482667483,419.377272669525,0.6247499839845959
22441,0.5,5,0.25,5,21,-0.03436487150715646,424.62009447692157,0.6324437447655824
22442,0.5,5,0.25,5,22,-0.04231067144342185,413.2812842759608,0.6157311989280833
22443,0.5,5,0.25,5,23,-0.06499792565195422,405.22565548573886,0.5975204270382601
22444,0.5,5,0.25,5,24,-0.056366144973231,414.00080549240016,0.6154510167403869
22445,0.5,5,0.25,5,25,-0.0005356276635470197,406.7354570714215,0.600892158676272
22446,0.5,5,0.25,5,26,-0.02063140390583719,417.5349057507213,0.6222115462864887
22447,0.5,5,0.25,5,27,-0.06588501324248078,416.9441177018971,0.6146209841712404
22448,0.5,5,0.25,5,28,-0.03045827084989731,413.97713183255286,0.6173473990881612
22449,0.5,5,0.25,5,29,-0.08059963942265307,416.75219452203083,0.6169694149928832
22450,0.5,5,0.25,6,0,-0.07350741033177573,411.96344818455873,0.61028457696459
22451,0.5,5,0.25,6,1,-0.10597221856237411,416.7604858428108,0.6171693845020195
22452,0.5,5,0.25,6,2,-0.11606317307781285,419.30372711383393,0.615564752340453
22453,0.5,5,0.25,6,3,-0.04252969530283552,414.65709937042976,0.6148191929990542
22454,0.5,5,0.25,6,4,-0.04249318321156249,400.1173688123224,0.590264233295111
22455,0.5,5,0.25,6,5,-0.1416464069867153,414.27205430296357,0.6107614717014079
22456,0.5,5,0.25,6,6,-0.09042946764104452,412.85887125746376,0.6108994379658628
22457,0.5,5,0.25,6,7,-0.08406909533485891,419.11610337814074,0.6210237315034021
22458,0.5,5,0.25,6,8,-0.06325993001305431,415.51639578044615,0.6175978050333789
22459,0.5,5,0.25,6,9,-0.05988496292821566,414.0826355069509,0.6133700879486744
22460,0.5,5,0.25,6,10,-0.07384909486057298,413.48501531817766,0.6129191261380008
22461,0.5,5,0.25,6,11,-0.03233130077987444,414.88460915725176,0.6201047885002063
22462,0.5,5,0.25,6,12,-0.09689527061083543,413.96821926330887,0.6149862370361048
22463,0.5,5,0.25,6,13,-0.08789849512522575,422.5375699715045,0.6265978567122328
22464,0.5,5,0.25,6,14,-0.055145227839331575,404.51689450210574,0.5969233897268996
22465,0.5,5,0.25,6,15,-0.08818436033160532,406.3043487710029,0.59841581775023
22466,0.5,5,0.25,6,16,-0.061598770072371134,417.1298110686343,0.6164190533008761
22467,0.5,5,0.25,6,17,-0.09643828050087018,415.91201972848484,0.6207435435652939
22468,0.5,5,0.25,6,18,-0.0813723876843563,423.79176264587744,0.6317070036605356
22469,0.5,5,0.25,6,19,-0.09211733148150679,417.4876678295423,0.6169256919393944
22470,0.5,5,0.25,6,20,-0.02606633910978597,421.36336818562705,0.6269566781650204
22471,0.5,5,0.25,6,21,-0.06348289488824031,412.7490357463712,0.6110659747144264
22472,0.5,5,0.25,6,22,-0.0858034500445503,423.84082221954947,0.6296762802333505
22473,0.5,5,0.25,6,23,-0.09739249278603089,420.91429166408847,0.6229482541710754
22474,0.5,5,0.25,6,24,-0.12652295882531797,413.3294150762645,0.6078489324886215
22475,0.5,5,0.25,6,25,-0.13000213206185754,413.26071894274924,0.6095011470472009
22476,0.5,5,0.25,6,26,-0.0647736159960791,420.3543369886008,0.6257854663323796
22477,0.5,5,0.25,6,27,-0.0934269080734138,409.2403123760032,0.5997248888119099
22478,0.5,5,0.25,6,28,-0.12232236917591056,413.00311926163795,0.6099731233092048
22479,0.5,5,0.25,6,29,-0.11069496944749546,395.5761303427007,0.579328182731798
22480,0.5,5,0.25,7,0,-0.04818560702072069,419.2634956338049,0.6195790892748222
22481,0.5,5,0.25,7,1,-0.07439255348340311,417.8100671572751,0.6169658405619988
22482,0.5,5,0.25,7,2,-0.04526361808447723,419.7631974163355,0.6222488146688837
22483,0.5,5,0.25,7,3,-0.055565530992876346,406.28532994062795,0.5971565563086975
22484,0.5,5,0.25,7,4,-0.04106872017797211,404.79397677045534,0.6006981496435175
22485,0.5,5,0.25,7,5,-0.12543524359171856,411.8119143357626,0.606586671137454
22486,0.5,5,0.25,7,6,-0.04709457306192492,409.8162462200769,0.6044686615492619
22487,0.5,5,0.25,7,7,0.004722934266914623,419.01841823704314,0.6244552437299764
22488,0.5,5,0.25,7,8,-0.06409830573125093,413.5509293067521,0.6118616865967521
22489,0.5,5,0.25,7,9,-0.03220211640822654,416.4984199328671,0.6174909191260405
22490,0.5,5,0.25,7,10,-0.011457447552530165,423.8207168875147,0.6302921674014085
22491,0.5,5,0.25,7,11,-0.07108403792973181,415.92137238622394,0.6211606913971663
22492,0.5,5,0.25,7,12,-0.03735293415235221,421.21126243829855,0.6265929043989537
22493,0.5,5,0.25,7,13,-0.053023289091720695,415.4716333309785,0.6139232536232501
22494,0.5,5,0.25,7,14,-0.018993492056658,414.27686148484827,0.6148838992019531
22495,0.5,5,0.25,7,15,-0.059804049321859454,418.794400508028,0.6166427631660102
22496,0.5,5,0.25,7,16,-0.031634469437431534,408.8109639128527,0.6090811826206505
22497,0.5,5,0.25,7,17,-0.03678573782355328,416.8461859412577,0.6179314737677651
22498,0.5,5,0.25,7,18,-0.07645994565317964,422.75167684188796,0.6299512431178895
22499,0.5,5,0.25,7,19,-0.06335065222971617,419.0470044675515,0.617850583716884
22500,0.5,5,0.25,7,20,-0.0156378395195115,416.87172622351505,0.6163619400489568
22501,0.5,5,0.25,7,21,-0.07349724852673396,415.2316991719238,0.618770445605746
22502,0.5,5,0.25,7,22,-0.10717325530608089,415.09179176291474,0.6180971463466943
22503,0.5,5,0.25,7,23,-0.06255364086272426,417.50500547677757,0.6204862875598842
22504,0.5,5,0.25,7,24,-0.08720125865377516,415.67241884637104,0.620177002466561
22505,0.5,5,0.25,7,25,-0.03830722501904001,417.63813451832965,0.6136625955006791
22506,0.5,5,0.25,7,26,-0.025111703640854455,410.5614217422304,0.6056070346935568
22507,0.5,5,0.25,7,27,-0.002785469479033955,400.20626673795755,0.5905514941026181
22508,0.5,5,0.25,7,28,-0.07545651288604631,407.08505016242975,0.6062625873423618
22509,0.5,5,0.25,8,0,0.0024465595237032275,423.358919455176,0.631992286653935
22510,0.5,5,0.25,8,1,-0.024474215269066707,407.27959525739726,0.5998028773589362
22511,0.5,5,0.25,8,2,-0.05708393751690825,422.50298950199226,0.6309178107401735
22512,0.5,5,0.25,8,3,-0.04153426151758531,407.64225817272035,0.6020670363362878
22513,0.5,5,0.25,8,4,-0.021613331830406576,407.23484659922724,0.5982276977028885
22514,0.5,5,0.25,8,5,-0.07043369824861544,409.5778549465833,0.6020146288119034
22515,0.5,5,0.25,8,6,-0.08031436370388499,423.4958467916374,0.6257943251279934
22516,0.5,5,0.25,8,7,-0.13785571287031784,416.25904497900547,0.624354283480937
22517,0.5,5,0.25,8,8,-0.07734105016692594,408.5534204799297,0.6034004889652363
22518,0.5,5,0.25,8,9,-0.08846613023251243,411.45133301788474,0.6021648233702597
22519,0.5,5,0.25,8,10,-0.08174397375320101,420.46041902864687,0.6205658685402479
22520,0.5,5,0.25,8,11,-0.061834451547278464,406.76127900263367,0.605863524270775
22521,0.5,5,0.25,8,12,-0.08319964925302097,411.96304500701166,0.6059623270942429
22522,0.5,5,0.25,8,13,-0.038100608773550926,419.9176286563725,0.6315966800375973
22523,0.5,5,0.25,8,14,-0.08514902838947318,411.5414716354131,0.606752701070433
22524,0.5,5,0.25,8,15,-0.041295398223782476,413.84097504129517,0.6150025790961176
22525,0.5,5,0.25,8,16,-0.08232177132546385,409.13179303936266,0.6024385813229162
22526,0.5,5,0.25,8,17,-0.03800231775722664,403.73415945945516,0.5935705585051786
22527,0.5,5,0.25,8,18,-0.0718081832300144,410.0737371362159,0.6060851260209772
22528,0.5,5,0.25,8,19,-0.15100537432273878,408.6084686609093,0.5990309630808066
22529,0.5,5,0.25,8,20,-0.02826546934223352,420.5277037755368,0.6216285782663364
22530,0.5,5,0.25,8,21,-0.10388347669860139,420.29379555824016,0.6255065225399815
22531,0.5,5,0.25,8,22,-0.07949556676506518,411.4721436162055,0.6070466175111161
22532,0.5,5,0.25,8,23,-0.0724874139779396,419.1710146807823,0.6198842909691012
22533,0.5,5,0.25,8,24,-0.09942617353531762,406.5940607092757,0.59572587283278
22534,0.5,5,0.25,8,25,-0.04319358979729134,415.8193355138216,0.6207125945381141
22535,0.5,5,0.25,8,26,-0.03167059464558027,414.68966016432904,0.6142357383144267
22536,0.5,5,0.25,8,27,-0.0936128591526697,417.94997225449407,0.6124902997620483
22537,0.5,5,0.25,8,28,-0.1190276961351477,412.831845321774,0.609878624606237
22538,0.5,5,0.25,8,29,-0.04165527983122989,407.6982569331778,0.6029966476862517
22539,0.5,5,0.25,9,0,-0.04441843909264709,412.6754333129852,0.6136393753891288
22540,0.5,5,0.25,9,1,-0.04711643197687982,414.17028972333316,0.615736682383701
22541,0.5,5,0.25,9,2,-0.004910020052381266,409.50345472737087,0.6083523615551402
22542,0.5,5,0.25,9,3,-0.08334943187212714,408.55421582366006,0.6090459237958666
22543,0.5,5,0.25,9,4,-0.02893002201602335,418.2581122263717,0.6159533795764313
22544,0.5,5,0.25,9,5,-0.054685069921734296,408.5777884738463,0.6032175750716265
22545,0.5,5,0.25,9,6,-0.052448307124290695,414.11719325150716,0.611240592909903
22546,0.5,5,0.25,9,7,-0.03251620225069289,416.8402386125399,0.6176565235534539
22547,0.5,5,0.25,9,8,-0.10692779022770271,414.59133207138433,0.6095948157397975
22548,0.5,5,0.25,9,9,-0.0704264026001815,415.69071062989474,0.6152215476720038
22549,0.5,5,0.25,9,10,-0.10103672089788414,418.4268007051514,0.6148553851656274
22550,0.5,5,0.25,9,11,-0.11065286503727279,421.28504201295755,0.6253922490307667
22551,0.5,5,0.25,9,12,-0.04999628255123648,410.446859217941,0.6035136542130186
22552,0.5,5,0.25,9,13,-0.0600652301609389,401.5242835182666,0.5857622272486983
22553,0.5,5,0.25,9,14,-0.048649491967290404,418.2299885442338,0.6165477017140141
22554,0.5,5,0.25,9,15,-0.04017407835081594,413.7722448031196,0.6096467855368352
22555,0.5,5,0.25,9,16,-0.10573810090051017,413.81420130287523,0.6114292327938026
22556,0.5,5,0.25,9,17,-0.06442030104562337,419.8251500677482,0.6231947989702875
22557,0.5,5,0.25,9,18,-0.06237445068670779,420.10133509219344,0.6208358076676852
22558,0.5,5,0.25,9,19,-0.07993617948178365,421.2941533817382,0.6260705219739912
22559,0.5,5,0.25,9,20,-0.10961509568323113,415.04931029801855,0.6115174667268802
22560,0.5,5,0.25,9,21,-0.060905179100155325,405.43559488824854,0.5936377478102799
22561,0.5,5,0.25,9,22,-0.04162918814320591,426.1803736128936,0.6337171570262689
22562,0.5,5,0.25,9,23,-0.06385459492666544,406.48907531633813,0.5992760478685031
22563,0.5,5,0.25,9,24,-0.0674690725602504,412.6891597696924,0.6126642505338706
22564,0.5,5,0.25,9,25,-0.07441530775608708,421.80244964884724,0.6243582507404583
22565,0.5,5,0.25,9,26,-0.00447177854849259,408.3491364797936,0.6008672259144628
22566,0.5,5,0.25,9,27,-0.06887093220924044,409.28239526035713,0.6063084557091228
22567,0.5,5,0.25,9,28,-0.05063371966421321,413.37422542800596,0.6107558052953176
22568,0.5,5,0.25,9,29,-0.11112159882984536,413.0908358885584,0.6089959746505342
22569,0.5,5,0.5,0,0,0.027764523078808934,444.1754067457423,0.6432142618839428
22570,0.5,5,0.5,0,1,0.027072433481261038,447.0602769191824,0.6497685295678234
22571,0.5,5,0.5,0,2,0.034077269560993405,448.6727748216547,0.6521257619307169
22572,0.5,5,0.5,0,3,0.01250907936189329,451.61527734128316,0.6550861104110367
22573,0.5,5,0.5,0,4,-0.010515291746008543,452.3597027259343,0.6593952591292899
22574,0.5,5,0.5,0,5,0.009558816006221271,449.9578963381676,0.6569393808606728
22575,0.5,5,0.5,0,6,0.0032222662639103164,443.9492892305114,0.6488316393438601
22576,0.5,5,0.5,0,7,-0.0037040044692268717,448.40952534969546,0.6496909684978225
22577,0.5,5,0.5,0,8,0.02898737892853004,446.7699163142117,0.6480542046997475
22578,0.5,5,0.5,0,9,0.00891186912015051,450.9867358301339,0.6559367125319304
22579,0.5,5,0.5,0,10,0.006461832730837708,447.31228866843435,0.6516841447429892
22580,0.5,5,0.5,0,11,-0.025017356477456277,452.718355750541,0.6524086836598958
22581,0.5,5,0.5,0,12,0.016506568370534106,446.45190874828523,0.648909598728389
22582,0.5,5,0.5,0,13,0.021858342796595306,449.7612507958598,0.655589386827876
22583,0.5,5,0.5,0,14,,607.0677005481544,1.0
22584,0.5,5,0.5,0,15,0.02720578085952982,450.442147048331,0.6604516749768847
22585,0.5,5,0.5,0,16,0.0019590509573393206,449.68092892506957,0.6513053841348534
22586,0.5,5,0.5,0,17,0.01871409248543513,448.352497097915,0.6496096116720783
22587,0.5,5,0.5,0,18,0.0026614939169113255,452.17535498010767,0.6572572699132673
22588,0.5,5,0.5,0,19,0.01488971828562244,449.99964042818493,0.6562055157260662
22589,0.5,5,0.5,0,20,0.00720291509833013,450.5131365522948,0.6494837339849452
22590,0.5,5,0.5,0,21,0.01910170681751311,446.1035286968477,0.6492077787488514
22591,0.5,5,0.5,0,22,0.01615405053912301,452.032412745161,0.6581204762555889
22592,0.5,5,0.5,0,23,-0.006004202061203283,448.7521251774064,0.654005507392256
22593,0.5,5,0.5,0,24,0.02803580525772456,450.2629447965889,0.6572864421814265
22594,0.5,5,0.5,0,25,0.009577254063669752,447.871940793119,0.6511134330324339
22595,0.5,5,0.5,0,26,0.005449583271313385,450.5118291142077,0.6535833267978683
22596,0.5,5,0.5,0,27,0.016611215538267842,450.4817245144718,0.6551256830859743
22597,0.5,5,0.5,0,28,-0.011338137626102718,448.1247208607797,0.6524980284040759
22598,0.5,5,0.5,0,29,0.004054708478398321,450.2081048711804,0.6524136627465743
22599,0.5,5,0.5,1,0,-0.0025961623164941446,445.38277290098694,0.6451377546265199
22600,0.5,5,0.5,1,1,0.011371577162490607,446.6759915632675,0.6534206133027554
22601,0.5,5,0.5,1,2,0.015478529299021477,447.8486209699811,0.6515729020401553
22602,0.5,5,0.5,1,3,-0.0015233575160898728,449.1336418661114,0.6548382004037268
22603,0.5,5,0.5,1,4,0.01932275311826749,449.4939260727054,0.6527256810473562
22604,0.5,5,0.5,1,5,0.01756666054394454,448.81073842158304,0.6553577903352551
22605,0.5,5,0.5,1,6,-0.006366287506363778,448.7815100943182,0.6539120673301225
22606,0.5,5,0.5,1,7,0.003720031633109522,447.945605852291,0.6506482781518746
22607,0.5,5,0.5,1,8,0.005018856909062191,446.1768183789138,0.6471525698394233
22608,0.5,5,0.5,1,9,-0.003267996078980586,444.98283145531667,0.6475166067538377
22609,0.5,5,0.5,1,10,0.00877831307688961,450.3343550930513,0.6554983907094311
22610,0.5,5,0.5,1,11,0.010440213827906455,446.98028738940866,0.6519736145777665
22611,0.5,5,0.5,1,12,-0.023271981085472446,455.64171926565115,0.6679792351731771
22612,0.5,5,0.5,1,13,0.004364021354219853,451.3267695168026,0.6569232751696834
22613,0.5,5,0.5,1,14,-0.010659412233291322,451.6102130600295,0.6565748576288725
22614,0.5,5,0.5,1,15,0.01001197297882958,450.9516833104212,0.6541684346091351
22615,0.5,5,0.5,1,16,-0.0027135900358438666,450.32771337573445,0.6549598140518825
22616,0.5,5,0.5,1,17,-0.0006967046418968753,450.7570079130215,0.6564056892263712
22617,0.5,5,0.5,1,18,0.0049286189938049785,451.20073743538177,0.654872202764522
22618,0.5,5,0.5,1,19,-0.01182005886561892,446.1231148606666,0.6503934587119149
22619,0.5,5,0.5,1,20,-0.014453537556255761,445.52332798434827,0.6450058743672635
22620,0.5,5,0.5,1,21,-0.0011926631340535149,449.57704168678896,0.6549471477981542
22621,0.5,5,0.5,1,22,0.028483740563475756,449.6972403936334,0.6567828217239838
22622,0.5,5,0.5,1,23,0.009985053359061033,449.73498071398836,0.6545141981937048
22623,0.5,5,0.5,1,24,0.001644711051546228,444.96642261064227,0.6499017487951936
22624,0.5,5,0.5,1,25,-0.021756492134625872,447.68334713538303,0.6526726758033337
22625,0.5,5,0.5,1,26,-0.0030931490318025965,448.25098022204065,0.6517153252690369
22626,0.5,5,0.5,1,27,0.014343888355376816,450.1285941069179,0.6564729471693204
22627,0.5,5,0.5,1,28,-0.010818401714677439,448.76955172822426,0.651969537173042
22628,0.5,5,0.5,1,29,0.011374810388084555,448.5101699911468,0.6500112587385322
22629,0.5,5,0.5,2,0,0.005696229938664259,452.01610020382856,0.6595987331328929
22630,0.5,5,0.5,2,1,-0.012140761700583577,444.82248918595195,0.6465485571691404
22631,0.5,5,0.5,2,2,3.141780950336829e-05,447.732811123555,0.651820596045379
22632,0.5,5,0.5,2,3,0.0063067654015321285,446.72178684117677,0.6490210124266094
22633,0.5,5,0.5,2,4,0.007356595061327025,451.45119234449004,0.6595355341838528
22634,0.5,5,0.5,2,5,0.00685024731404774,449.8651553347593,0.6575634760312877
22635,0.5,5,0.5,2,6,-0.019896564700763245,451.3086455694322,0.6556072316986193
22636,0.5,5,0.5,2,7,0.004834776596641439,453.0742086250241,0.6599570726199896
22637,0.5,5,0.5,2,8,0.004670057646537347,446.5397635037034,0.6478845515606678
22638,0.5,5,0.5,2,9,0.0003622035646036331,450.05350395340673,0.6543399655744299
22639,0.5,5,0.5,2,10,-0.003963423466926329,450.5637330294002,0.6554332496250814
22640,0.5,5,0.5,2,11,-0.0160199420703325,452.26085439176387,0.6624879490631941
22641,0.5,5,0.5,2,12,0.007427342371771381,448.6831702412581,0.6516874246667574
22642,0.5,5,0.5,2,13,-0.01257520348044687,452.8893076082706,0.6589347198799484
22643,0.5,5,0.5,2,14,0.006170758176441522,451.8977891192835,0.6603125866851038
22644,0.5,5,0.5,2,15,-0.007908428857067542,447.87109509298006,0.6514845754275663
22645,0.5,5,0.5,2,16,0.002106990709633235,445.0526091525244,0.644279450203666
22646,0.5,5,0.5,2,17,0.018928593832084794,452.2389367781994,0.6542495500665816
22647,0.5,5,0.5,2,18,0.008985503493435803,449.09730035853386,0.6535866134584817
22648,0.5,5,0.5,2,19,0.011275332226564674,446.7424888390626,0.6519169786121503
22649,0.5,5,0.5,2,20,0.010409213549682514,440.4805771816479,0.6382558492379194
22650,0.5,5,0.5,2,21,0.016713896345552346,452.4245604912691,0.6624179618085572
22651,0.5,5,0.5,2,22,0.0019402776261816478,447.16722064403257,0.6462435750097574
22652,0.5,5,0.5,2,23,0.0043780924007437065,449.0120018975108,0.6546318460916277
22653,0.5,5,0.5,2,24,-0.018842537241428727,448.6629571474802,0.6567281690533304
22654,0.5,5,0.5,2,25,0.018107748701779565,450.0252893087529,0.6535979445749774
22655,0.5,5,0.5,2,26,-0.011826852051371716,451.9167199769748,0.6597315634037854
22656,0.5,5,0.5,2,27,-0.00661869709541756,451.7117598086932,0.6570584669328654
22657,0.5,5,0.5,2,28,-0.007264776602847939,449.7709564916706,0.6562936173447685
22658,0.5,5,0.5,2,29,0.007743135672408359,451.27718681221467,0.6551461735214331
22659,0.5,5,0.5,3,0,0.018537786256791772,452.01823978217084,0.6613324098852216
22660,0.5,5,0.5,3,1,0.033223751085848775,449.1466700627288,0.6550689262531374
22661,0.5,5,0.5,3,2,0.015734122806109408,447.3091671992947,0.6537923565380224
22662,0.5,5,0.5,3,3,0.017131222871050508,447.5802396290992,0.655638229404306
22663,0.5,5,0.5,3,4,0.014442808894142881,456.34303201509465,0.6688747619757964
22664,0.5,5,0.5,3,5,0.015847587629843164,448.0583551254545,0.6556562436435693
22665,0.5,5,0.5,3,6,0.008422105076095273,454.9508538887737,0.6666289406029606
22666,0.5,5,0.5,3,7,0.014152324151670384,448.67823367166176,0.6559934685047707
22667,0.5,5,0.5,3,8,0.04073939241345088,447.6574331740505,0.658114326943086
22668,0.5,5,0.5,3,9,0.01343557059856293,452.89299077291344,0.6624134746744885
22669,0.5,5,0.5,3,10,0.018712472907433705,448.0290985515999,0.6549264475316805
22670,0.5,5,0.5,3,11,0.007818947495276915,456.35843584759476,0.6712227276545099
22671,0.5,5,0.5,3,12,0.029308163470706677,450.45959368493254,0.6595992292121325
22672,0.5,5,0.5,3,13,-0.007635250343149417,455.5270752419928,0.6638731457441747
22673,0.5,5,0.5,3,14,-0.0044649625490667715,446.758193920924,0.6486842843755648
22674,0.5,5,0.5,3,15,0.02971064086013923,447.30964624219723,0.6518958053988203
22675,0.5,5,0.5,3,16,0.007955726095468579,446.8046532207072,0.6503750105430376
22676,0.5,5,0.5,3,17,0.02479994344352061,445.71528761946723,0.6491050802816178
22677,0.5,5,0.5,3,18,0.02844159838894475,446.7083259043067,0.654709381031738
22678,0.5,5,0.5,3,19,-0.015301725365899707,450.44240731547575,0.6561089042282175
22679,0.5,5,0.5,3,20,0.025207553422949308,449.2974075393895,0.6529245157203691
22680,0.5,5,0.5,3,21,0.043723236834782186,451.0495745948187,0.6592320393012235
22681,0.5,5,0.5,3,22,0.02222333085957239,449.1398675548674,0.6552861837224997
22682,0.5,5,0.5,3,23,0.029524106734837838,447.7674848018244,0.6544153127507893
22683,0.5,5,0.5,3,24,0.02063579475780598,445.732000083459,0.6515350350564426
22684,0.5,5,0.5,3,25,0.009097902613583278,452.660541656955,0.6626653004891084
22685,0.5,5,0.5,3,26,0.017579008143372942,448.49824797587115,0.6544711847563406
