,ws_p,ws_k,complex_spread_ratio,repetition,measure,pen_name,data,pearson,euclidean,mape
2298,0.5,10,0.1,2,opinion-timeseries,dem,"[6.5000000e+01 6.5000000e+01 6.5000000e+01 3.9333334e+00 3.9333334e+00
 3.9333334e+00 3.9333334e+00 9.6199997e+01 9.6199997e+01 9.6199997e+01
 8.7733330e+01 7.4300003e+01 6.1200001e+01 6.1200001e+01 4.5333332e+01
 4.5333332e+01 4.5333332e+01 4.5333332e+01 2.8666666e+01 1.4800000e+01
 3.3333335e-02 3.3333335e-02 3.7133335e+01 2.3666666e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 9.5133331e+01 9.5133331e+01 1.0000000e+02 1.0000000e+02 1.0000000e+02
 1.0000000e+02 3.6233334e+01 3.6233334e+01 3.3266666e+01 3.3266666e+01
 9.9699997e+01 1.0000000e+02 1.0000000e+02 1.0000000e+02 6.4133331e+01
 9.9866669e+01 9.9866669e+01 9.0766670e+01 5.9299999e+01 1.0000000e+02
 1.0000000e+02 1.0000000e+02 1.0000000e+02 1.0000000e+02 1.0000000e+02
 1.0000000e+02 1.0000000e+02 1.0000000e+02 1.2666667e+00]",0.3021705947099382,420.8160897942185,0.44381679947016617
2299,0.5,10,0.1,2,opinion-timeseries,mod,"[46.        90.        90.        74.433334  74.433334  39.6
 39.6       63.266666  73.8       75.8       49.3       49.3
 48.666668  48.666668  42.266666  27.366667  27.366667   6.8
  6.6666665  6.4        5.1666665 18.9       58.333332  20.433332
  5.233333   5.         5.        18.333334  18.333334  44.266666
 65.36667   59.4       50.5       69.23333   28.833334  60.366665
 73.4       74.5       38.         9.933333   5.3       16.333334
 16.333334  40.866665  64.1       74.7       75.        75.
 69.13333   51.833332  74.5       74.5       70.36667   56.133335
 71.26667   56.233334  56.233334  56.233334  35.733334  35.733334
 60.133335  70.86667   35.733334   9.3      ]",-0.2005204839952105,316.02952385561065,0.43496332666413423
2300,0.5,10,0.1,2,opinion-timeseries,rep,"[5.7000000e+01 1.0000000e+02 1.0000000e+02 9.5466667e+01 9.5466667e+01
 3.1466667e+01 3.1466667e+01 9.2199997e+01 9.8633331e+01 9.8866669e+01
 3.6966667e+01 3.6966667e+01 3.6933334e+01 3.6933334e+01 3.6533333e+01
 2.5000000e+01 2.5000000e+01 1.6666667e-01 1.3333334e-01 1.3333334e-01
 0.0000000e+00 3.0566668e+01 8.8233330e+01 1.4566667e+01 0.0000000e+00
 0.0000000e+00 0.0000000e+00 3.0233334e+01 3.0233334e+01 7.7333336e+01
 9.5866669e+01 8.6766670e+01 7.6733330e+01 9.7166664e+01 2.9533333e+01
 9.1266670e+01 9.7933334e+01 9.7800003e+01 3.1633333e+01 1.7000000e+00
 6.6666670e-02 5.5333333e+00 5.5333333e+00 5.4033333e+01 9.3066666e+01
 9.8000000e+01 9.8000000e+01 9.8000000e+01 9.4233330e+01 8.1199997e+01
 9.8000000e+01 9.8000000e+01 9.7733330e+01 9.1000000e+01 9.7933334e+01
 7.9699997e+01 7.9699997e+01 7.9699997e+01 3.5966667e+01 3.5966667e+01
 8.5900002e+01 9.6866669e+01 3.1633333e+01 1.8000000e+00]",0.034083212055818796,309.23891495166,0.5641623564514417
2301,0.5,10,0.1,3,opinion-timeseries,dem,"[60.         60.         60.          1.3666667   1.3666667   1.3666667
  1.3666667  93.46667    93.46667    93.46667    93.46667    93.46667
 93.46667    93.46667    93.46667    93.46667    93.46667    93.46667
 93.46667    93.46667     0.53333336  0.53333336  5.733333    0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.        ]",-0.5494566353591148,637.6053759808947,0.7783222938278695
2302,0.5,10,0.1,3,opinion-timeseries,mod,"[4.1000000e+01 9.0033333e+01 9.0966667e+01 7.3133331e+01 7.3133331e+01
 3.6500000e+01 3.6500000e+01 5.9500000e+01 6.5400002e+01 6.6233330e+01
 3.3166668e+01 3.3166668e+01 3.3166668e+01 3.3166668e+01 3.3166668e+01
 3.3166668e+01 3.3166668e+01 2.1333334e+00 2.1333334e+00 2.1333334e+00
 6.6666670e-02 5.6666666e-01 1.4333333e+00 1.0000000e-01 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]",-0.8828049109807923,550.0300227792694,0.8392132941397237
2303,0.5,10,0.1,3,opinion-timeseries,rep,"[51.        99.        99.        87.166664  87.166664  20.866667
 20.866667  84.7       97.933334  98.833336  29.1       29.1
 29.1       29.1       29.1       29.1       29.1        0.
  0.         0.         0.         0.4        3.8666666  0.2
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.         0.         0.
  0.         0.         0.         0.       ]",-0.8064567146128683,478.9252933713601,0.9037233202289292
2304,0.5,10,0.1,4,opinion-timeseries,dem,"[ 58.          58.          58.           9.033334     9.033334
   9.033334     9.033334    99.46667     99.46667     99.46667
  93.          73.73333     48.433334    48.433334    29.3
  29.3         29.3         29.3          2.2333333    0.
   0.           0.           0.33333334   0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
  98.96667     98.96667    100.         100.         100.
 100.          55.566666    55.566666    52.1         52.1
  99.96667    100.         100.         100.          63.266666
  99.933334    99.933334    87.26667     46.5         99.8
  99.8         99.8         99.8         99.8         99.8
 100.         100.         100.          15.2       ]",0.3347517782090735,430.8717996479497,0.4672668342870472
2305,0.5,10,0.1,4,opinion-timeseries,mod,"[40.        95.96667   96.        94.        94.        89.433334
 89.433334  94.26667   96.        96.        94.333336  92.76667
 91.3       91.3       78.1       46.        46.        42.9
 20.6        8.966666   6.4       38.        62.4       22.733334
  9.333333   5.3        5.0333333 34.433334  34.433334  72.26667
 91.26667   94.5       95.066666  96.        77.7       94.433334
 96.        94.9       77.1       47.7       22.466667  46.733334
 46.733334  79.4       93.46667   96.        96.        96.
 87.2       70.86667   95.7       95.7       84.73333   65.73333
 90.2       66.666664  66.666664  66.666664  39.433334  39.433334
 77.833336  91.3       72.8       42.033333 ]",-0.20468576453794862,260.02593736010255,0.36983742145817744
2306,0.5,10,0.1,4,opinion-timeseries,rep,"[ 47.        100.        100.         99.9        99.9        80.4
  80.4       100.        100.        100.         90.4        90.4
  89.8        89.8        85.96667    43.3        43.3        26.966667
   8.1         1.8         1.0333333  41.166668   70.9         8.233334
   1.5666667   1.0666667   1.         31.533333   31.533333   91.566666
  99.96667    99.6        99.8       100.         85.23333   100.
 100.        100.         79.26667    26.8         2.2333333  35.
  35.         92.5        99.96667   100.        100.        100.
  96.4        83.63333   100.        100.         99.46667    84.
  99.73333    70.76667    70.76667    70.76667    24.866667   24.866667
  89.2        99.833336   79.3        25.6      ]",-0.036493176169012424,292.37461546732476,0.5366219392800161
2307,0.5,10,0.1,5,opinion-timeseries,dem,"[ 62.         62.         62.         12.3        12.3        12.3
  12.3        99.7        99.7        99.7        99.7        99.7
  99.7        99.7        99.7        99.7        99.7        99.7
  99.7        99.7         7.9333334   7.9333334  99.666664   63.633335
   4.9333334   0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.         99.166664
  99.166664  100.        100.        100.        100.         29.933332
  29.933332   29.933332   29.933332   99.833336  100.        100.
 100.        100.        100.        100.        100.        100.
 100.        100.        100.        100.        100.        100.
 100.        100.        100.         19.9      ]",0.23559032955143971,377.8343843599174,0.37403957442920244
2308,0.5,10,0.1,5,opinion-timeseries,mod,"[37.        95.6       96.        91.166664  91.166664  86.46667
 86.46667   90.3       94.        95.666664  93.86667   93.86667
 93.86667   93.86667   93.86667   93.86667   93.86667   76.666664
 76.666664  76.666664  52.7       75.5       94.166664  74.166664
 25.533333   3.9333334  3.        22.333334  22.333334  55.266666
 84.03333   87.1       85.13333   91.36667   64.3       86.76667
 93.03333   95.7       76.833336  43.533333  16.133333  27.433332
 27.433332  62.2       87.8       96.        96.        96.
 96.        96.        96.        96.        96.        96.
 96.        96.        96.        96.        96.        96.
 96.        96.        79.03333   46.833332 ]",-0.033280692138696236,226.31744408608907,0.32103616941970936
2309,0.5,10,0.1,5,opinion-timeseries,rep,"[ 51.          99.96667    100.          99.666664    99.666664
  83.03333     83.03333     99.933334   100.         100.
  91.03333     91.03333     91.03333     91.03333     91.03333
  91.03333     91.03333     42.          42.          42.
  21.833334    86.433334   100.          89.23333     18.233334
   0.13333334   0.          11.133333    11.133333    61.033333
  96.36667     95.6         96.7         99.96667     81.86667
 100.         100.         100.          83.566666    37.966667
   5.7         11.1         11.1         64.9         98.2
 100.         100.         100.         100.         100.
 100.         100.         100.         100.         100.
 100.         100.         100.         100.         100.
 100.         100.          85.1         44.4       ]",0.01364243843875268,288.216449084218,0.5433829339875442
2310,0.5,10,0.1,6,opinion-timeseries,dem,"[ 62.          62.          62.           2.7333333    2.7333333
   2.7333333    2.7333333   99.13333     99.13333     99.13333
  99.13333     99.13333     99.13333     99.13333     99.13333
  99.13333     99.13333     99.13333     99.13333     99.13333
   1.8333334    1.8333334   99.53333     64.86667      0.26666668
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
  99.26667     99.26667    100.         100.         100.
 100.          46.533333    46.533333    46.533333    46.533333
 100.         100.         100.         100.         100.
 100.         100.         100.         100.         100.
 100.         100.         100.         100.         100.
 100.         100.         100.           4.366667  ]",0.27060277122521814,381.5070151547701,0.3750512098966634
2311,0.5,10,0.1,6,opinion-timeseries,mod,"[39.       94.46667  95.       93.566666 93.566666 89.833336 89.833336
 94.76667  95.       95.       92.566666 92.566666 92.566666 92.566666
 92.566666 92.566666 92.566666 73.03333  73.03333  73.03333  43.9
 84.76667  95.       72.23333  14.433333  7.        7.       47.633335
 47.633335 83.       93.166664 94.333336 94.6      94.96667  74.4
 94.166664 95.       95.       73.1      35.366665 10.1      48.733334
 48.733334 82.23333  92.26667  94.96667  95.       95.       95.
 95.       95.       95.       95.       95.       95.       95.
 95.       95.       95.       95.       95.       95.       72.7
 34.033333]",-0.02441290849441188,216.74580144633413,0.31314228217807527
2312,0.5,10,0.1,6,opinion-timeseries,rep,"[ 45.        100.        100.         97.13333    97.13333    59.366665
  59.366665   99.4       100.        100.         69.6        69.6
  69.6        69.6        69.6        69.6        69.6         6.133333
   6.133333    6.133333    4.5        90.03333   100.         90.3
   1.          0.          0.         41.266666   41.266666   94.8
  99.76667    99.76667    99.76667   100.         80.8       100.
 100.        100.         65.6        10.833333    0.6333333  33.6
  33.6        92.433334   99.8       100.        100.        100.
 100.        100.        100.        100.        100.        100.
 100.        100.        100.        100.        100.        100.
 100.        100.         67.433334   10.933333 ]",0.12157855619373252,291.1267108062547,0.5193738427721774
2313,0.5,10,0.1,7,opinion-timeseries,dem,"[ 69.        69.        69.        22.433332  22.433332  22.433332
  22.433332  99.8       99.8       99.8       99.8       99.8
  99.8       99.8       99.8       99.8       99.8       99.8
  99.8       99.8       33.233334  33.233334  99.73333   73.6
   1.2        0.         0.         0.         0.         0.
   0.         0.         0.         0.         0.        98.7
  98.7      100.       100.       100.       100.        16.733334
  16.733334  16.733334  16.733334  99.36667  100.       100.
 100.       100.       100.       100.       100.       100.
 100.       100.       100.       100.       100.       100.
 100.       100.       100.        14.1     ]",0.17239830767434264,374.06129232424456,0.36254479839286446
2314,0.5,10,0.1,7,opinion-timeseries,mod,"[39.        96.96667   97.        94.933334  94.933334  94.36667
 94.36667   95.96667   96.        96.        95.73333   95.73333
 95.73333   95.73333   95.73333   95.73333   95.73333   94.9
 94.9       94.9       80.73333   95.7       96.        75.7
 16.6        2.1333334  2.        23.466667  23.466667  63.366665
 90.066666  92.9       94.4       95.833336  64.066666  93.566666
 96.        96.        74.1       37.8        7.7       23.933332
 23.933332  63.766666  90.03333   96.        96.        96.
 96.        96.        96.        96.        96.        96.
 96.        96.        96.        96.        96.        96.
 96.        96.        75.23333   39.166668 ]",-0.04525481625827147,243.46030929955793,0.3558546600180965
2315,0.5,10,0.1,7,opinion-timeseries,rep,"[ 57.        100.        100.        100.        100.         92.2
  92.2       100.        100.        100.         95.         95.
  95.         95.         95.         95.         95.         67.5
  67.5        67.5        51.966667   98.833336  100.         94.566666
   4.866667    0.          0.         12.633333   12.633333   72.
  98.6        99.4        99.8       100.         84.066666   99.8
 100.        100.         83.566666   28.366667    1.1         3.3666666
   3.3666666  62.133335   98.13333   100.        100.        100.
 100.        100.        100.        100.        100.        100.
 100.        100.        100.        100.        100.        100.
 100.        100.         83.566666   30.3      ]",-0.04359296692865826,301.1266091250596,0.5620030398701672
2316,0.5,10,0.1,8,opinion-timeseries,dem,"[ 65.          65.          65.           6.3333335    6.3333335
   6.3333335    6.3333335   98.6         98.6         98.6
  98.6         98.6         98.6         98.6         98.6
  98.6         98.6         98.6         98.6         98.6
   1.1333333    1.1333333   98.666664    57.533333     0.46666667
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
  98.9         98.9        100.         100.         100.
 100.          27.966667    27.966667    27.966667    27.966667
  99.9        100.         100.         100.         100.
 100.         100.         100.         100.         100.
 100.         100.         100.         100.         100.
 100.         100.         100.           6.6       ]",0.23386229635132585,389.84251260777353,0.3817310205087959
2317,0.5,10,0.1,8,opinion-timeseries,mod,"[45.        94.        94.        90.3       90.3       81.1
 81.1       89.1       91.13333   91.933334  89.333336  89.333336
 89.333336  89.333336  89.333336  89.333336  89.333336  62.033333
 62.033333  62.033333  35.166668  72.73333   90.        63.433334
 19.133333   3.3333333  3.        20.533333  20.533333  51.6
 77.53333   83.        87.23333   91.3       69.13333   88.53333
 91.4       91.9       68.46667   40.433334  14.933333  22.566668
 22.566668  54.1       79.433334  91.833336  92.        92.
 92.        92.        92.        92.        92.        92.
 92.        92.        92.        92.        92.        92.
 92.        92.        68.13333   36.6      ]",-0.07511929627601759,227.7489722876897,0.3139356823896393
2318,0.5,10,0.1,8,opinion-timeseries,rep,"[ 56.         99.96667   100.         97.933334   97.933334   67.5
  67.5        98.76667    99.96667   100.         82.23333    82.23333
  82.23333    82.23333    82.23333    82.23333    82.23333     6.4
   6.4         6.4         0.5        75.433334   99.96667    80.833336
   1.6333333   0.          0.         14.566667   14.566667   70.76667
  96.8        94.433334   95.066666   99.9        73.63333    99.4
 100.        100.         70.63333    14.233334    0.8666667   5.2
   5.2        64.2        96.833336  100.        100.        100.
 100.        100.        100.        100.        100.        100.
 100.        100.        100.        100.        100.        100.
 100.        100.         67.8        12.066667 ]",0.043161906861392575,305.868852373073,0.5558574680762045
2319,0.5,10,0.1,9,opinion-timeseries,dem,"[ 67.         67.         67.          4.8         4.8         4.8
   4.8        99.6        99.6        99.6        99.6        99.6
  99.6        99.6        99.6        99.6        99.6        99.6
  99.6        99.6         3.7333333   3.7333333  99.7        81.
   4.866667    0.          0.          0.          0.          0.
   0.          0.          0.          0.          0.         99.666664
  99.666664  100.        100.        100.        100.         58.833332
  58.833332   58.833332   58.833332  100.        100.        100.
 100.        100.        100.        100.        100.        100.
 100.        100.        100.        100.        100.        100.
 100.        100.        100.         20.533333 ]",0.27442464660146876,368.25036013604876,0.3569688390297112
2320,0.5,10,0.1,9,opinion-timeseries,mod,"[58.       97.833336 98.       97.23333  97.23333  94.433334 94.433334
 97.13333  97.933334 98.       97.4      97.4      97.4      97.4
 97.4      97.4      97.4      87.166664 87.166664 87.166664 61.4
 90.066666 97.86667  87.166664 43.333332 11.8       9.1      36.633335
 36.633335 76.1      95.63333  97.433334 97.86667  98.       84.5
 97.03333  98.       98.       88.46667  60.4      28.066668 49.466667
 49.466667 85.63333  97.03333  98.       98.       98.       98.
 98.       98.       98.       98.       98.       98.       98.
 98.       98.       98.       98.       98.       98.       91.7
 67.4     ]",-0.04330797566441951,214.96786394933613,0.3328200684145774
2321,0.5,10,0.1,9,opinion-timeseries,rep,"[49.        99.        99.        98.4       98.4       72.03333
 72.03333   98.933334  99.        99.        75.066666  75.066666
 75.066666  75.066666  75.066666  75.066666  75.066666  15.1
 15.1       15.1        7.4       94.03333   99.        94.3
 10.5        1.0333333  1.        31.233334  31.233334  86.96667
 98.5       98.433334  99.        99.        81.6       98.96667
 99.        99.        71.4       24.666666   2.9666667 33.233334
 33.233334  92.433334  98.933334  99.        99.        99.
 99.        99.        99.        99.        99.        99.
 99.        99.        99.        99.        99.        99.
 99.        99.        76.333336  29.9      ]",0.08932318738323024,279.7294938827524,0.5217375760912464
2322,0.5,10,0.25,0,opinion-timeseries,dem,"[64.       64.       64.       31.266666 31.266666 31.266666 31.266666
 93.46667  93.46667  93.46667  93.46667  93.46667  93.46667  93.46667
 93.46667  93.46667  93.46667  93.46667  93.46667  93.46667  82.166664
 82.166664 98.2      92.066666 82.666664 75.73333  71.4      71.4
 71.4      71.4      71.4      71.4      71.4      71.4      69.76667
 97.73333  97.73333  98.566666 98.566666 98.566666 98.566666 98.5
 98.5      98.5      98.5      98.566666 98.566666 98.566666 98.566666
 98.566666 98.566666 98.566666 98.566666 98.566666 98.566666 98.566666
 98.566666 98.566666 98.566666 98.566666 98.566666 98.566666 98.566666
 83.86667 ]",0.6803514986172448,113.03038221045672,0.11528158118616245
2323,0.5,10,0.25,0,opinion-timeseries,mod,"[46.       64.       67.       61.266666 61.266666 57.833332 57.833332
 62.633335 67.       68.26667  68.23333  68.23333  68.23333  68.23333
 68.23333  68.23333  68.23333  68.166664 68.166664 68.166664 61.733334
 64.8      64.8      59.1      56.633335 55.9      55.833332 58.833332
 58.833332 58.833332 58.833332 58.833332 58.833332 58.833332 55.833332
 58.833332 58.833332 58.833332 55.833332 55.833332 55.833332 58.833332
 58.833332 58.833332 58.833332 58.833332 58.833332 58.833332 58.833332
 58.833332 58.833332 58.833332 58.833332 58.833332 58.833332 58.833332
 58.833332 58.833332 58.833332 58.833332 58.833332 58.833332 55.833332
 55.833332]",-0.15343057565426726,136.55433760300875,0.20076644373533853
2324,0.5,10,0.25,0,opinion-timeseries,rep,"[55.       92.23333  95.23333  94.8      94.8      86.63333  86.63333
 93.166664 94.433334 95.566666 91.566666 91.566666 91.566666 91.566666
 91.566666 91.566666 91.566666 91.53333  91.53333  91.53333  91.333336
 95.36667  95.4      94.833336 86.933334 83.7      81.36667  90.8
 90.8      91.2      91.2      90.96667  90.96667  91.13333  87.73333
 91.03333  91.13333  91.13333  82.433334 81.63333  81.       90.26667
 90.26667  91.13333  91.13333  91.13333  91.13333  91.13333  91.13333
 91.13333  91.13333  91.13333  91.13333  91.13333  91.13333  91.13333
 91.13333  91.13333  91.13333  91.13333  91.13333  91.13333  82.433334
 82.066666]",0.14640081103455593,222.42411796796495,0.4372928281387918
2325,0.5,10,0.25,1,opinion-timeseries,dem,"[60.        60.        60.        14.333333  14.333333  14.333333
 14.333333  64.26667   64.26667   64.26667   64.26667   64.26667
 64.26667   64.26667   64.26667   64.26667   64.26667   64.26667
 64.26667   64.26667   10.966666  10.966666  55.6       15.966666
  5.6        5.3333335  5.3333335  5.3333335  5.3333335  5.3333335
  5.3333335  5.3333335  5.3333335  5.3333335  5.3333335 33.5
 33.5       64.1       64.1       64.1       64.1       29.9
 29.9       29.9       29.9       69.86667   84.63333   86.8
 86.8       86.8       86.8       86.8       86.8       86.8
 86.8       86.8       86.8       86.8       86.8       86.8
 86.8       86.8       86.8       27.233334 ]",0.29810211976247963,387.1625821814777,0.4350210844533953
2326,0.5,10,0.25,1,opinion-timeseries,mod,"[42.       51.466667 53.6      42.233334 42.233334 39.433334 39.433334
 41.466667 42.3      42.5      41.766666 41.766666 41.766666 41.766666
 41.766666 41.766666 41.766666 41.133335 41.133335 41.133335 37.333332
 41.166668 41.166668 37.133335 34.566666 32.866665 32.866665 38.166668
 38.166668 39.633335 40.033333 39.533333 39.566666 40.033333 34.866665
 39.466667 40.033333 40.033333 34.8      32.966667 32.866665 37.833332
 37.833332 39.5      40.033333 40.033333 40.033333 40.033333 40.033333
 40.033333 40.033333 40.033333 40.033333 40.033333 40.033333 40.033333
 40.033333 40.033333 40.033333 40.033333 40.033333 40.033333 34.833332
 32.966667]",-0.48653445835060255,288.4138883028101,0.4524180400005679
2327,0.5,10,0.25,1,opinion-timeseries,rep,"[46.       81.       86.76667  75.13333  75.13333  47.466667 47.466667
 62.433334 72.433334 76.8      48.433334 48.433334 48.433334 48.433334
 48.433334 48.433334 48.433334 26.9      26.9      26.9      22.533333
 46.633335 59.666668 39.066666 18.233334 17.533333 17.533333 38.866665
 38.866665 50.333332 56.733334 48.1      46.333332 53.833332 33.033333
 37.866665 50.833332 55.533333 28.433332 19.966667 17.833334 20.4
 20.4      41.766666 52.466667 58.033333 58.333332 58.333332 58.333332
 58.333332 58.333332 58.333332 58.333332 58.333332 58.333332 58.333332
 58.333332 58.333332 58.333332 58.333332 58.333332 58.333332 29.7
 20.5     ]",-0.26944131461121185,199.2481603767001,0.3345158579720479
2328,0.5,10,0.25,2,opinion-timeseries,dem,"[73.        73.        73.        43.933334  43.933334  43.933334
 43.933334  92.96667   92.96667   92.96667   92.96667   92.96667
 92.96667   92.96667   92.96667   92.96667   92.96667   92.96667
 92.96667   92.96667   59.5       59.5       97.6       75.53333
 46.066666  18.166666   4.6666665  4.6666665  4.6666665  4.6666665
  4.6666665  4.6666665  4.6666665  4.6666665  2.        16.2
 16.2       34.133335  34.133335  34.133335  34.133335  16.933332
 16.933332  16.933332  16.933332  34.733334  47.2       56.6
 61.7       61.7       62.033333  62.033333  62.033333  62.033333
 62.133335  62.133335  62.133335  62.133335  62.133335  62.133335
 62.133335  62.133335  62.133335   9.533334 ]",-0.29473654672193295,402.7339490245442,0.4602038547764705
2329,0.5,10,0.25,2,opinion-timeseries,mod,"[44.       54.833332 56.       44.1      44.1      41.466667 41.466667
 42.066666 42.466667 42.466667 41.333332 41.333332 41.333332 41.333332
 41.333332 41.333332 41.333332 40.833332 40.833332 40.833332 32.333332
 34.366665 34.9      28.033333 24.4      21.466667 20.266666 20.4
 20.4      20.433332 20.433332 20.2      20.166666 20.166666 20.033333
 20.033333 20.033333 20.033333 20.       20.       20.       20.
 20.       20.       20.       20.       20.       20.       20.
 20.       20.       20.       20.       20.       20.       20.
 20.       20.       20.       20.       20.       20.       20.
 20.      ]",-0.7875749321361601,396.26691681013693,0.6012572809181446
2330,0.5,10,0.25,2,opinion-timeseries,rep,"[55.       92.5      93.       89.833336 89.833336 76.73333  76.73333
 88.26667  89.933334 90.       78.53333  78.53333  78.53333  78.53333
 78.53333  78.53333  78.53333  68.933334 68.933334 68.933334 67.53333
 85.03333  89.86667  85.9      58.4      35.533333 21.233334 36.666668
 36.666668 40.733334 42.5      38.333332 35.2      38.1      22.233334
 24.166666 35.566666 36.7      20.6      16.266666 15.133333 16.3
 16.3      28.133333 30.       30.       30.       30.       30.
 30.       30.       30.       30.       30.       30.       30.
 30.       30.       30.       30.       30.       30.       16.933332
 15.      ]",-0.791852369667624,278.40469865948444,0.5167278951170804
2331,0.5,10,0.25,3,opinion-timeseries,dem,"[74.        74.        74.        20.233334  20.233334  20.233334
 20.233334  75.63333   75.63333   75.63333   75.63333   75.63333
 75.63333   75.63333   75.63333   75.63333   75.63333   75.63333
 75.63333   75.63333   17.9       17.9       69.7       16.866667
  2.3666666  1.1        1.         1.         1.         1.
  1.         1.         1.         1.         1.         6.7
  6.7       11.466666  11.466666  11.466666  11.466666   6.866667
  6.866667   6.866667   6.866667  13.066667  19.833334  24.433332
 26.        26.        26.        26.        26.        26.
 26.        26.        26.        26.        26.        26.
 26.        26.        26.         3.0333333]",-0.5249248383363739,536.6591348761244,0.6446662469046083
2332,0.5,10,0.25,3,opinion-timeseries,mod,"[37.       49.466667 50.966667 43.566666 43.566666 42.233334 42.233334
 43.233334 43.366665 43.366665 42.766666 42.766666 42.766666 42.766666
 42.766666 42.766666 42.766666 41.566666 41.566666 41.566666 36.733334
 40.733334 40.733334 32.933334 32.       32.       32.       36.
 36.       36.       36.       36.       36.       36.       32.
 36.       36.       36.       32.       32.       32.       36.
 36.       36.       36.       36.       36.       36.       36.
 36.       36.       36.       36.       36.       36.       36.
 36.       36.       36.       36.       36.       36.       32.
 32.      ]",-0.6684545763924711,306.15325255280567,0.4769057872656486
2333,0.5,10,0.25,3,opinion-timeseries,rep,"[36.        77.066666  88.433334  79.066666  79.066666  54.733334
 54.733334  69.8       80.433334  84.96667   63.366665  63.366665
 63.366665  63.366665  63.366665  63.366665  63.366665  39.3
 39.3       39.3       34.4       52.4       72.933334  58.666668
 20.833334   6.4        5.        12.466666  12.466666  14.8
 15.        12.433333  12.533334  14.766666   5.3333335  5.3333335
 13.066667  13.066667   5.2        5.         5.         5.
  5.        12.6       14.766666  15.        15.        15.
 15.        15.        15.        15.        15.        15.
 15.        15.        15.        15.        15.        15.
 15.        15.         5.133333   5.       ]",-0.8003392790922113,363.67085416768487,0.6171779461480582
2334,0.5,10,0.25,4,opinion-timeseries,dem,"[66.         66.         66.         22.566668   22.566668   22.566668
 22.566668   73.73333    73.73333    73.73333    73.73333    73.73333
 73.73333    73.73333    73.73333    73.73333    73.73333    73.73333
 73.73333    73.73333    12.9        12.9        51.7         8.633333
  0.56666666  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          7.4666667
  7.4666667   9.633333    9.633333    9.633333    9.633333    7.6
  7.6         7.6         7.6        10.833333   10.933333   10.933333
 10.933333   10.933333   10.933333   10.933333   10.933333   10.933333
 10.933333   10.933333   10.933333   10.933333   10.933333   10.933333
 10.933333   10.933333   10.933333    0.        ]",-0.6225586205607025,577.5300282065429,0.694676440073595
2335,0.5,10,0.25,4,opinion-timeseries,mod,"[41.       54.6      57.666668 46.533333 46.533333 43.666668 43.666668
 43.666668 44.2      44.2      41.966667 41.966667 41.966667 41.966667
 41.966667 41.966667 41.966667 38.666668 38.666668 38.666668 35.866665
 37.566666 37.566666 32.233334 30.366667 30.333334 30.333334 31.333334
 31.333334 31.333334 31.333334 31.333334 31.333334 31.333334 30.333334
 31.333334 31.333334 31.333334 30.333334 30.333334 30.333334 31.333334
 31.333334 31.333334 31.333334 31.333334 31.333334 31.333334 31.333334
 31.333334 31.333334 31.333334 31.333334 31.333334 31.333334 31.333334
 31.333334 31.333334 31.333334 31.333334 31.333334 31.333334 30.333334
 30.333334]",-0.8318736994863428,330.8991529847072,0.5096703796020932
